Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-32.96105,151.69175,"Griffiths Street, Charlestown, Newcastle-Maitland, City of Lake Macquarie, New South Wales, 2290, Australia","Item 132, Item 136","Major shopping centre 'Charlestown Square' (GLA 77,000 sqm, est. 427 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment. | Medical centre 'Lake Macquarie Medical Centre' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 308 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.31,Charlestown Pharmacy,Lake Macquarie Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.859501
-33.419533599999994,149.57959584999998,"Russell Street, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia","Item 133, Item 136","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 196 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Medical centre 'Bathurst Medical Centre' — 8 GPs (6.4 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 306 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.31,Moodie's Pharmacy,Bathurst Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.860501
-37.7474,144.816,"49, Novara Parade, St Albans South, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia",Item 136,"Medical centre 'Sunshine Hospital Medical Centre' — 15 GPs (12.0 est. FTE), open 72hrs/wk (meets 70hr requirement) — nearest pharmacy 1.32 km [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,1.32,Thao Nguyen Pharmacy - St Albans,Sunshine Hospital Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.861501
-33.9672,151.0986,"Rosebank Crescent, Hurstville, St George, Sydney, Georges River Council, New South Wales, 2220, Australia",Item 136,"Medical centre 'Hurstville Medical Centre' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 367 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.37,Forest Pharmacy,Hurstville Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.862501
-37.8978,144.6629,"18-20, Glen Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia",Item 136,"Medical centre 'Werribee Medical Centre' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 318 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.32,Minh Ha Pharmacist Advice,Werribee Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.863501
-37.6006,144.9464,"10, Export Road, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia",Item 136,"Medical centre 'Craigieburn Medical Centre' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 543 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.54,Priceline Pharmacy Craigieburn,Craigieburn Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.865501
-27.9665,153.3982,"Ewan Street, Southport, Gold Coast City, Queensland, 4215, Australia",Item 136,"Medical centre 'SmartClinics Southport' — 12 GPs (9.6 est. FTE), open 84hrs/wk (meets 70hr requirement) — nearest pharmacy 1.00 km [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,1.00,Southport Pharmacy,SmartClinics Southport,medical_centre,,NSW,2026-02-14T22:03:57.866502
-27.9671,153.401,"West King Lane, Southport, Gold Coast City, Queensland, 4215, Australia",Item 136,"Medical centre 'Gold Coast Medical Centre' — 12 GPs (9.6 est. FTE), open 84hrs/wk (meets 70hr requirement) — nearest pharmacy 829 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.83,Southport Chempro Chemist,Gold Coast Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.867501
-37.6492,145.0259,"High Street, Epping, Melbourne, City of Whittlesea, Victoria, 3076, Australia",Item 136,"Medical centre 'IPN Medical Centre Epping' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 565 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.57,Chemist Warehouse Epping Homelife Centre,IPN Medical Centre Epping,medical_centre,,NSW,2026-02-14T22:03:57.868502
-33.879,151.0928,"The Boulevarde at Woodward Av, The Boulevarde, Strathfield, Inner West, Sydney, Strathfield Municipal Council, New South Wales, 2135, Australia",Item 136,"Medical centre 'Strathfield Medical Centre' — 9 GPs (7.2 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 510 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.51,Discount Chemist,Strathfield Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.869501
-37.8913,144.7471,"10, Grassmere Road, Newminster, Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",Item 136,"Medical centre 'Point Cook Medical Centre' — 12 GPs (9.6 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 663 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.66,Priceline Pharmacy Sanctuary Lakes,Point Cook Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.870501
-37.849,144.6958,"492, Sayers Road, Hoppers Crossing, Melbourne, City of Wyndham, Victoria, 3029, Australia",Item 136,"Medical centre 'Tarneit Medical Centre' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 619 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.62,Tarneit Pharmacy,Tarneit Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.871502
-37.738,144.7373,"Kororoit Creek Trail, Caroline Springs, Melbourne, City of Melton, Victoria, 3023, Australia",Item 136,"Medical centre 'Caroline Springs Medical Centre' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 407 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.41,TerryWhite Chemmart Caroline Springs,Caroline Springs Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.872502
-38.035,145.3513,"5, Cord Close, Berwick, Melbourne, City of Casey, Victoria, 3806, Australia",Item 136,"Medical centre 'Berwick Medical Centre' — 10 GPs (8.0 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 611 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.61,Berwick Pharmacy,Berwick Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.874501
-37.7446,145.0073,"266, Plenty Road, Preston, Melbourne, City of Darebin, Victoria, 3072, Australia",Item 136,"Medical centre 'Preston Medical Centre' — 9 GPs (7.2 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 682 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.68,Direct Chemist Outlet Preston,Preston Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.875501
-35.3402,149.1031,"4, Gilmore Crescent, Garran, District of Woden Valley, Australian Capital Territory, 2605, Australia",Item 136,"Medical centre 'Garran Medical Centre' — 8 GPs (6.4 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 475 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.48,Capital Chemist Garran,Garran Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.876501
-35.2341,149.0178,"Pegasus, Macnaughton Street, Holt, District of Belconnen, Australian Capital Territory, 2615, Australia",Item 136,"Medical centre 'Kippax Medical Centre' — 8 GPs (6.4 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 892 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.89,TerryWhite Chemmart,Kippax Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.877501
-34.8771,150.5987,"Burr Avenue, Nowra, Shoalhaven City Council, New South Wales, 2541, Australia",Item 136,"Medical centre 'Nowra Medical Centre' — 8 GPs (6.4 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 339 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.34,Chemist Warehouse Nowra,Nowra Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.878501
-34.5811,150.8682,"Darley Street, Shellharbour, Shellharbour City Council, New South Wales, 2529, Australia",Item 136,"Medical centre 'Shellharbour Medical Centre' — 8 GPs (6.4 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 313 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.31,Shellharbour Village Pharmacy,Shellharbour Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.879502
-35.3393,143.5538,"McCallum Street, Swan Hill, Rural City of Swan Hill, Victoria, 3585, Australia",Item 136,"Medical centre 'Swan Hill Medical Centre' — 8 GPs (4.8 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 461 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.46,Amcal,Swan Hill Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.880502
-36.7102,142.1984,,Item 136,"Medical centre 'Horsham Medical Centre' — 8 GPs (4.8 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 420 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.42,TerryWhite Chemmart Horsham Compounding,Horsham Medical Centre,medical_centre,,NSW,2026-02-14T22:03:57.881502
-32.3943078,142.4172709,,"Item 131, Item 134A","Near 'Darling River Supermarket' (supermarket); straight-line 101.81 km, est. route 132.36 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Darling River Supermarket' (supermarket) is 101.81 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,101.81,C P Peoples Chemist,Darling River Supermarket,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.882501
-29.435721399999995,142.0100184,,"Item 131, Item 134, Item 134A","Near 'TJ's Roadhouse' (supermarket); straight-line 269.98 km, est. route 350.97 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'TJ's Roadhouse' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Very remote -- 'TJ's Roadhouse' (supermarket) is 269.98 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,269.98,St Abram Wilcannia Pharmacy,TJ's Roadhouse,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.884501
-32.9005339,144.3006282,,"Item 131, Item 134A","Near 'Star Point Groceries' (supermarket); straight-line 131.76 km, est. route 171.28 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Star Point Groceries' (supermarket) is 131.76 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,131.76,Hillston Pharmacy,Star Point Groceries,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.885501
-29.7049195,144.148759,,"Item 131, Item 134A","Near 'Wanaaring Health Clinic' (gp); straight-line 177.55 km, est. route 230.82 km from nearest pharmacy | Very remote -- 'Wanaaring Health Clinic' (gp) is 177.55 km from nearest pharmacy (threshold 90 km)",90%,177.55,The Towers Drug Co Pharmacy,Wanaaring Health Clinic,gp,,NSW,2026-02-14T22:03:57.886501
-29.7040741,144.123962,,"Item 131, Item 134A","Near 'Wanaaring Community Health service' (gp); straight-line 179.89 km, est. route 233.86 km from nearest pharmacy | Very remote -- 'Wanaaring Community Health service' (gp) is 179.89 km from nearest pharmacy (threshold 90 km)",90%,179.89,The Towers Drug Co Pharmacy,Wanaaring Community Health service,gp,,NSW,2026-02-14T22:03:57.887501
-32.894455300000004,144.29532035,,"Item 131, Item 134A","Near 'Ivanhoe Hospital' (hospital); straight-line 132.51 km, est. route 172.26 km from nearest pharmacy | Near 'Ivanhoe Health Service' (hospital); straight-line 132.54 km, est. route 172.30 km from nearest pharmacy | Very remote -- 'Ivanhoe Hospital' (hospital) is 132.51 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Ivanhoe Health Service' (hospital) is 132.54 km from nearest pharmacy (threshold 90 km)",90%,132.51,Hillston Pharmacy,Ivanhoe Hospital,hospital,,NSW,2026-02-14T22:03:57.888501
-32.390316,142.4150138,,"Item 131, Item 134A","Near 'Menindee Health Service' (hospital); straight-line 101.42 km, est. route 131.84 km from nearest pharmacy | Very remote -- 'Menindee Health Service' (hospital) is 101.42 km from nearest pharmacy (threshold 90 km)",90%,101.42,C P Peoples Chemist,Menindee Health Service,hospital,,NSW,2026-02-14T22:03:57.890031
-29.4331613,142.0129124,,"Item 131, Item 134A","Near 'Tibooburra Health Service' (hospital); straight-line 270.09 km, est. route 351.12 km from nearest pharmacy | Very remote -- 'Tibooburra Health Service' (hospital) is 270.09 km from nearest pharmacy (threshold 90 km)",90%,270.09,St Abram Wilcannia Pharmacy,Tibooburra Health Service,hospital,,NSW,2026-02-14T22:03:57.891028
-28.456129,153.4962157,,Item 131,Near 'Crabbes Creek General Store' (supermarket); route distance 11.45 km from nearest pharmacy (verified via OSRM). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.,85%,11.45,Ocean Shores Pharmacy,Crabbes Creek General Store,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.892028
-28.4724267,152.54769564999998,,Item 131,Near 'Urbenville General Store and Takeaway' (supermarket); route distance 12.78 km from nearest pharmacy (verified via OSRM). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Urbenville Medical Centre' (gp); route distance 12.95 km from nearest pharmacy (verified via OSRM),85%,12.78,Woodenbong Pharmacy - Chemist,Urbenville General Store and Takeaway,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.893029
-32.6616647,151.7276714,,Item 131,Near 'Seaham Doctor's Surgery' (gp); route distance 14.23 km from nearest pharmacy (verified via OSRM),85%,14.23,Clarence Town Pharmacy,Seaham Doctor's Surgery,gp,,NSW,2026-02-14T22:03:57.894028
-34.3548418,150.4937239,,Item 131,Near 'Hilltop Surgery' (gp); route distance 22.93 km from nearest pharmacy (verified via OSRM),85%,22.93,Caremore Bargo Pharmacy,Hilltop Surgery,gp,,NSW,2026-02-14T22:03:57.895028
-33.2939092,151.2373896,,Item 131,Near 'Mangrove Mountain Community Health Centre' (gp); route distance 20.34 km from nearest pharmacy (verified via OSRM),85%,20.34,Advantage Pharmacy,Mangrove Mountain Community Health Centre,gp,,NSW,2026-02-14T22:03:57.896029
-28.4714415,152.5429693,,Item 131,Near 'Urbenville Multi-Purpose Service' (hospital); route distance 13.35 km from nearest pharmacy (verified via OSRM),85%,13.35,Woodenbong Pharmacy - Chemist,Urbenville Multi-Purpose Service,hospital,,NSW,2026-02-14T22:03:57.897029
-33.8162,151.008,,Item 132,"Major shopping centre 'Westfield Parramatta' (GLA 129,000 sqm, est. 300 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,0.42,Shopsmart Wholesale Pharmacy,Westfield Parramatta,shopping_centre,,NSW,2026-02-14T22:03:57.899028
-32.9412,151.6961,,Item 132,"Major shopping centre 'Westfield Kotara' (GLA 48,000 sqm, est. 120 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,1.09,Pharmacy 4 Less Kotara,Westfield Kotara,shopping_centre,,NSW,2026-02-14T22:03:57.900028
-32.7428,151.5845,,Item 132,"Major shopping centre 'Stockland Green Hills' (GLA 66,500 sqm, est. 369 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,1.11,Your Discount Chemist East Maitland,Stockland Green Hills,shopping_centre,,NSW,2026-02-14T22:03:57.901028
-31.969309,152.5838868,,"Item 130, Item 133","Supermarket 'Coles' (est. GLA 3500 sqm, brand: coles) is 2.46 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 2.46 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",80%,2.46,Old Bar Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.902028
-33.8747396,151.1069987,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 100 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Priceline Pharmacy Burwood,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.903028
-33.778528,151.107676,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 1.11 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,1.11,Mu Hospital Pharmacy,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.904028
-29.427775,153.3269682,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 131 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Priceline Pharmacy Yamba,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.905028
-33.7578989,150.6925299,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 101 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Blooms The Chemist Nepean,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.907028
-32.9077062,151.7257102,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 124 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,Amcal,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.908028
-32.9281344,151.7607959,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 249 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.25,Docs Megasave Chemist Newcastle,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.909028
-35.358884599999996,150.47202125,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 152 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 162 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.15,Priceline Pharmacy Ulladulla,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.910028
-33.980438,151.0760584,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 297 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.30,Mullanes Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.911029
-29.4609716,149.8408792,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 109 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Moree Amcal Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.912028
-34.0538968,151.1524304,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 130 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Blooms The Chemist Cronulla,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.913029
-32.5544293,148.9430548,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 175 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.18,Keirle's Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.914029
-33.8945995,151.2049073,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 233 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.23,BestCare Pharmacy,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.916028
-33.3853616,151.3677247,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 116 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,Chemist Outlet Lisarow,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.917028
-30.3238921,149.7827512,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 169 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.17,Narrabri Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.918028
-28.8597452,153.5609415,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 153 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.15,Direct Chemist Outlet Ballina Central,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.919028
-33.85721,151.1031659,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 138 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Friendly Pharmacy Concord,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.920028
-34.0683674,150.8111495,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 102 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Shopsmart Wholesale Pharmacy Campbelltown,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.921028
-28.8625278,153.0503758,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 153 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.15,Bill Williams Chemist,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.922028
-33.326793,151.4289037,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 110 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,TerryWhite Chemmart Chittaway,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.923028
-33.4364166,151.3913424,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 186 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.19,Erina Fair Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.924028
-33.612475599999996,151.13748520000001,,"Item 133, Item 134","Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 108 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Berowra Marketplace' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,0.11,Berowra Village Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.925028
