Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-12.4634,130.8456,"McMinn Street, Darwin City, Darwin, City of Darwin, Northern Territory, 0800, Australia",Item 136,"Medical centre 'Darwin Medical Centre' — 10 GPs (8.0 est. FTE), open 72hrs/wk (meets 70hr requirement) — nearest pharmacy 383 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.38,Blooms The Chemist Darwin Galleria,Darwin Medical Centre,medical_centre,,NT,2026-02-14T21:40:57.943281
-12.4875,130.9836,"Minorelli Court, Gray, Palmerston, City of Palmerston, Northern Territory, 0830, Australia",Item 136,"Medical centre 'Palmerston Medical Centre' — 10 GPs (8.0 est. FTE), open 72hrs/wk (meets 70hr requirement) — nearest pharmacy 477 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.48,Territory Pharmacy Palmerston,Palmerston Medical Centre,medical_centre,,NT,2026-02-14T21:40:57.944282
