latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-34.876201,138.684282,,Aldi Newton,supermarket,SA,Item 133,70%,0.88,TerryWhite Chemmart,787986,50000,37,118,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-33.0252,137.5231,,Whyalla Medical Centre,medical_centre,SA,Item 136,70%,0.96,TerryWhite Chemmart,12042,12042,4,4,0.2,31309,4.8,False,,,794772.0,865340.4,-70568.4,657500,-0.1073,999.0,-1125037.6,556340.4,-246863.62,-0.3755,-2293048.28,1033203.6,104185.33,0.1585,32760.23
-34.8808904,138.5030345,,Aldi,supermarket,SA,"Item 133, Item 134",70%,0.44,TerryWhite Chemmart Woodlakes Day/Night Compounding Pharmacy,722653,50000,39,88,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.933070400000005,138.6594122,,IGA,supermarket,SA,"Item 133, Item 134",65%,0.76,TerryWhite Chemmart Hazelwood Park,1207027,50000,36,128,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.906534,138.578436,,IGA,supermarket,SA,Item 133,65%,0.99,HPS Pharmacies Calvary North Adelaide,196349,50000,69,180,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.8746,138.5371,"42, Actil Avenue South, St Clair, Adelaide, City of Charles Sturt, South Australia, 5011, Australia",Woodville Medical Centre,medical_centre,SA,Item 136,95%,0.74,TerryWhite Chemmart,922043,50000,43,127,0.2,130000,6.4,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-35.0163122,138.6159732,,ALDI,supermarket,SA,Item 133,70%,0.47,TerryWhite Chemmart Main Road Blackwood,759661,50000,12,87,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-33.0209725,137.5411879,,Woolworths,supermarket,SA,"Item 133, Item 134",75%,0.79,TerryWhite Chemmart Westland,20880,20880,4,4,0.2,54288,0.0,False,,,1378080.0,1273656.0,104424.0,657500,0.1588,6.3,34341.48,964656.0,-167242.08,-0.2544,-1765530.8,1791504.0,299256.48,0.4551,1325167.25
-34.9144556,138.6506382,,Organic Meats Company,shopping_centre,SA,Item 134,55%,0.56,National Pharmacies Kensington Park,196349,50000,54,141,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.8681932,138.5115316,,Drakes,supermarket,SA,Item 133,70%,0.28,Star Discount Chemist,704739,50000,38,89,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
