latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-34.2064562,142.1349576,,ALDI,supermarket,VIC,Item 133,70%,0.40,Chemist Warehouse,36156,36156,8,10,0.2,94005,0.0,False,,,2386296.0,2094407.2,291888.8,657500,0.4439,2.25,1276354.08,1670407.2,-161870.6,-0.2462,-1729943.04,3102184.8,766208.38,1.1653,4418868.8
-37.8240916,144.9620137,,Foodworks,supermarket,VIC,Item 133,55%,0.55,Southgate Pharmacy - VIC,196349,50000,121,300,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.7581645,144.9394033,,IGA,supermarket,VIC,Item 133,65%,0.50,Albion Pharmacy,4286363,50000,81,286,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.798141,144.8802126,,IGA,supermarket,VIC,Item 133,65%,0.41,Pepin's Pharmacy,4110116,50000,56,222,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.3471445,141.6021559,,ALDI,supermarket,VIC,Item 133,70%,0.18,Portland Amcal Pharmacy,10450,10450,1,1,0.4,54340,0.0,False,,,1379400.0,1294580.0,84820.0,657500,0.129,7.75,-95541.12,965580.0,-190061.9,-0.2891,-1916719.2,1793220.0,281891.4,0.4287,1210118.2
-36.9195203,144.7057016,,Champions SUPA IGA Heathcote,supermarket,VIC,Item 133,65%,0.87,Heathcote Pharmacy,1844,1844,1,1,0.4,9588,0.0,False,,,243408.0,499385.6,-255977.6,657500,-0.3893,999.0,-2353431.21,170385.6,-345124.81,-0.5249,-2944059.19,316430.4,-179020.75,-0.2723,-1843568.16
-38.2314822,144.3706803,,ALDI,supermarket,VIC,Item 133,70%,0.21,Direct Chemist Outlet Warralily,39494,39494,7,35,0.2,102684,0.0,False,,,2606604.0,2248622.8,357981.2,657500,0.5445,1.84,1714236.79,1824622.8,-131798.55,-0.2005,-1530706.41,3388585.2,872176.52,1.3265,5120940.73
-38.45317710714286,145.23907677857144,,Woolworths,supermarket,VIC,"Item 133, Item 134",75%,0.43,TerryWhite Chemmart Phillip Island,7218,7218,2,2,0.3,28150,0.0,False,,,714582.0,829207.4,-114625.4,657500,-0.1743,999.0,-1416928.93,500207.4,-280809.56,-0.4271,-2517950.65,928956.6,47613.94,0.0724,-342042.83
-38.60380685,145.58636405,,Coles,supermarket,VIC,"Item 133, Item 134",75%,0.35,Wonthaggi Pharmacy and Health Hub,8430,8430,2,2,0.3,32877,0.0,False,,,834570.0,913199.0,-78629.0,657500,-0.1196,999.0,-1178441.58,584199.0,-264431.19,-0.4022,-2409438.91,1084941.0,105328.17,0.1602,40331.89
-38.6042866,145.5926656,,ALDI,supermarket,VIC,Item 133,70%,0.35,Wonthaggi Pharmacy and Health Hub,8430,8430,2,2,0.3,32877,0.0,False,,,834570.0,913199.0,-78629.0,657500,-0.1196,999.0,-1178441.58,584199.0,-264431.19,-0.4022,-2409438.91,1084941.0,105328.17,0.1602,40331.89
-38.3843271,142.4793343,,Warrnambool Supa IGA & Liquor,supermarket,VIC,Item 133,65%,0.34,Direct Chemist Outlet Target Warrnambool,32894,32894,9,9,0.2,85524,0.0,False,,,2171004.0,1943702.8,227301.2,657500,0.3457,2.89,848441.14,1519702.8,-191257.95,-0.2909,-1924643.43,2822305.2,662652.92,1.0078,3732781.72
-37.8038373,145.0376993,,Coles,supermarket,VIC,Item 133,75%,0.45,Cotham Road Pharmacy,4272662,50000,74,317,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.5402345,143.8268079,,Shepp Cannery Surplus,shopping_centre,VIC,Item 134,55%,0.28,UFS Dispensaries Wendouree,105348,50000,20,29,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-36.549703699999995,145.98959405,,Woolworths,supermarket,VIC,Item 133,75%,0.37,Healthsave Pharmacy Benalla,9742,9742,3,3,0.2,25329,0.0,False,,,642972.0,779080.4,-136108.4,657500,-0.207,999.0,-1559260.48,450080.4,-290584.32,-0.442,-2582711.51,835863.6,13169.53,0.02,-570247.75
-38.3798844,142.4789514,,Aldi,supermarket,VIC,Item 133,70%,0.31,Direct Chemist Outlet Henna Street,32894,32894,9,9,0.2,85524,0.0,False,,,2171004.0,1943702.8,227301.2,657500,0.3457,2.89,848441.14,1519702.8,-191257.95,-0.2909,-1924643.43,2822305.2,662652.92,1.0078,3732781.72
-36.7716773,144.3044119,,ALDI,supermarket,VIC,Item 133,70%,0.25,TerryWhite Chemmart Strathdale,100649,50000,16,27,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.1917768,144.3438268,,The Sandman Mattress Factory,shopping_centre,VIC,Item 134,55%,0.24,Grove Plaza Pharmacy,157079,50000,28,44,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
