Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes
-28.4714415,152.5429693,"Urbenville Multi-Purpose Service, 45, Beaury Street, Urbenville, Tenterfield Shire Council, New South Wales, 2475, Australia",Item 131,Near 'Urbenville Multi-Purpose Service' (hospital); route distance 13.35 km from nearest pharmacy (verified via OSRM),85%,13.35,Woodenbong Pharmacy - Chemist,Urbenville Multi-Purpose Service,hospital,NSW,2026-02-14T17:00:32.946483,VERIFIED,No pharmacies found in OSM within search radius
-28.472418419999997,152.54784164,"Crown Hotel, 48, Urben Street, Urbenville, Tenterfield Shire Council, New South Wales, 2475, Australia","Item 130, Item 131, Item 133","Supermarket 'Urbenville General Store and Takeaway' (1500 sqm) + GP 'Urbenville Medical Centre' (1.0 FTE) within 500 m; 11.12 km from nearest pharmacy | GP 'Urbenville Medical Centre' (1.0 FTE) + Supermarket 'Urbenville General Store and Takeaway' (1500 sqm) within 500 m; 11.21 km from nearest pharmacy | Near 'Urbenville General Store and Takeaway' (supermarket); route distance 12.78 km from nearest pharmacy (verified via OSRM) | Near 'Urbenville Medical Centre' (gp); route distance 12.95 km from nearest pharmacy (verified via OSRM) | Supermarket 'Urbenville General Store and Takeaway' (1,500 sqm) with no adjacent pharmacy (nearest 11.12 km)",85%,12.78,Woodenbong Pharmacy - Chemist,Urbenville General Store and Takeaway,supermarket,NSW,2026-02-14T17:00:32.941483,VERIFIED,No pharmacies found in OSM within search radius
-28.456129,153.4962157,"Crabbes Creek General Store, Crabbes Creek Road, Crabbes Creek, Tweed Shire Council, New South Wales, 2483, Australia","Item 131, Item 133","Near 'Crabbes Creek General Store' (supermarket); route distance 11.45 km from nearest pharmacy (verified via OSRM) | Supermarket 'Crabbes Creek General Store' (1,500 sqm) with no adjacent pharmacy (nearest 9.08 km)",85%,11.45,Ocean Shores Pharmacy,Crabbes Creek General Store,supermarket,NSW,2026-02-14T17:00:32.942484,VERIFIED,No pharmacies found in OSM within search radius
-32.7428,151.5845,"Pinehurst, 1, Elizabeth Street, East Maitland, Newcastle-Maitland, Maitland City Council, New South Wales, 2323, Australia",Item 132,"Major shopping centre 'Stockland Green Hills' (GLA 66,500 sqm) with no pharmacy within 200 m",85%,1.11,Your Discount Chemist East Maitland,Stockland Green Hills,shopping_centre,NSW,2026-02-14T17:00:32.951485,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m)
-32.9412,151.6961,"12, Gregory Parade, Kotara, Newcastle, Newcastle-Maitland, City of Newcastle, New South Wales, 2289, Australia",Item 132,"Major shopping centre 'Westfield Kotara' (GLA 48,000 sqm) with no pharmacy within 200 m",85%,1.09,Pharmacy 4 Less Kotara,Westfield Kotara,shopping_centre,NSW,2026-02-14T17:00:32.949483,VERIFIED,All 2 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); Scott Dibben Chemist (1m)
-33.8162,151.008,"Arthur Phillip High School, 177, Macquarie Street, Sydney, City of Parramatta Council, New South Wales, 2150, Australia",Item 132,"Major shopping centre 'Westfield Parramatta' (GLA 129,000 sqm) with no pharmacy within 200 m",85%,0.42,Shopsmart Wholesale Pharmacy,Westfield Parramatta,shopping_centre,NSW,2026-02-14T17:00:32.947483,VERIFIED,All 9 nearby OSM pharmacies already in DB: Shopsmart Wholesale Pharmacy (0m); Chemist Warehouse (0m); Chemist Warehouse (0m)
-32.9609,151.692,"Griffiths Street, Charlestown, Newcastle-Maitland, City of Lake Macquarie, New South Wales, 2290, Australia",Item 132,"Major shopping centre 'Charlestown Square' (GLA 77,000 sqm) with no pharmacy within 200 m",85%,0.26,Charlestown Pharmacy,Charlestown Square,shopping_centre,NSW,2026-02-14T17:00:32.948484,VERIFIED,All 2 nearby OSM pharmacies already in DB: Discount Chemist Warehouse (0m); William’s Discount Chemist (0m)
-31.969309,152.5838868,"Sai Thai Table and Tea, 50, Old Bar Road, Old Bar, Mid-Coast Council, New South Wales, 2430, Australia","Item 130, Item 133","Supermarket 'Coles' (3000 sqm) is 2.46 km from nearest pharmacy | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 2.46 km)",80%,2.46,Old Bar Pharmacy,Coles,supermarket,NSW,2026-02-14T17:00:32.952484,VERIFIED,No pharmacies found in OSM within search radius
-32.9231,151.6838,"Morton Parade, Rankin Park, Newcastle, Newcastle-Maitland, City of Newcastle, New South Wales, 2287, Australia",Item 135,Hospital 'John Hunter Hospital' (700 beds) with no adjacent pharmacy (nearest 1.39 km),80%,1.39,Epic Pharmacy Newcastle,John Hunter Hospital,hospital,NSW,2026-02-14T17:00:32.953483,VERIFIED,No pharmacies found in OSM within search radius
-33.8604042,151.0331241,,Item 135,Hospital 'Auburn Hospital' (155 beds) with no adjacent pharmacy (nearest 920 m),80%,0.92,Cincotta Discount Chemist Auburn,Auburn Hospital,hospital,NSW,2026-02-14T17:00:32.960484,VERIFIED,All 3 nearby OSM pharmacies already in DB: Cincotta Discount Chemist (1m); Sansons Pharmacy (1m); The Discount Chemist (1m)
