Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-22.6484873,130.5530448,,"Item 131, Item 134A","Near 'Nyirripi Health Centre' (gp); straight-line 358.44 km, est. route 465.97 km from nearest pharmacy | Very remote -- 'Nyirripi Health Centre' (gp) is 358.44 km from nearest pharmacy (threshold 90 km)",90%,358.44,United Chemists Northside Pharmacy NT,Nyirripi Health Centre,gp,NT,2026-02-14T21:57:47.527438,251,251,251,Unknown,0,-1,338.9,0,0,0,0,0,0.0,,89968.4,,
-13.6650614,134.3324654,,"Item 131, Item 134A","Near 'Bulman Health Centre' (gp); straight-line 240.06 km, est. route 312.08 km from nearest pharmacy | Very remote -- 'Bulman Health Centre' (gp) is 240.06 km from nearest pharmacy (threshold 90 km)",90%,240.06,Pharmasave Katherine Pharmacy,Bulman Health Centre,gp,NT,2026-02-14T21:57:47.518438,363,363,363,Unknown,0,-1,490.1,0,0,0,0,0,0.0,,87141.8,,
-23.9423066,132.7799582,"Ntaria Supermarket, Tjalkavota Road, Hermannsburg, Macdonnell Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Ntaria Supermarket' (supermarket); straight-line 114.82 km, est. route 149.26 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Ntaria Supermarket' (supermarket) is 114.82 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,114.82,United Chemists Northside Pharmacy NT,Ntaria Supermarket,supermarket,NT,2026-02-14T21:57:47.469439,751,751,751,Hermannsburg,551,0.07,1013.9,0,0,0,0,0,0.0,,86229.8,,
-13.8595817,130.002026,,"Item 131, Item 134A","Near 'Woodycupaldiya Health Centre' (gp); straight-line 168.96 km, est. route 219.65 km from nearest pharmacy | Very remote -- 'Woodycupaldiya Health Centre' (gp) is 168.96 km from nearest pharmacy (threshold 90 km)",90%,168.96,Berry Springs Pharmacy,Woodycupaldiya Health Centre,gp,NT,2026-02-14T21:57:47.514439,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,84480.0,,
-13.8601312,136.8087278,,"Item 131, Item 134A","Near 'Umbakumba Health Centre' (gp); straight-line 186.39 km, est. route 242.30 km from nearest pharmacy | Very remote -- 'Umbakumba Health Centre' (gp) is 186.39 km from nearest pharmacy (threshold 90 km)",90%,186.39,Gove Pharmacy,Umbakumba Health Centre,gp,NT,2026-02-14T21:57:47.558438,419,419,419,Umbakumba,419,0.23,565.6,0,0,0,0,0,0.0,,78097.4,,
-15.647777,130.4661091,,"Item 131, Item 134A","Near 'Timber Creek Health Centre' (gp); straight-line 185.29 km, est. route 240.88 km from nearest pharmacy | Very remote -- 'Timber Creek Health Centre' (gp) is 185.29 km from nearest pharmacy (threshold 90 km)",90%,185.29,Amcal+ Pharmacy Kununurra,Timber Creek Health Centre,gp,NT,2026-02-14T21:57:47.530439,299,421,421,Unknown,0,-1,568.4,0,0,0,0,0,0.0,,78007.1,,
-16.7594289,136.980186,,"Item 131, Item 134A","Near 'Robinson River Health Centre' (gp); straight-line 417.79 km, est. route 543.13 km from nearest pharmacy | Very remote -- 'Robinson River Health Centre' (gp) is 417.79 km from nearest pharmacy (threshold 90 km)",90%,417.79,Karumba Pharmacy,Robinson River Health Centre,gp,NT,2026-02-14T21:57:47.512438,180,180,180,Unknown,0,-1,243.0,0,0,0,0,0,0.0,,75202.2,,
-23.943210999999998,132.77503335,"Hermannsburg, Macdonnell Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Fink River Mission General Store' (supermarket); straight-line 115.28 km, est. route 149.87 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Hermannsburg Health Centre' (gp); straight-line 115.37 km, est. route 149.98 km from nearest pharmacy | Very remote -- 'Fink River Mission General Store' (supermarket) is 115.28 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Hermannsburg Health Centre' (gp) is 115.37 km from nearest pharmacy (threshold 90 km)",90%,115.28,United Chemists Northside Pharmacy NT,Fink River Mission General Store,supermarket,NT,2026-02-14T21:57:47.477438,651,651,651,Hermannsburg,551,0.45,878.9,0,0,0,0,0,0.0,,75047.3,,
-14.3521044,129.8822919,,"Item 131, Item 134A","Near 'Nganmarriyanga Health Centre' (gp); straight-line 200.14 km, est. route 260.18 km from nearest pharmacy | Very remote -- 'Nganmarriyanga Health Centre' (gp) is 200.14 km from nearest pharmacy (threshold 90 km)",90%,200.14,Amcal+ Pharmacy Kununurra,Nganmarriyanga Health Centre,gp,NT,2026-02-14T21:57:47.549438,364,364,364,Palumpa,364,0.28,491.4,0,0,0,0,0,0.0,,72851.0,,
-22.4513095,134.2097098,,"Item 131, Item 134A","Near 'Medical Clinic' (gp); straight-line 141.47 km, est. route 183.91 km from nearest pharmacy | Very remote -- 'Medical Clinic' (gp) is 141.47 km from nearest pharmacy (threshold 90 km)",90%,141.47,United Chemists Northside Pharmacy NT,Medical Clinic,gp,NT,2026-02-14T21:57:47.534438,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,70735.0,,
-17.5540475,133.5409913,,"Item 131, Item 134A","Near 'Elliott Health Centre' (gp); straight-line 242.23 km, est. route 314.90 km from nearest pharmacy | Very remote -- 'Elliott Health Centre' (gp) is 242.23 km from nearest pharmacy (threshold 90 km)",90%,242.23,United Chemists Tennant Creek,Elliott Health Centre,gp,NT,2026-02-14T21:57:47.509439,287,287,287,Unknown,0,-1,387.4,0,0,0,0,0,0.0,,69520.0,,
-16.4477628,130.8838297,"Yarralin, Victoria Daly Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Yaralin Store' (supermarket); straight-line 240.87 km, est. route 313.14 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Yarralin Health Centre' (gp); straight-line 240.94 km, est. route 313.22 km from nearest pharmacy | Near 'Yaralin Health Centre' (gp); straight-line 240.94 km, est. route 313.22 km from nearest pharmacy | Very remote -- 'Yaralin Store' (supermarket) is 240.87 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Yarralin Health Centre' (gp) is 240.94 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Yaralin Health Centre' (gp) is 240.94 km from nearest pharmacy (threshold 90 km)",90%,240.87,Kununurra Pharmacy,Yaralin Store,supermarket,NT,2026-02-14T21:57:47.479439,283,283,283,Unknown,0,-1,382.1,0,0,0,0,0,0.0,,68166.2,,
-13.1997421,136.2258172,,"Item 131, Item 134A","Near 'Baniyala Health Centre' (gp); straight-line 128.29 km, est. route 166.78 km from nearest pharmacy | Very remote -- 'Baniyala Health Centre' (gp) is 128.29 km from nearest pharmacy (threshold 90 km)",90%,128.29,Gove Pharmacy,Baniyala Health Centre,gp,NT,2026-02-14T21:57:47.520438,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,64145.0,,
-19.0060212,135.1785447,,"Item 131, Item 134A","Near 'Wogyala Health Centre' (gp); straight-line 125.53 km, est. route 163.18 km from nearest pharmacy | Very remote -- 'Wogyala Health Centre' (gp) is 125.53 km from nearest pharmacy (threshold 90 km)",90%,125.53,United Chemists Tennant Creek,Wogyala Health Centre,gp,NT,2026-02-14T21:57:47.538438,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,62765.0,,
-20.98555525,137.84893160000001,"Alpurrurulam Store, Apetyarr Street, Alpurrurulam, Barkly Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Alpurrurulam Store' (supermarket); straight-line 172.98 km, est. route 224.87 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Alpurrurulam Health Centre' (gp); straight-line 172.99 km, est. route 224.89 km from nearest pharmacy | Very remote -- 'Alpurrurulam Store' (supermarket) is 172.98 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Alpurrurulam Health Centre' (gp) is 172.99 km from nearest pharmacy (threshold 90 km)",90%,172.98,Mount Isa 7 Day Pharmacy West Street,Alpurrurulam Store,supermarket,NT,2026-02-14T21:57:47.476439,350,350,350,Alpurrurulam,350,0.19,472.5,0,0,0,0,0,0.0,,60543.0,,
-23.4466338,131.8833632,,"Item 131, Item 134A","Near 'Haasts Bluff Health Centre' (gp); straight-line 204.52 km, est. route 265.88 km from nearest pharmacy | Very remote -- 'Haasts Bluff Health Centre' (gp) is 204.52 km from nearest pharmacy (threshold 90 km)",90%,204.52,United Chemists Northside Pharmacy NT,Haasts Bluff Health Centre,gp,NT,2026-02-14T21:57:47.552438,296,296,296,Unknown,0,-1,399.6,0,0,0,0,0,0.0,,60537.9,,
-21.003645,134.4074941,,"Item 131, Item 134A","Near 'Ali Curung Health Centre' (gp); straight-line 152.92 km, est. route 198.79 km from nearest pharmacy | Very remote -- 'Ali Curung Health Centre' (gp) is 152.92 km from nearest pharmacy (threshold 90 km)",90%,152.92,United Chemists Tennant Creek,Ali Curung Health Centre,gp,NT,2026-02-14T21:57:47.501438,394,394,394,Ali Curung,394,0.22,531.9,0,0,0,0,0,0.0,,60250.5,,
-16.4274295,129.6198914,,"Item 131, Item 134A","Near 'Amanbidji Health Centre' (gp); straight-line 118.71 km, est. route 154.32 km from nearest pharmacy | Very remote -- 'Amanbidji Health Centre' (gp) is 118.71 km from nearest pharmacy (threshold 90 km)",90%,118.71,Kununurra Pharmacy,Amanbidji Health Centre,gp,NT,2026-02-14T21:57:47.505439,500,500,500,Unknown,0,-1,675.0,0,0,0,0,0,0.0,,59355.0,,
-21.2474267,132.609431,,"Item 131, Item 134A","Near 'Willowra Health Centre' (gp); straight-line 242.83 km, est. route 315.68 km from nearest pharmacy | Very remote -- 'Willowra Health Centre' (gp) is 242.83 km from nearest pharmacy (threshold 90 km)",90%,242.83,United Chemists Tennant Creek,Willowra Health Centre,gp,NT,2026-02-14T21:57:47.517438,222,222,222,Unknown,0,-1,299.7,0,0,0,0,0,0.0,,53908.3,,
-14.5547275,133.11380675,"Ngalagan Street, Wugularr, Beswick, Roper Gulf Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Beswick Store' (supermarket); straight-line 91.90 km, est. route 119.47 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Beswick Health Centre' (gp); straight-line 91.78 km, est. route 119.31 km from nearest pharmacy | Very remote -- 'Beswick Store' (supermarket) is 91.90 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Beswick Health Centre' (gp) is 91.78 km from nearest pharmacy (threshold 90 km)",90%,91.90,Pharmasave Katherine Pharmacy,Beswick Store,supermarket,NT,2026-02-14T21:57:47.478439,542,542,542,Beswick,542,0.03,731.7,0,0,0,0,0,0.0,,49809.8,,
-23.2663491,131.2735667,"Mount Liebig Store, Nampitjinpa Street, Mount Liebig, Macdonnell Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Mount Liebig Store' (supermarket); straight-line 269.22 km, est. route 349.99 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Mount Liebig Health Centre' (gp); straight-line 269.15 km, est. route 349.89 km from nearest pharmacy | Very remote -- 'Mount Liebig Store' (supermarket) is 269.22 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Mount Liebig Health Centre' (gp) is 269.15 km from nearest pharmacy (threshold 90 km)",90%,269.22,United Chemists Northside Pharmacy NT,Mount Liebig Store,supermarket,NT,2026-02-14T21:57:47.472439,169,169,169,Unknown,0,-1,228.2,0,0,0,0,0,0.0,,45498.2,,
-11.4211412,130.6733702,,"Item 131, Item 134A","Near 'Milikapiti Health Centre' (gp); straight-line 106.37 km, est. route 138.28 km from nearest pharmacy | Very remote -- 'Milikapiti Health Centre' (gp) is 106.37 km from nearest pharmacy (threshold 90 km)",90%,106.37,Territory Pharmacy Northpharm,Milikapiti Health Centre,gp,NT,2026-02-14T21:57:47.539438,414,414,414,Milikapiti,414,0.13,558.9,0,0,0,0,0,0.0,,44037.2,,
-14.9271251,133.069862,,"Item 131, Item 134A","Near 'Mataranka Supermarket' (supermarket); straight-line 100.56 km, est. route 130.73 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Mataranka Supermarket' (supermarket) is 100.56 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,100.56,Pharmasave Katherine Pharmacy,Mataranka Supermarket,supermarket,NT,2026-02-14T21:57:47.484438,427,427,427,Mataranka,327,0.12,576.5,0,0,0,0,0,0.0,,42939.1,,
-30.6423505,151.4995817,"Foodworks, Stuart Highway, Mulggan, Mataranka, Roper Gulf Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Foodworks' (est. GLA 1000 sqm, brand: foodworks) + GP 'Mataranka Health Centre' (1.0 FTE) within 500 m; 100.31 km from nearest pharmacy ⚠️ borderline GLA, requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Foodworks' (supermarket); straight-line 100.31 km, est. route 130.40 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 100.31 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Foodworks' (supermarket) is 100.31 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,100.31,Pharmasave Katherine Pharmacy,Foodworks,supermarket,NT,2026-02-14T21:57:47.463439,427,427,427,Mataranka,327,0.33,576.5,0,0,0,0,0,0.0,,42832.4,,
-14.9233521,133.0658854,"Mataranka Health Centre, 13, Elsey Street, Mataranka, Roper Gulf Region, Northern Territory, 0852, Australia","Item 130, Item 131, Item 134A","GP 'Mataranka Health Centre' (1.0 FTE) + Supermarket 'Foodworks' (est. GLA 1000 sqm, brand: foodworks) within 500 m; 99.98 km from nearest pharmacy ⚠️ borderline GLA, requires verification | Near 'Mataranka Health Centre' (gp); straight-line 99.98 km, est. route 129.97 km from nearest pharmacy | Very remote -- 'Mataranka Health Centre' (gp) is 99.98 km from nearest pharmacy (threshold 90 km)",90%,99.98,Pharmasave Katherine Pharmacy,Mataranka Health Centre,gp,NT,2026-02-14T21:57:47.466439,427,427,427,Mataranka,327,0.61,576.5,0,0,0,0,0,0.0,,42691.5,,
-13.7499469,130.6920893,,"Item 131, Item 134A","Near 'Nauiyu Health Centre' (gp); straight-line 121.57 km, est. route 158.04 km from nearest pharmacy | Very remote -- 'Nauiyu Health Centre' (gp) is 121.57 km from nearest pharmacy (threshold 90 km)",90%,121.57,Berry Springs Pharmacy,Nauiyu Health Centre,gp,NT,2026-02-14T21:57:47.508438,350,350,350,Daly River,350,0.38,472.5,0,0,0,0,0,0.0,,42549.5,,
-22.9839802,134.935533,,"Item 131, Item 134A","Near 'Atitjere Store' (supermarket); straight-line 133.47 km, est. route 173.51 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Atitjere Store' (supermarket) is 133.47 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,133.47,Priceline Pharmacy Alice Springs,Atitjere Store,supermarket,NT,2026-02-14T21:57:47.487438,304,304,304,Unknown,0,-1,410.4,0,0,0,0,0,0.0,,40574.9,,
-22.9859807,134.9325143,,"Item 131, Item 134A","Near 'Atitjere Health Centre' (gp); straight-line 133.09 km, est. route 173.02 km from nearest pharmacy | Very remote -- 'Atitjere Health Centre' (gp) is 133.09 km from nearest pharmacy (threshold 90 km)",90%,133.09,Priceline Pharmacy Alice Springs,Atitjere Health Centre,gp,NT,2026-02-14T21:57:47.499438,304,304,304,Unknown,0,-1,410.4,0,0,0,0,0,0.0,,40459.4,,
-25.5808646,134.5762556,,"Item 131, Item 134A","Near 'Finke Health Centre' (gp); straight-line 209.12 km, est. route 271.85 km from nearest pharmacy | Very remote -- 'Finke Health Centre' (gp) is 209.12 km from nearest pharmacy (threshold 90 km)",90%,209.12,Territory Pharmacy Alice Springs,Finke Health Centre,gp,NT,2026-02-14T21:57:47.497438,191,191,191,Unknown,0,-1,257.9,0,0,0,0,0,0.0,,39941.9,,
-11.4060526,130.418099,,"Item 131, Item 134A","Near 'Pirlangimpi Health Centre' (gp); straight-line 117.06 km, est. route 152.18 km from nearest pharmacy | Very remote -- 'Pirlangimpi Health Centre' (gp) is 117.06 km from nearest pharmacy (threshold 90 km)",90%,117.06,Territory Pharmacy Northpharm,Pirlangimpi Health Centre,gp,NT,2026-02-14T21:57:47.541439,317,317,317,Pirlangimpi,317,0.15,427.9,0,0,0,0,0,0.0,,37108.0,,
-24.1308387,134.3755784,,Item 131,"Near 'Ltyentye Purte Health Centre' (gp); straight-line 60.12 km, est. route 78.15 km from nearest pharmacy",70%,60.12,Territory Pharmacy Alice Springs,Ltyentye Purte Health Centre,gp,NT,2026-02-14T21:57:47.571956,603,603,603,Santa Teresa,603,0.31,633.1,0,0,0,0,0,0.0,,36252.4,,
-14.1561649,130.0805704,,"Item 131, Item 134A","Near 'Peppimenarti Health Centre' (gp); straight-line 190.58 km, est. route 247.75 km from nearest pharmacy | Very remote -- 'Peppimenarti Health Centre' (gp) is 190.58 km from nearest pharmacy (threshold 90 km)",90%,190.58,Berry Springs Pharmacy,Peppimenarti Health Centre,gp,NT,2026-02-14T21:57:47.506438,185,185,185,Unknown,0,-1,249.8,0,0,0,0,0,0.0,,35257.3,,
-22.2568853,132.2077877,,"Item 131, Item 134A","Near 'Yuelamu Health Centre' (gp); straight-line 233.01 km, est. route 302.91 km from nearest pharmacy | Very remote -- 'Yuelamu Health Centre' (gp) is 233.01 km from nearest pharmacy (threshold 90 km)",90%,233.01,United Chemists Northside Pharmacy NT,Yuelamu Health Centre,gp,NT,2026-02-14T21:57:47.548438,149,149,149,Unknown,0,-1,201.2,0,0,0,0,0,0.0,,34718.5,,
-13.8225756,131.83039,,Item 131,"Near 'Pine Creek Health Centre' (gp); straight-line 85.34 km, est. route 110.94 km from nearest pharmacy",70%,85.34,Territory Pharmacy Terrace,Pine Creek Health Centre,gp,NT,2026-02-14T21:57:47.576955,392,392,392,Pine Creek,318,0.57,411.6,0,0,0,0,0,0.0,,33453.3,,
-22.5329577,132.7566029,,"Item 131, Item 134A","Near 'Laramba Health Centre' (gp); straight-line 171.63 km, est. route 223.12 km from nearest pharmacy | Very remote -- 'Laramba Health Centre' (gp) is 171.63 km from nearest pharmacy (threshold 90 km)",90%,171.63,United Chemists Northside Pharmacy NT,Laramba Health Centre,gp,NT,2026-02-14T21:57:47.503439,189,189,189,Unknown,0,-1,255.2,0,0,0,0,0,0.0,,32438.1,,
-20.6456982,135.5847164,,"Item 131, Item 134A","Near 'Canteen Creek Health Centre' (gp); straight-line 183.25 km, est. route 238.22 km from nearest pharmacy | Very remote -- 'Canteen Creek Health Centre' (gp) is 183.25 km from nearest pharmacy (threshold 90 km)",90%,183.25,United Chemists Tennant Creek,Canteen Creek Health Centre,gp,NT,2026-02-14T21:57:47.544438,147,147,147,Unknown,0,-1,198.5,0,0,0,0,0,0.0,,26937.8,,
-11.1499374,132.5768202,,"Item 131, Item 134A","Near 'Minjilang Health Centre' (gp); straight-line 225.54 km, est. route 293.21 km from nearest pharmacy | Very remote -- 'Minjilang Health Centre' (gp) is 225.54 km from nearest pharmacy (threshold 90 km)",90%,225.54,TerryWhite Chemmart Humpty Doo,Minjilang Health Centre,gp,NT,2026-02-14T21:57:47.521438,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,22554.0,,
-21.8997683,134.8404933,,"Item 131, Item 134A","Near 'Urapuntja Health Service' (gp); straight-line 221.93 km, est. route 288.51 km from nearest pharmacy | Very remote -- 'Urapuntja Health Service' (gp) is 221.93 km from nearest pharmacy (threshold 90 km)",90%,221.93,United Chemists Northside Pharmacy NT,Urapuntja Health Service,gp,NT,2026-02-14T21:57:47.525439,100,100,200,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,22193.0,,
-14.5249342,132.8657338,,Item 131,"Near 'Barunga Health Centre' (gp); straight-line 64.94 km, est. route 84.42 km from nearest pharmacy",70%,64.94,Pharmasave Katherine Pharmacy,Barunga Health Centre,gp,NT,2026-02-14T21:57:47.569955,337,337,337,Barunga,337,0.1,353.8,0,0,0,0,0,0.0,,21884.8,,
-21.5070877,133.9971034,,"Item 131, Item 134A","Near 'Tara Health Clinic' (gp); straight-line 208.21 km, est. route 270.67 km from nearest pharmacy | Very remote -- 'Tara Health Clinic' (gp) is 208.21 km from nearest pharmacy (threshold 90 km)",90%,208.21,United Chemists Tennant Creek,Tara Health Clinic,gp,NT,2026-02-14T21:57:47.535438,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,20821.0,,
-13.2363545,131.1040015,,Item 131,"Near 'Adelaide River Health Centre' (gp); straight-line 60.15 km, est. route 78.20 km from nearest pharmacy",70%,60.15,Berry Springs Pharmacy,Adelaide River Health Centre,gp,NT,2026-02-14T21:57:47.577955,343,343,343,Unknown,0,-1,360.1,0,0,0,0,0,0.0,,20631.5,,
-20.46260145,135.25065039999998,"Shire Office, Kurundi Road, Hatches Creek, Wutunugurra, Barkly Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Weterngerr Store' (supermarket); straight-line 143.31 km, est. route 186.30 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Wutunugurra Health Centre' (gp); straight-line 143.34 km, est. route 186.34 km from nearest pharmacy | Very remote -- 'Weterngerr Store' (supermarket) is 143.31 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Wutunugurra Health Centre' (gp) is 143.34 km from nearest pharmacy (threshold 90 km)",90%,143.31,United Chemists Tennant Creek,Weterngerr Store,supermarket,NT,2026-02-14T21:57:47.480438,143,143,143,Unknown,0,-1,193.1,0,0,0,0,0,0.0,,20493.3,,
-25.1287156,132.5695316,,"Item 131, Item 134A","Near 'Imanpa Health Centre' (gp); straight-line 200.23 km, est. route 260.29 km from nearest pharmacy | Very remote -- 'Imanpa Health Centre' (gp) is 200.23 km from nearest pharmacy (threshold 90 km)",90%,200.23,Territory Pharmacy Alice Springs,Imanpa Health Centre,gp,NT,2026-02-14T21:57:47.523439,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,20023.0,,
-25.1289487,132.5715177,"Imanpa General Store, Bulla Cresent, Imanpa, Macdonnell Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Imanpa General Store' (supermarket); straight-line 200.11 km, est. route 260.14 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Imanpa General Store' (supermarket) is 200.11 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",90%,200.11,Territory Pharmacy Alice Springs,Imanpa General Store,supermarket,NT,2026-02-14T21:57:47.481438,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,20011.0,,
-24.6735817,134.07604085,"Chambers Pillar Road, Titjikala, Macdonnell Region, Northern Territory, Australia","Item 131, Item 134A","Near 'Titjikala Store' (supermarket); straight-line 98.56 km, est. route 128.13 km from nearest pharmacy. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Near 'Titjikala Health Centre' (gp); straight-line 98.43 km, est. route 127.96 km from nearest pharmacy | Very remote -- 'Titjikala Store' (supermarket) is 98.56 km from nearest pharmacy (threshold 90 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Very remote -- 'Titjikala Health Centre' (gp) is 98.43 km from nearest pharmacy (threshold 90 km)",90%,98.56,Territory Pharmacy Alice Springs,Titjikala Store,supermarket,NT,2026-02-14T21:57:47.475439,196,196,196,Unknown,0,-1,264.6,0,0,0,0,0,0.0,,19317.8,,
-22.7892884,136.1684534,,"Item 131, Item 134A","Near 'Orrtipa-Thurra Health Centre' (gp); straight-line 254.29 km, est. route 330.58 km from nearest pharmacy | Very remote -- 'Orrtipa-Thurra Health Centre' (gp) is 254.29 km from nearest pharmacy (threshold 90 km)",90%,254.29,Priceline Pharmacy Alice Springs,Orrtipa-Thurra Health Centre,gp,NT,2026-02-14T21:57:47.498438,70,70,70,Unknown,0,-1,94.5,0,0,0,0,0,0.0,,17800.3,,
-24.074208,132.2715534,,"Item 131, Item 134A","Near 'Areyonga Health Centre' (gp); straight-line 168.48 km, est. route 219.03 km from nearest pharmacy | Very remote -- 'Areyonga Health Centre' (gp) is 168.48 km from nearest pharmacy (threshold 90 km)",90%,168.48,United Chemists Northside Pharmacy NT,Areyonga Health Centre,gp,NT,2026-02-14T21:57:47.526438,100,100,100,Unknown,0,-1,135.0,0,0,0,0,0,0.0,,16848.0,,
-12.218685,136.7055091,,Item 131,Near 'Gunyangara Health Centre' (gp); route distance 13.99 km from nearest pharmacy (verified via OSRM),85%,13.99,Gove Pharmacy,Gunyangara Health Centre,gp,NT,2026-02-14T21:57:47.562956,241,3508,3508,Nhulunbuy,3267,8.76,4472.7,0,1,1,0,1,2.0,,16359.0,,
