Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned
-38.0441357,145.3689227,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 123 m)",75%,0.12,Beaconsfield Pharmacy,Woolworths,supermarket,VIC,2026-02-14T12:23:28.104927
-36.7716773,144.3044119,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 248 m)",75%,0.25,TerryWhite Chemmart Strathdale,ALDI,supermarket,VIC,2026-02-14T12:23:28.105924
-37.564358049999996,143.8616871,,Item 133,"Supermarket 'Source Wholefoods' (1,500 sqm) with no adjacent pharmacy (nearest 178 m) | Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 172 m)",75%,0.17,UFS Dispensaries Ballarat (Bridge Mall),Woolworths,supermarket,VIC,2026-02-14T12:23:28.107925
-37.5997464,143.8398507,,"Item 133, Item 134","Supermarket 'Coles Sebastopol' (3,000 sqm) with no adjacent pharmacy (nearest 926 m) | Shopping centre 'Coles Sebastopol' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.93,Chemist Warehouse Sebastopol,Coles Sebastopol,supermarket,VIC,2026-02-14T12:23:28.108924
-37.737145,145.0028388,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 101 m)",75%,0.10,Amcal Pharmacy Preston,Woolworths,supermarket,VIC,2026-02-14T12:23:28.109924
-37.8057563,145.0309266,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 108 m)",75%,0.11,Star Pharmacy,Woolworths,supermarket,VIC,2026-02-14T12:23:28.110924
-37.81988767142857,145.1762201,,"Item 133, Item 134","Supermarket 'Thai Sun Food Market' (1,500 sqm) with no adjacent pharmacy (nearest 355 m) | Supermarket 'Canton Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 276 m) | Shopping centre 'Rosarias Cafe' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Punjabi Masala' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'CT&T Computers' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Juanida Bridal' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Thai Sun Food Market' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.22,Nunawading Amcal Pharmacy,Rosarias Cafe,shopping_centre,VIC,2026-02-14T12:23:28.111924
-37.5089809,145.7475277,,"Item 133, Item 134","Supermarket 'Marysville Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 210 m) | Shopping centre 'Marysville Grocer' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.21,Marysville Pharmacy Excellence,Marysville Grocer,shopping_centre,VIC,2026-02-14T12:23:28.112924
-35.3404775,143.5574889,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 152 m)",75%,0.15,Marraboor Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:28.113924
-36.1296895,144.751593,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 115 m)",75%,0.12,Priceline Pharmacy Echuca Square,Woolworths,supermarket,VIC,2026-02-14T12:23:28.114924
-38.17393285,144.57245295,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 214 m) | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 303 m)",75%,0.21,Peak Pharmacy Drysdale,ALDI,supermarket,VIC,2026-02-14T12:23:28.115924
-38.1650578,144.390062175,,"Item 133, Item 134","Supermarket 'NQR Newcomb' (1,500 sqm) with no adjacent pharmacy (nearest 449 m) | Shopping centre 'Fairie’s Door' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Smileys' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Newcomb Lifeline Shop' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Wildfire Craft BBQ' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'NQR Newcomb' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'The Ebony Forest' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'VN Rolls' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.45,Community Care Chemist Bellarine Village,Fairie’s Door,shopping_centre,VIC,2026-02-14T12:23:28.117941
-38.1736001,144.3430639,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 103 m)",75%,0.10,Community Care Chemist Belmont,Coles,supermarket,VIC,2026-02-14T12:23:28.118924
-38.171676350000006,144.34618974999998,,"Item 133, Item 134","Supermarket 'Food Factory Sales' (1,500 sqm) with no adjacent pharmacy (nearest 143 m) | Shopping centre 'Pho Bowl' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Lighting Etc' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Belmont Tyre & Auto' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'El Jannah Belmont' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Living Etc' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.24,Pharmacy 4 Less Belmont,Pho Bowl,shopping_centre,VIC,2026-02-14T12:23:28.119986
-38.1458229,144.3360867,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 113 m)",75%,0.11,TerryWhite Chemmart Geelong West,Woolworths,supermarket,VIC,2026-02-14T12:23:28.120501
-38.155443775,144.335879625,,"Item 133, Item 134","Supermarket 'Newtown Grocery & Liquor Co.' (1,500 sqm) with no adjacent pharmacy (nearest 837 m) | Shopping centre 'Newtown Advisory Group' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Class Concepts' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Newtown Grocery & Liquor Co.' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Lox Society' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Provincial Geotechnical' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Dlb Design Group' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Enzo at Penny's' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.86,Peak Pharmacy Newtown,Newtown Advisory Group,shopping_centre,VIC,2026-02-14T12:23:28.121499
-38.139763849999994,144.33882914999998,,"Item 133, Item 134","Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 174 m) | Shopping centre 'Graeme Kent' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.17,Mitchell and O'Hara Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:28.123499
-38.0650064,144.3801446,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 251 m)",75%,0.25,Chemist Warehouse,Aldi,supermarket,VIC,2026-02-14T12:23:28.124499
-38.1115747,145.2842262,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 134 m)",75%,0.13,Pharmacy 4 Less,ALDI,supermarket,VIC,2026-02-14T12:23:28.125498
-37.21115076666667,145.42607766666666,,"Item 133, Item 134","Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 307 m) | Shopping centre 'Yea Hair Studio' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Kebablicious Yea' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.30,Yea Pharmacy,Yea Hair Studio,shopping_centre,VIC,2026-02-14T12:23:28.126498
-36.7272792,146.9589454,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 291 m)",75%,0.29,Bright Pharmacy,Woolworths,supermarket,VIC,2026-02-14T12:23:28.127498
-36.3326608,141.6520912,,"Item 133, Item 134","Supermarket 'IGA Nhill & Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 225 m) | Shopping centre 'IGA Nhill & Liquor' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.23,Nhill Pharmacy,IGA Nhill & Liquor,shopping_centre,VIC,2026-02-14T12:23:28.128498
-34.18375575,142.16043385,,"Item 133, Item 134","Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 263 m) | Shopping centre 'Shilliday's Corner' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.26,Priceline Pharmacy Mildura,Coles,supermarket,VIC,2026-02-14T12:23:28.129498
-37.7609226,145.3491933,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 140 m)",75%,0.14,Chemist Warehouse,ALDI,supermarket,VIC,2026-02-14T12:23:28.131498
-38.3824132,142.518366,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 273 m)",75%,0.27,Chemist Warehouse,Woolworths,supermarket,VIC,2026-02-14T12:23:28.132499
-38.1961357,144.318837,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 391 m)",75%,0.39,Priceline Pharmacy Waurn Ponds,ALDI,supermarket,VIC,2026-02-14T12:23:28.133498
-37.8078975,144.9486199,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 380 m)",75%,0.38,Chemist Warehouse,ALDI,supermarket,VIC,2026-02-14T12:23:28.134498
-37.9558454,145.0334368,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 1.49 km)",75%,1.49,TerryWhite Chemmart Bluff Road,Aldi,supermarket,VIC,2026-02-14T12:23:28.135540
-37.2845692,142.9326789,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 282 m)",75%,0.28,Blooms The Chemist Ararat,Aldi,supermarket,VIC,2026-02-14T12:23:28.137051
-38.3596312,144.8936418,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 260 m)",75%,0.26,Amcal,ALDI,supermarket,VIC,2026-02-14T12:23:28.138051
-36.7972806,144.2432764,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 185 m)",75%,0.19,Kangaroo Flat Community Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:28.139069
-37.5782701,144.7123852,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 101 m)",75%,0.10,Chemist Warehouse,ALDI,supermarket,VIC,2026-02-14T12:23:28.140051
-38.1925375,146.5554809,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 1.42 km)",75%,1.42,Priceline Pharmacy Traralgon,ALDI,supermarket,VIC,2026-02-14T12:23:28.141051
-35.9198826,145.6465119,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 117 m)",75%,0.12,Cobram Discount Drug Store,Woolworths,supermarket,VIC,2026-02-14T12:23:28.143051
-37.7153369,145.0069167,,"Item 133, Item 134","Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 285 m) | Shopping centre 'Oggi for Men' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.29,Discount Drug Stores,Coles,supermarket,VIC,2026-02-14T12:23:28.144051
-38.2199255,145.0628334,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 168 m)",75%,0.17,Priceline Pharmacy Mornington,ALDI,supermarket,VIC,2026-02-14T12:23:28.145051
-37.6830219,144.578842,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 138 m)",75%,0.14,UFS Dispensaries Melton Central,ALDI,supermarket,VIC,2026-02-14T12:23:28.146051
-38.75891335,143.66966005,,"Item 133, Item 134","Supermarket 'Taste of the region' (1,500 sqm) with no adjacent pharmacy (nearest 321 m) | Shopping centre 'Comfort Inn The International' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.31,Apollo Bay Pharmacy,Comfort Inn The International,shopping_centre,VIC,2026-02-14T12:23:28.147051
-37.6296479,145.0794343,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 724 m)",75%,0.72,Lakes Boulevard Medical Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:28.148051
-36.1255917,144.7508055,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 137 m)",75%,0.14,Coburn & Reid Pharmacy,Aldi,supermarket,VIC,2026-02-14T12:23:28.149051
-37.8447747,144.8454614,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 233 m)",75%,0.23,Pharmacy 4 Less,Aldi,supermarket,VIC,2026-02-14T12:23:28.151051
-37.7444203,142.027979,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 302 m)",75%,0.30,James Dean Pharmacy - Gray St,ALDI,supermarket,VIC,2026-02-14T12:23:28.151627
-37.8820925,147.97417,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 1.17 km)",75%,1.17,Lakes Esplanade Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:28.152625
-38.341133325,143.5905516,,"Item 133, Item 134","Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 280 m) | Shopping centre 'Golden Lin Roing Restaurant' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Harry Brown Colac' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Vision Radiology' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.28,TerryWhite Chemmart Colac,Aldi,supermarket,VIC,2026-02-14T12:23:28.153623
-37.5361259,143.8184995,,Item 133,"Supermarket 'ALDI Wendouree' (1,300 sqm) with no adjacent pharmacy (nearest 158 m)",75%,0.16,The Ballarat Pet Pharmacy,ALDI Wendouree,supermarket,VIC,2026-02-14T12:23:28.155622
-37.8038373,145.0376993,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 450 m)",75%,0.45,Cotham Road Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:28.156622
-36.5497326,145.9858493,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 150 m)",75%,0.15,Healthsave Pharmacy Benalla,Coles,supermarket,VIC,2026-02-14T12:23:28.157622
-37.878603375,145.0677185,,"Item 133, Item 134","Supermarket 'East Malvern IGA Xpress Plus Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 820 m) | Shopping centre 'Malvern Irrigation Supplies' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Chaffey International Supplies Equipment' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'East Malvern IGA Xpress Plus Liquor' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.81,Malvern East Pharmacy,Malvern Irrigation Supplies,shopping_centre,VIC,2026-02-14T12:23:28.158622
-37.7343898,144.80572525,,"Item 133, Item 134","Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 1.04 km) | Shopping centre 'Conrad Pizza' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Brimbank Butchers & Seafood' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Kahla Fruits & Nuts' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.02,Ren Jih Tang,Conrad Pizza,shopping_centre,VIC,2026-02-14T12:23:28.159622
-38.1649801,145.1557921,,"Item 133, Item 134","Supermarket 'Grocery Outlet' (1,500 sqm) with no adjacent pharmacy (nearest 628 m) | Shopping centre 'Grocery Outlet' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.63,Priceline Frankston,Grocery Outlet,shopping_centre,VIC,2026-02-14T12:23:28.160622
-37.723371,144.9623695,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 344 m)",75%,0.34,Direct Chemist Outlet Coburg North,ALDI,supermarket,VIC,2026-02-14T12:23:28.161622
-37.758713549999996,145.0686608,,"Item 133, Item 134","Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 359 m) | Shopping centre 'Old England Cellars' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.36,Heidelberg Healthcare Pharmacy & Compounding,Woolworths,supermarket,VIC,2026-02-14T12:23:28.162622
-38.2473653,144.5402618,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 322 m)",75%,0.32,Direct Chemist Outlet Kingston,ALDI,supermarket,VIC,2026-02-14T12:23:28.163622
-37.820028,145.0354654,,Item 133,"Supermarket 'Coles Local' (3,000 sqm) with no adjacent pharmacy (nearest 108 m)",75%,0.11,TerryWhite Chemmart Hawthorn,Coles Local,supermarket,VIC,2026-02-14T12:23:28.165622
-36.7172487,144.2503939,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 347 m)",75%,0.35,Eaglehawk UFS Dispensary,ALDI,supermarket,VIC,2026-02-14T12:23:28.166661
-36.38350395,145.40070285000002,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 156 m) | Supermarket 'Farm Fresh' (1,500 sqm) with no adjacent pharmacy (nearest 138 m)",75%,0.16,Chemist Warehouse,Coles,supermarket,VIC,2026-02-14T12:23:28.167173
-34.2064562,142.1349576,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 402 m)",75%,0.40,Chemist Warehouse,ALDI,supermarket,VIC,2026-02-14T12:23:28.169169
-37.97517415,145.068694025,,"Item 133, Item 134","Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 795 m) | Shopping centre 'The Reject Shop' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Tool kit depot' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Rebel Sport Mentone' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Carpet Call Foor Centre' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Battery World' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Sweet! Espresso' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Kresta' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.80,Good Health Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:28.170169
-38.2314822,144.3706803,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 208 m)",75%,0.21,Direct Chemist Outlet Warralily,ALDI,supermarket,VIC,2026-02-14T12:23:28.171189
-36.1794271,146.9472457,,"Item 133, Item 134","Supermarket 'IGA Baranduda' (1,200 sqm) with no adjacent pharmacy (nearest 5.75 km) | Shopping centre 'IGA Baranduda' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,5.75,Good Price Pharmacy Warehouse - Wodonga,IGA Baranduda,shopping_centre,VIC,2026-02-14T12:23:28.172169
-37.654128,145.5136058,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 235 m)",75%,0.24,Healesville Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:28.173169
-38.310150566666664,144.3180913,,"Item 133, Item 134","Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 166 m) | Shopping centre 'Little Starfish Swimmers' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Fur Life Vet' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.17,Coastal Compounding Pharmacy,Aldi,supermarket,VIC,2026-02-14T12:23:28.174169
-37.894411000000005,145.24979235,,"Item 133, Item 134","Supermarket 'IGA Knoxfield Plus Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 2.07 km) | Shopping centre 'Knoxfield Shopping Strip' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,2.09,Chemist Warehouse,Knoxfield Shopping Strip,shopping_centre,VIC,2026-02-14T12:23:28.175170
-38.1999703,144.3168594,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 143 m)",75%,0.14,Priceline Pharmacy Waurn Ponds,Coles,supermarket,VIC,2026-02-14T12:23:28.176170
-37.7823578,144.86433875,,"Item 133, Item 134","Supermarket 'KFL Supermarkets' (1,500 sqm) with no adjacent pharmacy (nearest 1.25 km) | Shopping centre 'Braybrook Plaza' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.24,Chemist Warehouse,Braybrook Plaza,shopping_centre,VIC,2026-02-14T12:23:28.177169
-37.7411393,145.0033339,,Item 134,"Shopping centre '369' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.22,Direct Chemist Outlet Preston,369,shopping_centre,VIC,2026-02-14T12:23:28.178171
-38.1917768,144.3438268,,Item 134,"Shopping centre 'The Sandman Mattress Factory' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.24,Grove Plaza Pharmacy,The Sandman Mattress Factory,shopping_centre,VIC,2026-02-14T12:23:28.180171
-37.80555556,144.95121804000001,,Item 134,"Shopping centre 'Whitebark' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Milk & Honey Remedial Massage' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Vigorous Thai Massage' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Willows & Wine' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'The Violineri' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.21,Chemist Warehouse,Whitebark,shopping_centre,VIC,2026-02-14T12:23:28.181170
-38.1436485,144.3480699,,Item 134,"Shopping centre 'Pholklore' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.22,Chemist Warehouse Geelong West,Pholklore,shopping_centre,VIC,2026-02-14T12:23:28.182170
-38.221703979999994,145.0403014,,Item 134,"Shopping centre 'Ouest France Bistro' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Glamourous Nails & Beauty' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'The Bloom Room of Mornington' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Aussie Home Loans Mornington' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Main Street Kebabs' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.20,Advantage Pharmacy Mornington,Ouest France Bistro,shopping_centre,VIC,2026-02-14T12:23:28.182792
-37.4614389,147.2508422,,"Item 131, Item 133","Near 'Dargo General Store' (supermarket); straight-line 50.20 km, est. route 65.25 km from nearest pharmacy | Supermarket 'Dargo General Store' (1,500 sqm) with no adjacent pharmacy (nearest 50.20 km)",70%,50.20,Omeo Pharmacy,Dargo General Store,supermarket,VIC,2026-02-14T12:23:28.184790
-38.6198568,142.9944635,,"Item 131, Item 133","Near 'Port Campbell Store' (supermarket); straight-line 15.06 km, est. route 19.58 km from nearest pharmacy | Supermarket 'Port Campbell Store' (1,500 sqm) with no adjacent pharmacy (nearest 15.06 km)",70%,15.06,Timboon Pharmacy,Port Campbell Store,supermarket,VIC,2026-02-14T12:23:28.185790
-36.076008,142.4153186,,"Item 131, Item 133","Near 'McPherson General Store' (supermarket); straight-line 19.50 km, est. route 25.35 km from nearest pharmacy | Supermarket 'McPherson General Store' (1,500 sqm) with no adjacent pharmacy (nearest 19.50 km)",70%,19.50,Warracknabeal Pharmacy,McPherson General Store,supermarket,VIC,2026-02-14T12:23:28.186790
-38.8125072,146.2076606,,"Item 131, Item 133","Near 'Yanakie General Store' (supermarket); straight-line 17.76 km, est. route 23.09 km from nearest pharmacy | Supermarket 'Yanakie General Store' (1,500 sqm) with no adjacent pharmacy (nearest 17.76 km)",70%,17.76,Foster Pharmacy,Yanakie General Store,supermarket,VIC,2026-02-14T12:23:28.187790
-36.670831,142.8698477,,"Item 131, Item 133","Near 'Marnoo General Store' (supermarket); straight-line 34.45 km, est. route 44.79 km from nearest pharmacy | Supermarket 'Marnoo General Store' (1,500 sqm) with no adjacent pharmacy (nearest 34.45 km)",70%,34.45,Minyip Medical Supplies Depot,Marnoo General Store,supermarket,VIC,2026-02-14T12:23:28.188790
-38.476991,143.217219,,"Item 131, Item 133","Near 'Trade Land' (supermarket); straight-line 20.56 km, est. route 26.73 km from nearest pharmacy | Supermarket 'Trade Land' (1,500 sqm) with no adjacent pharmacy (nearest 20.56 km)",70%,20.56,Cobden Pharmacy,Trade Land,supermarket,VIC,2026-02-14T12:23:28.189790
-36.4645659,147.2489774,,"Item 131, Item 133","Near 'Eskdale IGA X-press + Liquor' (supermarket); straight-line 28.30 km, est. route 36.79 km from nearest pharmacy | Supermarket 'Eskdale IGA X-press + Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 28.30 km)",70%,28.30,Tallangatta Pharmacy,Eskdale IGA X-press + Liquor,supermarket,VIC,2026-02-14T12:23:28.190790
-37.5980069,141.6905031,,"Item 131, Item 133","Near 'IGA Coleraine' (supermarket); straight-line 25.23 km, est. route 32.81 km from nearest pharmacy | Supermarket 'IGA Coleraine' (1,200 sqm) with no adjacent pharmacy (nearest 25.23 km)",70%,25.23,Casterton Pharmacy,IGA Coleraine,supermarket,VIC,2026-02-14T12:23:28.191791
-36.2714207,144.5356462,,"Item 131, Item 133","Near 'Lockington Friendly Grocer + Liquor' (supermarket); straight-line 17.89 km, est. route 23.26 km from nearest pharmacy | Supermarket 'Lockington Friendly Grocer + Liquor' (1,500 sqm) with no adjacent pharmacy (nearest 17.89 km)",70%,17.89,TerryWhite Chemmart Rochester,Lockington Friendly Grocer + Liquor,supermarket,VIC,2026-02-14T12:23:28.193790
-37.7123253,142.8392691,,"Item 131, Item 133","Near 'Lake Bolac Licensed Supermarket' (supermarket); straight-line 41.06 km, est. route 53.38 km from nearest pharmacy | Supermarket 'Lake Bolac Licensed Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 41.06 km)",70%,41.06,Mortlake Caremore Pharmacy,Lake Bolac Licensed Supermarket,supermarket,VIC,2026-02-14T12:23:28.194790
-36.076795,145.6881216,,"Item 131, Item 133","Near 'Katamatite Fuel & Grocery' (supermarket); straight-line 17.79 km, est. route 23.12 km from nearest pharmacy | Supermarket 'Katamatite Fuel & Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 17.79 km)",70%,17.79,Cobram Discount Drug Store,Katamatite Fuel & Grocery,supermarket,VIC,2026-02-14T12:23:28.195790
-37.5663456,149.1514288,,"Item 131, Item 133","Near 'Cann River Friendly Grocer' (supermarket); straight-line 63.26 km, est. route 82.24 km from nearest pharmacy | Supermarket 'Cann River Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 63.26 km)",70%,63.26,Orbost Pharmacy,Cann River Friendly Grocer,supermarket,VIC,2026-02-14T12:23:28.196790
-37.9477921,143.2228086,,"Item 131, Item 133","Near 'IGA Friendly Grocer' (supermarket); straight-line 32.31 km, est. route 42.00 km from nearest pharmacy | Supermarket 'IGA Friendly Grocer' (1,200 sqm) with no adjacent pharmacy (nearest 32.31 km)",70%,32.31,The Little Pharmacy & Shoe Shop,IGA Friendly Grocer,supermarket,VIC,2026-02-14T12:23:28.198369
-37.5479311,142.7398878,,"Item 131, Item 133","Near 'Willaura Supermarket' (supermarket); straight-line 33.80 km, est. route 43.94 km from nearest pharmacy | Supermarket 'Willaura Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 33.80 km)",70%,33.80,Priceline Pharmacy Ararat,Willaura Supermarket,supermarket,VIC,2026-02-14T12:23:28.199360
