Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-42.9046784,147.4354685,,Item 135,"Hospital 'The Hobart Clinic' (0 beds, type: private_non_profit) with no pharmacy in complex (nearest 1.02 km). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,1.02,Rokeby Discount Drug Store,The Hobart Clinic,hospital,TAS,2026-02-14T22:04:38.755184,53548,197451,197834,Hobart,197451,9.09,86878.4,6,34,59,34,25,116.0,"Rokeby Discount Drug Store (1.0km, ind); Priceline Pharmacy Glebe Hill Village (2.0km, chain); Shoreline Amcal Pharmacy (3.6km, chain)",1721.4,,
-42.8966766,147.4320085,,Item 133,"Supermarket 'Rokeby IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.05 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.05,Priceline Pharmacy Glebe Hill Village,Rokeby IGA,supermarket,TAS,2026-02-14T22:04:38.733185,70441,197551,197934,Hobart,197451,8.61,102726.5,7,37,65,40,25,129.0,"Priceline Pharmacy Glebe Hill Village (1.1km, chain); Rokeby Discount Drug Store (1.4km, ind); Shoreline Amcal Pharmacy (2.7km, chain)",1595.6,,
-42.781,147.2487,,Item 134,"Shopping centre 'Claremont Village Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",70%,1.22,Claremont Pharmacy,Claremont Village Shopping Centre,shopping_centre,TAS,2026-02-14T22:04:38.724184,0,91497,197637,Hobart,197451,13.01,51238.3,5,21,53,28,25,93.0,"Claremont Pharmacy (1.2km, ind); Claremont Plaza Advantage Pharmacy (1.2km, ind); Chigwell Pharmacy (3.4km, ind)",1187.5,,
-42.8463,147.3082,,Item 136,"Medical centre 'Moonah Medical Centre' — 8 GPs (4.8 est. FTE), open 50hrs/wk (⚠️ BELOW 70hr/wk requirement — does not qualify unless hours increase) — nearest pharmacy 1.01 km [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",70%,1.01,Friendly Care Advantage Moonah,Moonah Medical Centre,medical_centre,TAS,2026-02-14T22:04:38.727184,157079,197637,197637,Hobart,197451,4.34,110676.7,36,55,68,41,27,179.5,"Friendly Care Advantage Moonah (1.0km, ind); Chemist Warehouse Moonah (1.1km, chain); Chemist Warehouse New Town (1.1km, chain)",1105.9,,
-42.8704,147.3579,"Rosny Hill Lookout, Rosny Lookout Road, Rosny, Hobart, City of Clarence, Tasmania, 7018, Australia",Item 132,"Major shopping centre 'Eastlands Shopping Centre' (GLA 22,000 sqm, est. 110 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,0.92,Bellerive Quay Pharmacy,Eastlands Shopping Centre,shopping_centre,TAS,2026-02-14T22:04:38.695185,157079,197451,198020,Hobart,197451,2.77,83916.7,38,56,68,40,28,182.0,"Bellerive Quay Pharmacy (0.9km, ind); Chemist Warehouse Eastlands Shopping Centre (1.0km, chain); Complete Care Pharmacy Rosny Park (1.1km, ind)",992.6,,
-42.8957201,147.3060276,,Item 135,"Hospital 'Calvary Healthcare Tasmania - St John's Campus' (0 beds, type: religious) with no pharmacy in complex (nearest 848 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.85,Complete Care Pharmacy South Hobart,Calvary Healthcare Tasmania - St John's Campus,hospital,TAS,2026-02-14T22:04:38.756184,157079,197451,201309,Hobart,197451,2.32,54299.0,26,60,70,42,28,177.0,"Complete Care Pharmacy South Hobart (0.8km, ind); Davey Street Discount Pharmacy (1.3km, ind); Chemist Warehouse Sandy Bay (1.7km, chain)",942.9,,
-41.4584509,147.153164,,Item 134,"Shopping centre 'DongSheng' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.88,Slade Pharmacy Kings Meadows,DongSheng,shopping_centre,TAS,2026-02-14T22:04:38.751184,80943,83280,92326,Launceston,80943,3.01,22902.0,20,28,33,18,15,90.0,"Slade Pharmacy Kings Meadows (0.9km, ind); Meadow Mews Pharmacy (1.1km, ind); Pharmacy and Co Kings Meadows (1.1km, ind)",805.3,,
-41.43,147.1295,,Item 134,"Shopping centre 'Meadow Mews Shopping Centre' (GLA 5,500 sqm, est. 22 tenants) with supermarket but no pharmacy. Borderline: 22 est. tenants, supermarket size uncertain",55%,0.72,Invermay Discount Drug Store,Meadow Mews Shopping Centre,shopping_centre,TAS,2026-02-14T22:04:38.747184,80943,86815,87532,Launceston,80943,0.8,23874.1,26,28,29,17,12,91.5,"Invermay Discount Drug Store (0.7km, ind); Chemists' Own Trevallyn Pharmacy (1.0km, ind); Pharmacy and Co Launceston (1.1km, ind)",675.7,,
-42.9818279,147.2938109,,Item 134,"Shopping centre 'Total Tools' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.37,Priceline Pharmacy Kingston,Total Tools,shopping_centre,TAS,2026-02-14T22:04:38.752184,1706,153950,202966,Howden,717,4.89,25401.8,8,12,49,29,20,83.5,"Priceline Pharmacy Kingston (0.4km, chain); TerryWhite Chemmart Kingston Town (0.8km, chain); Priceline Pharmacy Kingston (1.4km, chain)",674.1,,
-42.871,147.362,,Item 136,"Medical centre 'Rosny Park Family Medical Centre' — 8 GPs (5.6 est. FTE), open 55hrs/wk (⚠️ BELOW 70hr/wk requirement — does not qualify unless hours increase) — nearest pharmacy 609 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",70%,0.61,Bellerive Quay Pharmacy,Rosny Park Family Medical Centre,medical_centre,TAS,2026-02-14T22:04:38.725184,157079,197451,198020,Hobart,197451,3.04,69107.8,38,56,68,40,28,182.0,"Bellerive Quay Pharmacy (0.6km, ind); Chemist Warehouse Eastlands Shopping Centre (0.7km, chain); Rhys Jones Pharmacy (0.9km, ind)",658.2,,
-41.0980218,146.8232761,,Item 133,"Supermarket 'IGA George Town' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 836 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.84,Amcal Pharmacy George Town,IGA George Town,supermarket,TAS,2026-02-14T22:04:38.745184,5115,6346,7439,George Town,4408,0.78,2062.5,2,2,3,1,2,7.5,"Amcal Pharmacy George Town (0.8km, chain); Your Pharmacy George Town (1.0km, ind)",627.1,,
-42.9768,147.3057,"14, Maranoa Road, Kingston Park, Kingston, Kingborough, Tasmania, 7050, Australia",Item 132,"Major shopping centre 'Channel Court Shopping Centre' (GLA 16,000 sqm, est. 80 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,0.34,Priceline Pharmacy Kingston,Channel Court Shopping Centre,shopping_centre,TAS,2026-02-14T22:04:38.696185,0,178815,202966,Howden,717,5.55,45597.8,8,15,57,34,23,97.0,"Priceline Pharmacy Kingston (0.3km, chain); Kingborough Pharmacy (0.4km, ind); TerryWhite Chemmart Kingston Town (0.4km, chain)",620.4,YES,TAS Growth Area - Kingborough
