latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-42.9046784,147.4354685,,The Hobart Clinic,hospital,TAS,Item 135,55%,1.02,Rokeby Discount Drug Store,53548,50000,6,34,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.8966766,147.4320085,,Rokeby IGA,supermarket,TAS,Item 133,65%,1.05,Priceline Pharmacy Glebe Hill Village,70441,50000,7,37,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.781,147.2487,,Claremont Village Shopping Centre,shopping_centre,TAS,Item 134,70%,1.22,Claremont Pharmacy,197451,50000,5,21,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.8463,147.3082,,Moonah Medical Centre,medical_centre,TAS,Item 136,70%,1.01,Friendly Care Advantage Moonah,157079,50000,36,55,0.2,130000,4.8,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.8704,147.3579,"Rosny Hill Lookout, Rosny Lookout Road, Rosny, Hobart, City of Clarence, Tasmania, 7018, Australia",Eastlands Shopping Centre,shopping_centre,TAS,Item 132,85%,0.92,Bellerive Quay Pharmacy,157079,50000,38,56,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.8957201,147.3060276,,Calvary Healthcare Tasmania - St John's Campus,hospital,TAS,Item 135,55%,0.85,Complete Care Pharmacy South Hobart,157079,50000,26,60,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.4584509,147.153164,,DongSheng,shopping_centre,TAS,Item 134,55%,0.88,Slade Pharmacy Kings Meadows,80943,50000,20,28,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.43,147.1295,,Meadow Mews Shopping Centre,shopping_centre,TAS,Item 134,55%,0.72,Invermay Discount Drug Store,80943,50000,26,28,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.9818279,147.2938109,,Total Tools,shopping_centre,TAS,Item 134,55%,0.37,Priceline Pharmacy Kingston,1706,1706,8,12,0.2,4435,0.0,False,,,112596.0,377817.2,-265221.2,657500,-0.4034,999.0,-2414672.94,78817.2,-328480.65,-0.4996,-2833786.44,146374.8,-214941.32,-0.3269,-2081553.12
-42.871,147.362,,Rosny Park Family Medical Centre,medical_centre,TAS,Item 136,70%,0.61,Bellerive Quay Pharmacy,157079,50000,38,56,0.2,130000,5.6,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
