latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-32.0394312,115.9076519,,Coles,supermarket,WA,Item 133,75%,0.21,Wizard Pharmacy Riverton,1372931,50000,35,109,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-31.91019866666667,115.8875824,,IGA Bedford,supermarket,WA,"Item 133, Item 134",65%,0.61,Advantage Pharmacy Bedford,1961792,50000,51,169,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-28.7769984,114.62681156666667,,ALDI,supermarket,WA,"Item 133, Item 134",70%,0.87,Rangeway Amcal Pharmacy,32717,32717,9,11,0.2,85064,0.0,False,,,2159322.0,1930525.4,228796.6,657500,0.348,2.87,858348.64,1511525.4,-187102.55,-0.2846,-1897112.57,2807118.6,661533.88,1.0061,3725367.72
-31.8926,115.7949,,Westfield Innaloo,shopping_centre,WA,Item 132,85%,0.40,Morris Compounding Pharmacy,1503008,50000,35,149,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-32.0633283,115.9356064,,Tucker Fresh IGA,supermarket,WA,Item 133,65%,0.14,Pharmacy 777 Canning Vale,926997,50000,26,88,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-32.0218491,115.9366265,,Aldi,supermarket,WA,Item 133,70%,0.13,TerryWhite Chemmart Cannington,1382327,50000,35,107,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-32.0090841,115.9023283,,Bentley IGA,supermarket,WA,Item 133,65%,0.35,Pharmacy 777 Bentley,1780299,50000,40,154,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-35.0274061,117.8842006,,IGA,supermarket,WA,Item 133,65%,0.58,Amcal Max Albany,31128,31128,9,11,0.2,80932,0.0,False,,,2054448.0,1857113.6,197334.4,657500,0.3001,3.33,649901.77,1438113.6,-92167.85,-0.1402,-1268140.66,2670782.4,611089.49,0.9294,3391157.92
-31.9608795,115.8742833,,Foodie's IGA,supermarket,WA,Item 133,65%,0.38,Rosen's Pharmacy,196349,50000,60,184,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-31.9796298,115.7821082,,IGA,supermarket,WA,Item 133,65%,0.25,Claremont Chemist and News,1693074,50000,30,129,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-35.00505185,117.87438689999999,,IGA,supermarket,WA,"Item 133, Item 134",65%,0.46,Unknown Pharmacy,31128,31128,10,11,0.2,80932,0.0,False,,,2054448.0,1857113.6,197334.4,657500,0.3001,3.33,649901.77,1438113.6,-92167.85,-0.1402,-1268140.66,2670782.4,611089.49,0.9294,3391157.92
-20.7340825,116.8470448,,Woolworths,supermarket,WA,Item 133,75%,0.21,Pharmacy Help Karratha,17013,17013,3,3,0.2,44233,0.0,False,,,1122858.0,1110000.6,12857.4,657500,0.0196,51.14,-572315.73,786000.6,-219329.88,-0.3336,-2110628.69,1459715.4,248494.7,0.3779,988854.66
-28.7678,114.613,,Geraldton Medical Centre,medical_centre,WA,Item 136,70%,0.36,Optimal Pharmacy Plus Northgate,32717,32717,8,11,0.2,85064,6.4,False,,,2159322.0,1930525.4,228796.6,657500,0.348,2.87,858348.64,1511525.4,-187102.55,-0.2846,-1897112.57,2807118.6,661533.88,1.0061,3725367.72
-31.946305950000003,115.85905735,,Varsity,shopping_centre,WA,Item 134,55%,0.26,Chemist Warehouse,196349,50000,72,181,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-27.7037781,114.1683953,,IGA Kalbarri,supermarket,WA,Item 133,65%,0.95,Kalbarri Pharmacy,1270,1270,1,1,0.4,6604,0.0,False,,,167640.0,441348.0,-273708.0,657500,-0.4163,999.0,-2470900.63,117348.0,-349717.14,-0.5319,-2974484.82,217932.0,-210965.16,-0.3209,-2055209.8
-31.984866,115.9037543,,East Victoria Park IGA,supermarket,WA,Item 133,65%,0.20,Priceline Pharmacy,2019354,50000,39,163,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-31.657724950000002,116.67063835,,Coles,supermarket,WA,Item 133,75%,0.41,Northam Discount Drug Store,6679,6679,3,3,0.2,17365,0.0,False,,,440814.0,632569.8,-191755.8,657500,-0.2916,999.0,-1927941.81,308569.8,-312428.89,-0.4752,-2727438.56,573058.2,-79568.47,-0.121,-1184665.83
-33.3284172,115.6388095,,ALDI,supermarket,WA,Item 133,70%,0.16,Priceline Bunbury,75196,50000,14,21,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-28.7841291,114.6159578,,St John of God Geraldton Hospital,hospital,WA,Item 135,40%,0.19,Pharmacy 194,32717,32717,8,11,0.2,85064,0.0,False,,,2159322.0,1930525.4,228796.6,657500,0.348,2.87,858348.64,1511525.4,-187102.55,-0.2846,-1897112.57,2807118.6,661533.88,1.0061,3725367.72
-31.9290435,115.8918598,,IGA Maylands,supermarket,WA,Item 133,65%,0.14,Maylands Amcal Pharmacy,196349,50000,68,172,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-31.921053,115.83786,,IGA,supermarket,WA,Item 133,65%,0.13,Pharmacy 777 Mount Hawthorn,196349,50000,76,172,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-35.0182295,117.8814018,,ALDI,supermarket,WA,Item 133,70%,0.19,Albany Plaza Discount Drug Store,31128,31128,10,11,0.2,80932,0.0,False,,,2054448.0,1857113.6,197334.4,657500,0.3001,3.33,649901.77,1438113.6,-92167.85,-0.1402,-1268140.66,2670782.4,611089.49,0.9294,3391157.92
-30.3053241,115.0381341,,IGA Jurien Bay,supermarket,WA,Item 133,65%,0.40,Jurien Pharmacy,1600,1600,1,1,0.4,8320,0.0,False,,,211200.0,471840.0,-260640.0,657500,-0.3964,999.0,-2384321.06,147840.0,-343771.2,-0.5228,-2935091.12,274560.0,-190012.8,-0.289,-1916393.9
-31.9850501,115.9007256,,Coles,supermarket,WA,Item 133,75%,0.11,Park Centre Pharmacy,196349,50000,37,162,0.2,130000,0.0,False,,,3300000.0,2729000.0,571000.0,657500,0.8684,1.15,3125552.59,2310000.0,-31400.0,-0.0478,-865534.77,4290000.0,1210200.0,1.8406,7360451.4
-15.7724169,128.740091,,IGA Tuckerbox supermarket,supermarket,WA,Item 133,65%,0.23,Amcal+ Pharmacy Kununurra,4715,4715,2,2,0.3,18388,0.0,False,,,466785.0,650749.5,-183964.5,657500,-0.2798,999.0,-1876322.03,326749.5,-308883.85,-0.4698,-2703951.56,606820.5,-67076.42,-0.102,-1101902.11
-33.3576899,116.1524896,,Coles,supermarket,WA,Item 133,75%,0.18,TerryWhite Chemmart Collie,7184,7184,3,3,0.2,18678,0.0,False,,,474144.0,655900.8,-181756.8,657500,-0.2764,999.0,-1861695.33,331900.8,-307879.34,-0.4683,-2697296.41,616387.2,-63536.74,-0.0966,-1078450.64
-32.9324977,117.1770218,,Coles,supermarket,WA,Item 133,75%,0.25,The Narrogin Pharmacy,3745,3745,2,2,0.3,14605,0.0,False,,,370755.0,583528.5,-212773.5,657500,-0.3236,999.0,-2067190.61,259528.5,-321991.94,-0.4897,-2790796.76,481981.5,-113266.85,-0.1723,-1407928.08
-34.2421388,116.14423,,Coles,supermarket,WA,Item 133,75%,0.19,Pharmacy 777 Manjimup,4138,4138,2,2,0.3,16138,0.0,False,,,409662.0,610763.4,-201101.4,657500,-0.3059,999.0,-1989859.32,286763.4,-316681.14,-0.4816,-2755611.03,532560.6,-94552.58,-0.1438,-1283940.24
-34.959084399999995,117.35467940000001,,IGA Local Grocer,supermarket,WA,Item 133,65%,0.16,Denmark Pharmacy,2944,2944,1,1,0.4,15308,0.0,False,,,388608.0,596025.6,-207417.6,657500,-0.3155,999.0,-2031706.11,272025.6,-319555.01,-0.486,-2774651.32,505190.4,-104679.55,-0.1592,-1351034.59
-34.993574,117.8555655,,Coles,supermarket,WA,Item 133,75%,0.11,Orana Pharmacy Albany,31128,31128,10,11,0.2,80932,0.0,False,,,2054448.0,1857113.6,197334.4,657500,0.3001,3.33,649901.77,1438113.6,-92167.85,-0.1402,-1268140.66,2670782.4,611089.49,0.9294,3391157.92
-32.8434834,115.9212677,,Waroona IGA,supermarket,WA,Item 133,65%,0.13,Amcal Waroona Pharmacy,2633,2633,1,1,0.4,13691,0.0,False,,,347556.0,567289.2,-219733.2,657500,-0.3342,999.0,-2113300.79,243289.2,-325158.61,-0.4945,-2811776.9,451822.8,-124425.56,-0.1892,-1481858.06
-31.7667,116.0033,"Vines Avenue, The Vines, City of Swan, Western Australia, 6069, Australia",Ellenbrook Medical Centre,medical_centre,WA,Item 136,95%,1.62,TerryWhite Chemmart Brooklane,3177,3177,9,10,0.2,8260,8.0,False,,,262102.5,507471.75,-245369.25,657500,-0.3732,999.0,-2283147.6,183471.75,-336823.01,-0.5123,-2889057.19,340733.25,-165528.7,-0.2518,-1754179.1
-32.06906346666667,115.94994713333334,,Coles,supermarket,WA,"Item 130, Item 133, Item 134",75%,1.53,Pharmacy 777 Canning Vale,14574,14574,26,80,0.2,37892,0.0,False,,,961884.0,997318.8,-35434.8,657500,-0.0539,999.0,-892266.57,673318.8,-241302.83,-0.367,-2256206.33,1250449.2,171066.2,0.2602,475866.81
-32.1431,115.8499,"Mersey Close, Success, City of Cockburn, Western Australia, 6164, Australia",Success Medical Centre,medical_centre,WA,Item 136,95%,1.43,Priceline Pharmacy Gateways,9373,9373,16,47,0.2,24369,6.4,False,,,618618.0,757032.6,-138414.6,657500,-0.2105,999.0,-1574539.77,433032.6,-288158.64,-0.4383,-2566640.63,804203.4,5955.26,0.0091,-618044.56
-33.3106801,117.3436531,,Foodworks Wagin Co-Op,supermarket,WA,Item 133,55%,0.18,Wagin Pharmacy,1311,1311,1,1,0.4,6817,0.0,False,,,173052.0,445136.4,-272084.4,657500,-0.4138,999.0,-2460143.77,121136.4,-348978.4,-0.5308,-2969590.45,224967.6,-208361.99,-0.3169,-2037962.98
-31.5509306,116.4661064,,Toodyay IGA,supermarket,WA,Item 133,65%,0.22,Toodyay Pharmacy,953,953,1,1,0.4,4955,0.0,False,,,125796.0,412057.2,-286261.2,657500,-0.4354,999.0,-2554069.48,88057.2,-355428.85,-0.5406,-3012326.65,163534.8,-231092.12,-0.3515,-2188557.2
-31.781977,115.9741291,,Aldi,supermarket,WA,Item 133,70%,0.35,Zest Pharmacy Ellenbrook,17235,17235,9,15,0.2,44811,0.0,False,YES,WA Growth Area - Swan,1137510.0,1120257.0,17253.0,657500,0.0262,38.11,-543193.51,796257.0,-217329.88,-0.3305,-2097378.08,1478763.0,255542.31,0.3887,1035547.28
-31.3853352,116.0956328,,BindoonIGA,supermarket,WA,Item 133,65%,0.19,TerryWhite Chemmart Bindoon,1183,1183,1,1,0.4,6151,0.0,False,,,156156.0,433309.2,-277153.2,657500,-0.4215,999.0,-2493726.15,109309.2,-351284.71,-0.5343,-2984870.43,203002.8,-216488.96,-0.3293,-2091806.72
-32.62852825,115.8734611,,Coles,supermarket,WA,"Item 133, Item 134",75%,0.20,Pinjarra Pharmacy,3883,3883,2,5,0.3,15143,0.0,False,,,384417.0,593091.9,-208674.9,657500,-0.3174,999.0,-2040036.11,269091.9,-320127.08,-0.4869,-2778441.47,499742.1,-106695.42,-0.1623,-1364390.36
-31.5483389,115.640337,,Aldi,supermarket,WA,Item 133,70%,0.18,Pharmacy 777 Yanchep,6023,6023,4,7,0.2,15659,0.0,False,YES,WA Growth Area - Wanneroo,397518.0,602262.6,-204744.6,657500,-0.3114,999.0,-2013996.65,278262.6,-318338.79,-0.4842,-2766593.51,516773.4,-100393.84,-0.1527,-1322640.43
-31.6379084,115.6963244,,Aldi,supermarket,WA,Item 133,70%,0.30,Priceline Pharmacy Butler,9393,9393,10,17,0.2,24421,0.0,False,,,619938.0,757956.6,-138018.6,657500,-0.2099,999.0,-1571916.15,433956.6,-287978.46,-0.438,-2565446.88,805919.4,6590.18,0.01,-613838.02
-33.9766994,115.7649428,,Melo Velo,shopping_centre,WA,Item 134,55%,0.20,Nannup Pharmacy,538,538,1,1,0.4,2797,0.0,False,,,71016.0,373711.2,-302695.2,657500,-0.4604,999.0,-2662949.84,49711.2,-362906.32,-0.5519,-3061867.21,92320.8,-257441.3,-0.3915,-2363128.71
-31.6339442,117.7191303,,Kellerberrin Farmers Market IGA,supermarket,WA,Item 133,65%,0.13,Kellberrin Pharmacy,798,798,1,1,0.4,4149,0.0,False,,,105336.0,397735.2,-292399.2,657500,-0.4447,999.0,-2594735.64,73735.2,-358221.64,-0.5448,-3030829.75,136936.8,-240933.38,-0.3664,-2253758.6
-31.6496435,115.6973146,,Coles,supermarket,WA,Item 133,75%,0.18,Pharmacy 777 Jindalee,11403,11403,9,19,0.2,29647,0.0,False,,,752598.0,850818.6,-98220.6,657500,-0.1494,999.0,-1308242.02,526818.6,-269870.37,-0.4104,-2445475.16,978377.4,70399.64,0.1071,-191080.5
-32.1085892,116.9256631,,IGA Beverley,supermarket,WA,Item 133,65%,0.11,Beverley Pharmacy,869,869,1,1,0.4,4518,0.0,False,,,114708.0,404295.6,-289587.6,657500,-0.4404,999.0,-2576107.92,80295.6,-356942.36,-0.5429,-3022354.14,149120.4,-236425.45,-0.3596,-2223892.15
-33.9492028,120.1266513,,Hopetoun IGA,supermarket,WA,Item 133,65%,0.12,Hopetoun Beachfront Chemist,783,783,1,1,0.4,4071,0.0,False,,,103356.0,396349.2,-292993.2,657500,-0.4456,999.0,-2598671.08,72349.2,-358491.91,-0.5452,-3032620.38,134362.8,-241885.76,-0.3679,-2260068.42
-31.7505,115.809,"Dundebar Road, Wanneroo, City of Wanneroo, Western Australia, 6065, Australia",Wanneroo Medical Centre,medical_centre,WA,Item 136,95%,0.40,Priceline Pharmacy Wanneroo,11945,11945,28,65,0.2,31057,8.0,False,,,985462.5,1013823.75,-28361.25,657500,-0.0431,999.0,-845402.1,689823.75,-238084.37,-0.3621,-2234882.99,1281101.25,182407.46,0.2774,551006.17
-28.3489688,114.6311376,,IGA,supermarket,WA,Item 133,65%,0.10,Northampton Pharmacy,821,821,1,1,0.4,4269,0.0,False,,,108372.0,399860.4,-291488.4,657500,-0.4433,999.0,-2588701.31,75860.4,-357807.22,-0.5442,-3028084.13,140883.6,-239473.07,-0.3642,-2244083.56
-32.0675248,115.7527241,,Milan Indian Restaurant,shopping_centre,WA,Item 134,55%,0.56,Banovich Pharmacy South Fremantle,6166,6166,20,62,0.2,16031,0.0,False,,,406956.0,608869.2,-201913.2,657500,-0.3071,999.0,-1995237.75,284869.2,-317050.51,-0.4822,-2758058.21,529042.8,-95854.16,-0.1458,-1292563.65
-31.8492593,115.9678256,,Woolworths,supermarket,WA,"Item 130, Item 133",80%,2.05,Caversham 7 Day Pharmacy,1951,1951,5,62,0.2,5072,0.0,False,,,128766.0,414136.2,-285370.2,657500,-0.434,999.0,-2548166.33,90136.2,-355023.44,-0.54,-3009640.72,167395.8,-229663.55,-0.3493,-2179092.47
-32.4086272,115.7592699,,ALDI,supermarket,WA,Item 133,70%,0.16,Priceline Pharmacy Secret Harbour,7867,7867,5,15,0.2,20454,0.0,False,,,519222.0,687455.4,-168233.4,657500,-0.2559,999.0,-1772098.6,363455.4,-301726.2,-0.4589,-2656529.9,674988.6,-41854.22,-0.0637,-934797.21
-29.2107496,116.0089803,,Morawa IGA,supermarket,WA,Item 133,65%,0.13,Morawa Pharmacy,443,443,1,1,0.4,2303,0.0,False,,,58476.0,364933.2,-306457.2,657500,-0.4661,999.0,-2687874.26,40933.2,-364618.03,-0.5546,-3073207.83,76018.8,-263473.04,-0.4007,-2403090.86
-33.936115,118.0066964,,IGA Gnowangerup,supermarket,WA,Item 133,65%,0.10,Gnowangerup Pharmacy,568,568,1,1,0.4,2953,0.0,False,,,74976.0,376483.2,-301507.2,657500,-0.4586,999.0,-2655078.97,52483.2,-362365.78,-0.5511,-3058285.97,97468.8,-255536.54,-0.3886,-2350509.08
-31.7795159,115.7450518,,IGA Mullaloo,supermarket,WA,Item 133,65%,1.03,Beldon Amcal Chemist,3089,3089,25,67,0.2,8031,0.0,False,,,203874.0,466711.8,-262837.8,657500,-0.3998,999.0,-2398882.17,142711.8,-344771.2,-0.5244,-2941716.42,265036.2,-193536.61,-0.2944,-1939740.21
-31.2321186,119.3283702,,Southern Cross Foodworks,supermarket,WA,Item 133,55%,0.10,Southern Cross Pharmacy,523,523,1,1,0.4,2719,0.0,False,,,69036.0,372325.2,-303289.2,657500,-0.4613,999.0,-2666885.28,48325.2,-363176.59,-0.5524,-3063657.84,89746.8,-258393.68,-0.393,-2369438.52
-31.7413395,115.7410722,,ALDI,supermarket,WA,Item 133,70%,0.22,Currambine Pharmacy & Gifts,10754,10754,24,54,0.2,27960,0.0,False,,,709764.0,820834.8,-111070.8,657500,-0.1689,999.0,-1393378.6,496834.8,-275717.21,-0.4193,-2484212.3,922693.2,49796.48,0.0757,-327582.81
-31.8692377,116.0349755,,Stratton Supa IGA,supermarket,WA,Item 133,65%,1.81,TerryWhite Chemmart Midvale,1040,1040,17,34,0.2,2704,0.0,False,,,68640.0,372048.0,-303408.0,657500,-0.4615,999.0,-2667672.37,48048.0,-363230.64,-0.5524,-3064015.96,89232.0,-258584.16,-0.3933,-2370700.48
-32.5321688,115.7330288,,ALDI,supermarket,WA,Item 133,70%,0.42,TerryWhite Chemmart Mandurah,2276,2276,17,26,0.2,5917,0.0,False,,,150216.0,429151.2,-278935.2,657500,-0.4242,999.0,-2505532.45,105151.2,-352095.52,-0.5355,-2990242.3,195280.8,-219346.1,-0.3336,-2110736.16
-31.7050781,115.8014225,,Aldi,supermarket,WA,Item 133,70%,0.12,TerryWhite Chemmart Banksia Grove,13308,13308,9,45,0.2,34600,0.0,False,,,878328.0,938829.6,-60501.6,657500,-0.092,999.0,-1058341.92,614829.6,-252708.23,-0.3843,-2331770.61,1141826.4,130875.77,0.1991,209592.67
-32.2437781,115.8157836,,ALDI,supermarket,WA,Item 133,70%,0.10,Chisham Express Pharmacy,9279,9279,7,29,0.2,24125,0.0,False,,,612414.0,752689.8,-140275.8,657500,-0.2133,999.0,-1586870.8,428689.8,-289005.49,-0.4396,-2572251.25,796138.2,2971.13,0.0045,-637815.31
-32.1316827,116.0011742,,Coles,supermarket,WA,Item 133,75%,0.19,Champion Drive-In Pharmacy,6742,6742,12,41,0.2,17529,0.0,False,,,444972.0,635480.4,-190508.4,657500,-0.2897,999.0,-1919677.4,311480.4,-311861.32,-0.4743,-2723678.25,578463.6,-77568.47,-0.118,-1171415.23
-33.9404575,118.91964,,Jerramungup IGA,supermarket,WA,Item 133,65%,0.14,Jerramungup Pharmacy Amcal,265,265,1,1,0.4,1378,0.0,False,,,34980.0,348486.0,-313506.0,657500,-0.4768,999.0,-2734574.76,24486.0,-367825.23,-0.5594,-3094456.55,45474.0,-274774.62,-0.4179,-2477967.32
-32.0963532,115.7846333,,ALDI,supermarket,WA,Item 133,70%,0.11,Phoenix Centre Pharmacy,12599,12599,18,66,0.2,32757,0.0,False,,,831534.0,906073.8,-74539.8,657500,-0.1134,999.0,-1151349.36,582073.8,-259095.61,-0.3941,-2374088.99,1080994.2,108367.85,0.1648,60470.74
-31.9735375,116.0582256,,ALDI,supermarket,WA,Item 133,70%,0.15,Priceline Pharmacy Kalamunda,6603,6603,11,29,0.2,17167,0.0,False,,,435798.0,629058.6,-193260.6,657500,-0.2939,999.0,-1937911.58,305058.6,-313113.57,-0.4762,-2731974.81,566537.4,-81981.16,-0.1247,-1200650.7
-32.1326544,115.8575436,,Aldi,supermarket,WA,Item 133,70%,0.18,Priceline Pharmacy Gateways,5518,5518,18,51,0.2,14346,0.0,False,,,364188.0,578931.6,-214743.6,657500,-0.3266,999.0,-2080243.14,254931.6,-322888.34,-0.4911,-2796735.66,473444.4,-116425.57,-0.1771,-1428855.63
-32.1525298,116.0157135,,Coles,supermarket,WA,Item 133,75%,0.12,TerryWhite Chemmart Armadale,3202,3202,11,30,0.2,8325,0.0,False,,,211332.0,471932.4,-260600.4,657500,-0.3964,999.0,-2384058.7,147932.4,-343753.18,-0.5228,-2934971.74,274731.6,-189949.31,-0.2889,-1915973.24
-31.8342027,115.7846714,,Glengarry Private Hospital,hospital,WA,Item 135,40%,0.05,Pharmacy 777 Glengarry,12051,12051,29,92,0.2,31332,0.0,False,,,795366.0,880756.2,-85390.2,657500,-0.1299,999.0,-1223236.63,556756.2,-264032.54,-0.4016,-2406797.7,1033975.8,90971.05,0.1384,-54788.53
-32.1266356,115.9268333,,ALDI,supermarket,WA,Item 133,70%,0.11,Priceline Pharmacy Harrisdale,6481,6481,11,65,0.2,16850,0.0,False,YES,WA Growth Area - Armadale,427746.0,623422.2,-195676.2,657500,-0.2976,999.0,-1953915.68,299422.2,-314212.67,-0.4779,-2739256.67,556069.8,-85854.17,-0.1306,-1226310.61
-31.7442395,115.7665936,,Coles,supermarket,WA,Item 133,75%,0.10,Wizard Pharmacy Joondalup Upper Level,4570,4570,34,59,0.2,11882,0.0,False,,,301620.0,535134.0,-233514.0,657500,-0.3552,999.0,-2204602.88,211134.0,-331428.87,-0.5041,-2853319.34,392106.0,-146520.78,-0.2228,-1628245.74
-31.8843,116.0098,"Charles Street, Midland, City of Swan, Western Australia, 6056, Australia",Midland Medical Centre,medical_centre,WA,Item 136,95%,0.37,North Street Pharmacy,1114,1114,19,47,0.2,2896,8.0,False,,,91905.0,388333.5,-296428.5,657500,-0.4508,999.0,-2621431.01,64333.5,-360054.97,-0.5476,-3042976.14,119476.5,-247393.7,-0.3763,-2296560.17
-31.8890555,116.0122292,,Coles,supermarket,WA,Item 133,75%,0.15,Chemist Warehouse Midland Gate,1188,1188,20,46,0.2,3088,0.0,False,,,78408.0,378885.6,-300477.6,657500,-0.457,999.0,-2648257.55,54885.6,-361897.31,-0.5504,-3055182.22,101930.4,-253885.75,-0.3861,-2339572.07
-32.1264971,115.7984639,,ALDI,supermarket,WA,Item 133,70%,0.20,Beeliar Soul Pattinson Chemist,69,69,10,51,0.2,179,0.0,False,,,4554.0,327187.8,-322633.8,657500,-0.4907,999.0,-2795049.27,3187.8,-371978.38,-0.5657,-3121972.45,5920.2,-289409.53,-0.4402,-2574928.12
-32.5262,115.7468,"Mandurah Station Stand 4, Mandurah Road, Greenfields, Mandurah, City of Mandurah, Western Australia, 6210, Australia",Mandurah Medical Centre,medical_centre,WA,Item 136,95%,0.77,Pharmacy 777 Greenfields,3932,3932,16,26,0.2,10223,8.0,False,,,324390.0,551073.0,-226683.0,657500,-0.3448,999.0,-2159345.38,227073.0,-328320.76,-0.4993,-2832727.18,421707.0,-135568.41,-0.2062,-1555682.88
-32.3262,115.7837,"Safety Bay Road PSP, Warnbro, City of Rockingham, Western Australia, 6169, Australia",Baldivis Medical Centre,medical_centre,WA,Item 136,95%,1.80,Blooms The Chemist Baldivis (Woolworths/Aldi entry),6696,6696,16,35,0.2,17409,7.2,False,,,441936.0,633355.2,-191419.2,657500,-0.2911,999.0,-1925711.74,309355.2,-312275.74,-0.4749,-2726423.87,574516.8,-79028.78,-0.1202,-1181090.27
-31.769039,115.8195949,,Woolworths,supermarket,WA,Item 133,75%,0.10,Superchem Hocking,12067,12067,14,73,0.2,31374,0.0,False,,,796422.0,881495.4,-85073.4,657500,-0.1294,999.0,-1221137.73,557495.4,-263888.4,-0.4014,-2405842.7,1035348.6,91478.98,0.1391,-51423.29
-32.0908259,115.9426114,,Aldi,supermarket,WA,Item 133,70%,0.17,Priceline Pharmacy Canning Vale,8690,8690,15,82,0.2,22594,0.0,False,,,573540.0,725478.0,-151938.0,657500,-0.2311,999.0,-1664136.51,401478.0,-294311.79,-0.4476,-2607407.15,745602.0,-15727.26,-0.0239,-761697.99
-32.2879689,115.7427645,,ALDI,supermarket,WA,Item 133,70%,0.19,Chemist Warehouse Rockingham - Robinson Road,1848,1848,17,34,0.2,4804,0.0,False,,,121968.0,409377.6,-287409.6,657500,-0.4371,999.0,-2561677.99,85377.6,-355951.37,-0.5414,-3015788.52,158558.4,-232933.39,-0.3543,-2200756.17
-32.0893407,115.9874444,,Foodworks,supermarket,WA,Item 133,55%,1.02,Corfield Street Family Chemist,8690,8690,20,56,0.2,22594,0.0,False,,,573540.0,725478.0,-151938.0,657500,-0.2311,999.0,-1664136.51,401478.0,-294311.79,-0.4476,-2607407.15,745602.0,-15727.26,-0.0239,-761697.99
-32.0675568,115.9979326,,Gosnells Railway Markets,shopping_centre,WA,Item 134,55%,0.31,Chemist Warehouse,8690,8690,15,61,0.2,22594,0.0,False,,,573540.0,725478.0,-151938.0,657500,-0.2311,999.0,-1664136.51,401478.0,-294311.79,-0.4476,-2607407.15,745602.0,-15727.26,-0.0239,-761697.99
-32.1085447,115.9390621,,Sista Fitness,shopping_centre,WA,Item 134,55%,0.27,Greg's Discount Chemist - Southern River,9116,9116,14,76,0.2,23701,0.0,False,YES,WA Growth Area - Armadale,601656.0,745159.2,-143503.2,657500,-0.2183,999.0,-1608253.33,421159.2,-290473.96,-0.4418,-2581980.3,782152.8,-2203.46,-0.0034,-672098.63
