Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes
-23.4466338,131.8833632,,"Item 131, Item 134A","Near 'Haasts Bluff Health Centre' (gp); straight-line 204.52 km, est. route 265.88 km from nearest pharmacy | Very remote -- 'Haasts Bluff Health Centre' (gp) is 204.52 km from nearest pharmacy (threshold 90 km)",90%,204.52,United Chemists Northside Pharmacy NT,Haasts Bluff Health Centre,gp,NT,2026-02-14T16:50:31.347152,VERIFIED,No pharmacies found in OSM within search radius
-13.9808554,136.46116494285715,"Angurugu, Groote Archipelago Region, Northern Territory, 0822, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Angurugu Community Store' (1500 sqm) + GP 'Angurugu Health Centre' (1.0 FTE) within 500 m; 202.95 km from nearest pharmacy | GP 'Angurugu Health Centre' (1.0 FTE) + Supermarket 'Angurugu Community Store' (1500 sqm) within 500 m; 202.80 km from nearest pharmacy | Near 'Angurugu Community Store' (supermarket); straight-line 202.95 km, est. route 263.83 km from nearest pharmacy | Near 'Angurugu Health Centre' (gp); straight-line 202.80 km, est. route 263.64 km from nearest pharmacy | Supermarket 'Angurugu Community Store' (1,500 sqm) with no adjacent pharmacy (nearest 202.95 km) | Very remote -- 'Angurugu Community Store' (supermarket) is 202.95 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Angurugu Health Centre' (gp) is 202.80 km from nearest pharmacy (threshold 90 km)",90%,202.95,Gove Pharmacy,Angurugu Community Store,supermarket,NT,2026-02-14T16:50:31.275152,VERIFIED,No pharmacies found in OSM within search radius
-12.10531427142857,134.92242814285714,"Madumungun Road, Milingimbi, East Arnhem Region, Northern Territory, 0822, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Supermarket' (1500 sqm) + GP 'Milingimbi Health Centre' (1.0 FTE) within 500 m; 202.88 km from nearest pharmacy | GP 'Milingimbi Health Centre' (1.0 FTE) + Supermarket 'Supermarket' (1500 sqm) within 500 m; 202.83 km from nearest pharmacy | Near 'Supermarket' (supermarket); straight-line 202.88 km, est. route 263.74 km from nearest pharmacy | Near 'Milingimbi Health Centre' (gp); straight-line 202.83 km, est. route 263.68 km from nearest pharmacy | Supermarket 'Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 202.88 km) | Very remote -- 'Supermarket' (supermarket) is 202.88 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Milingimbi Health Centre' (gp) is 202.83 km from nearest pharmacy (threshold 90 km)",90%,202.88,Gove Pharmacy,Supermarket,supermarket,NT,2026-02-14T16:50:31.272152,VERIFIED,No pharmacies found in OSM within search radius
-12.3286593,134.9289942,,"Item 131, Item 134A","Near 'Ramingining Health Centre' (gp); straight-line 202.51 km, est. route 263.26 km from nearest pharmacy | Very remote -- 'Ramingining Health Centre' (gp) is 202.51 km from nearest pharmacy (threshold 90 km)",90%,202.51,Gove Pharmacy,Ramingining Health Centre,gp,NT,2026-02-14T16:50:31.351153,VERIFIED,No pharmacies found in OSM within search radius
-25.128715600000003,132.5695316,,"Item 130, Item 131, Item 134A","GP 'Imanpa Health Centre' (1.0 FTE) + Supermarket 'Imanpa General Store' (1500 sqm) within 500 m; 200.23 km from nearest pharmacy | Near 'Imanpa Health Centre' (gp); straight-line 200.23 km, est. route 260.29 km from nearest pharmacy | Very remote -- 'Imanpa Health Centre' (gp) is 200.23 km from nearest pharmacy (threshold 90 km)",90%,200.23,Territory Pharmacy Alice Springs,Imanpa Health Centre,gp,NT,2026-02-14T16:50:31.284152,VERIFIED,No pharmacies found in OSM within search radius
-14.3521044,129.8822919,,"Item 131, Item 134A","Near 'Nganmarriyanga Health Centre' (gp); straight-line 200.14 km, est. route 260.18 km from nearest pharmacy | Very remote -- 'Nganmarriyanga Health Centre' (gp) is 200.14 km from nearest pharmacy (threshold 90 km)",90%,200.14,Amcal+ Pharmacy Kununurra,Nganmarriyanga Health Centre,gp,NT,2026-02-14T16:50:31.344152,VERIFIED,No pharmacies found in OSM within search radius
-25.1289487,132.5715177,"Imanpa General Store, Bulla Cresent, Imanpa, Macdonnell Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Imanpa General Store' (1500 sqm) + GP 'Imanpa Health Centre' (1.0 FTE) within 500 m; 200.11 km from nearest pharmacy | Near 'Imanpa General Store' (supermarket); straight-line 200.11 km, est. route 260.14 km from nearest pharmacy | Supermarket 'Imanpa General Store' (1,500 sqm) with no adjacent pharmacy (nearest 200.11 km) | Very remote -- 'Imanpa General Store' (supermarket) is 200.11 km from nearest pharmacy (threshold 90 km)",90%,200.11,Territory Pharmacy Alice Springs,Imanpa General Store,supermarket,NT,2026-02-14T16:50:31.271152,VERIFIED,No pharmacies found in OSM within search radius
-14.1561649,130.0805704,,"Item 131, Item 134A","Near 'Peppimenarti Health Centre' (gp); straight-line 190.58 km, est. route 247.75 km from nearest pharmacy | Very remote -- 'Peppimenarti Health Centre' (gp) is 190.58 km from nearest pharmacy (threshold 90 km)",90%,190.58,Berry Springs Pharmacy,Peppimenarti Health Centre,gp,NT,2026-02-14T16:50:31.304152,VERIFIED,No pharmacies found in OSM within search radius
-13.8514094,136.4177153,,"Item 131, Item 133, Item 134A","Near 'Xpress Mart' (supermarket); straight-line 189.67 km, est. route 246.56 km from nearest pharmacy | Supermarket 'Xpress Mart' (1,500 sqm) with no adjacent pharmacy (nearest 189.67 km) | Very remote -- 'Xpress Mart' (supermarket) is 189.67 km from nearest pharmacy (threshold 90 km)",90%,189.67,Gove Pharmacy,Xpress Mart,supermarket,NT,2026-02-14T16:50:31.291152,VERIFIED,No pharmacies found in OSM within search radius
-13.8480945,136.4212055,,"Item 131, Item 134A","Near 'Alyangula Health Centre' (gp); straight-line 189.23 km, est. route 245.99 km from nearest pharmacy | Very remote -- 'Alyangula Health Centre' (gp) is 189.23 km from nearest pharmacy (threshold 90 km)",90%,189.23,Gove Pharmacy,Alyangula Health Centre,gp,NT,2026-02-14T16:50:31.319152,VERIFIED,No pharmacies found in OSM within search radius
-13.782681,136.1953861,,"Item 131, Item 134A","Near 'Milyakburra Health Centre' (gp); straight-line 188.96 km, est. route 245.64 km from nearest pharmacy | Very remote -- 'Milyakburra Health Centre' (gp) is 188.96 km from nearest pharmacy (threshold 90 km)",90%,188.96,Gove Pharmacy,Milyakburra Health Centre,gp,NT,2026-02-14T16:50:31.340152,VERIFIED,No pharmacies found in OSM within search radius
-12.664103599999999,132.8365538,,"Item 131, Item 133, Item 134A","Near 'Aurora Kakadu Lodge' (supermarket); straight-line 188.55 km, est. route 245.12 km from nearest pharmacy | Supermarket 'Aurora Kakadu Lodge' (1,500 sqm) with no adjacent pharmacy (nearest 188.55 km) | Very remote -- 'Aurora Kakadu Lodge' (supermarket) is 188.55 km from nearest pharmacy (threshold 90 km)",90%,188.55,TerryWhite Chemmart Humpty Doo,Aurora Kakadu Lodge,supermarket,NT,2026-02-14T16:50:31.292152,VERIFIED,No pharmacies found in OSM within search radius
-12.672269557142856,132.83190674285714,"Jabiru Community Health Centre, Flinders Street, Jabiru, West Arnhem Region, Northern Territory, 0886, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Jabiru Foodland' (1500 sqm) + GP 'Jabiru Community Health Centre' (1.0 FTE) within 500 m; 188.13 km from nearest pharmacy | GP 'Jabiru Community Health Centre' (1.0 FTE) + Supermarket 'Jabiru Foodland' (1500 sqm) within 500 m; 188.06 km from nearest pharmacy | Near 'Jabiru Foodland' (supermarket); straight-line 188.13 km, est. route 244.56 km from nearest pharmacy | Near 'Jabiru Community Health Centre' (gp); straight-line 188.06 km, est. route 244.48 km from nearest pharmacy | Supermarket 'Jabiru Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 188.13 km) | Very remote -- 'Jabiru Foodland' (supermarket) is 188.13 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Jabiru Community Health Centre' (gp) is 188.06 km from nearest pharmacy (threshold 90 km)",90%,188.13,TerryWhite Chemmart Humpty Doo,Jabiru Foodland,supermarket,NT,2026-02-14T16:50:31.256153,VERIFIED,No pharmacies found in OSM within search radius
-13.8601312,136.8087278,,"Item 131, Item 134A","Near 'Umbakumba Health Centre' (gp); straight-line 186.39 km, est. route 242.30 km from nearest pharmacy | Very remote -- 'Umbakumba Health Centre' (gp) is 186.39 km from nearest pharmacy (threshold 90 km)",90%,186.39,Gove Pharmacy,Umbakumba Health Centre,gp,NT,2026-02-14T16:50:31.353152,VERIFIED,No pharmacies found in OSM within search radius
-15.647777,130.4661091,,"Item 131, Item 134A","Near 'Timber Creek Health Centre' (gp); straight-line 185.29 km, est. route 240.88 km from nearest pharmacy | Very remote -- 'Timber Creek Health Centre' (gp) is 185.29 km from nearest pharmacy (threshold 90 km)",90%,185.29,Amcal+ Pharmacy Kununurra,Timber Creek Health Centre,gp,NT,2026-02-14T16:50:31.325152,VERIFIED,No pharmacies found in OSM within search radius
-20.6456982,135.5847164,,"Item 131, Item 134A","Near 'Canteen Creek Health Centre' (gp); straight-line 183.25 km, est. route 238.22 km from nearest pharmacy | Very remote -- 'Canteen Creek Health Centre' (gp) is 183.25 km from nearest pharmacy (threshold 90 km)",90%,183.25,United Chemists Tennant Creek,Canteen Creek Health Centre,gp,NT,2026-02-14T16:50:31.338152,VERIFIED,No pharmacies found in OSM within search radius
-20.985577271428575,137.84894775714287,"Alpurrurulam Store, Apetyarr Street, Alpurrurulam, Barkly Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Alpurrurulam Store' (1500 sqm) + GP 'Alpurrurulam Health Centre' (1.0 FTE) within 500 m; 172.98 km from nearest pharmacy | GP 'Alpurrurulam Health Centre' (1.0 FTE) + Supermarket 'Alpurrurulam Store' (1500 sqm) within 500 m; 172.99 km from nearest pharmacy | Near 'Alpurrurulam Store' (supermarket); straight-line 172.98 km, est. route 224.87 km from nearest pharmacy | Near 'Alpurrurulam Health Centre' (gp); straight-line 172.99 km, est. route 224.89 km from nearest pharmacy | Supermarket 'Alpurrurulam Store' (1,500 sqm) with no adjacent pharmacy (nearest 172.98 km) | Very remote -- 'Alpurrurulam Store' (supermarket) is 172.98 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Alpurrurulam Health Centre' (gp) is 172.99 km from nearest pharmacy (threshold 90 km)",90%,172.98,Mount Isa 7 Day Pharmacy West Street,Alpurrurulam Store,supermarket,NT,2026-02-14T16:50:31.266153,VERIFIED,No pharmacies found in OSM within search radius
-22.5329577,132.7566029,,"Item 131, Item 134A","Near 'Laramba Health Centre' (gp); straight-line 171.63 km, est. route 223.12 km from nearest pharmacy | Very remote -- 'Laramba Health Centre' (gp) is 171.63 km from nearest pharmacy (threshold 90 km)",90%,171.63,United Chemists Northside Pharmacy NT,Laramba Health Centre,gp,NT,2026-02-14T16:50:31.302152,VERIFIED,No pharmacies found in OSM within search radius
-22.2074436,133.430551,,"Item 131, Item 134A","Near 'Pmara Jutunta Health Centre' (gp); straight-line 170.46 km, est. route 221.60 km from nearest pharmacy | Very remote -- 'Pmara Jutunta Health Centre' (gp) is 170.46 km from nearest pharmacy (threshold 90 km)",90%,170.46,United Chemists Northside Pharmacy NT,Pmara Jutunta Health Centre,gp,NT,2026-02-14T16:50:31.324152,VERIFIED,No pharmacies found in OSM within search radius
-13.8595817,130.002026,,"Item 131, Item 134A","Near 'Woodycupaldiya Health Centre' (gp); straight-line 168.96 km, est. route 219.65 km from nearest pharmacy | Very remote -- 'Woodycupaldiya Health Centre' (gp) is 168.96 km from nearest pharmacy (threshold 90 km)",90%,168.96,Berry Springs Pharmacy,Woodycupaldiya Health Centre,gp,NT,2026-02-14T16:50:31.311152,VERIFIED,No pharmacies found in OSM within search radius
-24.074208,132.2715534,,"Item 131, Item 134A","Near 'Areyonga Health Centre' (gp); straight-line 168.48 km, est. route 219.03 km from nearest pharmacy | Very remote -- 'Areyonga Health Centre' (gp) is 168.48 km from nearest pharmacy (threshold 90 km)",90%,168.48,United Chemists Northside Pharmacy NT,Areyonga Health Centre,gp,NT,2026-02-14T16:50:31.322152,VERIFIED,No pharmacies found in OSM within search radius
-22.6129306,135.0364487,,"Item 131, Item 133, Item 134A","Near 'Macdonald Downs Station Store' (supermarket); straight-line 168.42 km, est. route 218.95 km from nearest pharmacy | Supermarket 'Macdonald Downs Station Store' (1,500 sqm) with no adjacent pharmacy (nearest 168.42 km) | Very remote -- 'Macdonald Downs Station Store' (supermarket) is 168.42 km from nearest pharmacy (threshold 90 km)",90%,168.42,United Chemists Northside Pharmacy NT,Macdonald Downs Station Store,supermarket,NT,2026-02-14T16:50:31.293153,VERIFIED,No pharmacies found in OSM within search radius
-21.003645,134.4074941,,"Item 131, Item 134A","Near 'Ali Curung Health Centre' (gp); straight-line 152.92 km, est. route 198.79 km from nearest pharmacy | Very remote -- 'Ali Curung Health Centre' (gp) is 152.92 km from nearest pharmacy (threshold 90 km)",90%,152.92,United Chemists Tennant Creek,Ali Curung Health Centre,gp,NT,2026-02-14T16:50:31.300152,VERIFIED,No pharmacies found in OSM within search radius
-20.462496785714286,135.25071097142856,"Shire Office, Kurundi Road, Hatches Creek, Wutunugurra, Barkly Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Weterngerr Store' (1500 sqm) + GP 'Wutunugurra Health Centre' (1.0 FTE) within 500 m; 143.31 km from nearest pharmacy | GP 'Wutunugurra Health Centre' (1.0 FTE) + Supermarket 'Weterngerr Store' (1500 sqm) within 500 m; 143.34 km from nearest pharmacy | Near 'Weterngerr Store' (supermarket); straight-line 143.31 km, est. route 186.30 km from nearest pharmacy | Near 'Wutunugurra Health Centre' (gp); straight-line 143.34 km, est. route 186.34 km from nearest pharmacy | Supermarket 'Weterngerr Store' (1,500 sqm) with no adjacent pharmacy (nearest 143.31 km) | Very remote -- 'Weterngerr Store' (supermarket) is 143.31 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Wutunugurra Health Centre' (gp) is 143.34 km from nearest pharmacy (threshold 90 km)",90%,143.31,United Chemists Tennant Creek,Weterngerr Store,supermarket,NT,2026-02-14T16:50:31.270152,VERIFIED,No pharmacies found in OSM within search radius
-22.4513095,134.2097098,,"Item 131, Item 134A","Near 'Medical Clinic' (gp); straight-line 141.47 km, est. route 183.91 km from nearest pharmacy | Very remote -- 'Medical Clinic' (gp) is 141.47 km from nearest pharmacy (threshold 90 km)",90%,141.47,United Chemists Northside Pharmacy NT,Medical Clinic,gp,NT,2026-02-14T16:50:31.328152,VERIFIED,No pharmacies found in OSM within search radius
-15.7661619,130.0397629,,"Item 131, Item 134A","Near 'Bulla Health Centre' (gp); straight-line 139.08 km, est. route 180.81 km from nearest pharmacy | Very remote -- 'Bulla Health Centre' (gp) is 139.08 km from nearest pharmacy (threshold 90 km)",90%,139.08,Amcal+ Pharmacy Kununurra,Bulla Health Centre,gp,NT,2026-02-14T16:50:31.305152,VERIFIED,No pharmacies found in OSM within search radius
-12.0257691,135.5632743,,"Item 131, Item 134A","Near 'Ngalkanbuy Wellbeing Centre' (gp); straight-line 134.18 km, est. route 174.44 km from nearest pharmacy | Very remote -- 'Ngalkanbuy Wellbeing Centre' (gp) is 134.18 km from nearest pharmacy (threshold 90 km)",90%,134.18,Gove Pharmacy,Ngalkanbuy Wellbeing Centre,gp,NT,2026-02-14T16:50:31.337152,VERIFIED,No pharmacies found in OSM within search radius
-12.0197596,135.5686928,,"Item 131, Item 134A","Near 'Galiwinku Health Centre' (gp); straight-line 133.69 km, est. route 173.80 km from nearest pharmacy | Very remote -- 'Galiwinku Health Centre' (gp) is 133.69 km from nearest pharmacy (threshold 90 km)",90%,133.69,Gove Pharmacy,Galiwinku Health Centre,gp,NT,2026-02-14T16:50:31.345152,VERIFIED,No pharmacies found in OSM within search radius
-22.9839802,134.935533,"Atitjere Store, Mica Road, Atitjere, Central Desert Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Atitjere Store' (1500 sqm) + GP 'Atitjere Health Centre' (1.0 FTE) within 500 m; 133.47 km from nearest pharmacy | Near 'Atitjere Store' (supermarket); straight-line 133.47 km, est. route 173.51 km from nearest pharmacy | Supermarket 'Atitjere Store' (1,500 sqm) with no adjacent pharmacy (nearest 133.47 km) | Very remote -- 'Atitjere Store' (supermarket) is 133.47 km from nearest pharmacy (threshold 90 km)",90%,133.47,Priceline Pharmacy Alice Springs,Atitjere Store,supermarket,NT,2026-02-14T16:50:31.276152,VERIFIED,No pharmacies found in OSM within search radius
-22.9859807,134.9325143,,"Item 130, Item 131, Item 134A","GP 'Atitjere Health Centre' (1.0 FTE) + Supermarket 'Atitjere Store' (1500 sqm) within 500 m; 133.09 km from nearest pharmacy | Near 'Atitjere Health Centre' (gp); straight-line 133.09 km, est. route 173.02 km from nearest pharmacy | Very remote -- 'Atitjere Health Centre' (gp) is 133.09 km from nearest pharmacy (threshold 90 km)",90%,133.09,Priceline Pharmacy Alice Springs,Atitjere Health Centre,gp,NT,2026-02-14T16:50:31.282153,VERIFIED,No pharmacies found in OSM within search radius
-13.1997421,136.2258172,,"Item 131, Item 134A","Near 'Baniyala Health Centre' (gp); straight-line 128.29 km, est. route 166.78 km from nearest pharmacy | Very remote -- 'Baniyala Health Centre' (gp) is 128.29 km from nearest pharmacy (threshold 90 km)",90%,128.29,Gove Pharmacy,Baniyala Health Centre,gp,NT,2026-02-14T16:50:31.317152,VERIFIED,No pharmacies found in OSM within search radius
-19.0060212,135.1785447,,"Item 131, Item 134A","Near 'Wogyala Health Centre' (gp); straight-line 125.53 km, est. route 163.18 km from nearest pharmacy | Very remote -- 'Wogyala Health Centre' (gp) is 125.53 km from nearest pharmacy (threshold 90 km)",90%,125.53,United Chemists Tennant Creek,Wogyala Health Centre,gp,NT,2026-02-14T16:50:31.333152,VERIFIED,No pharmacies found in OSM within search radius
-14.954954,133.3025927,,"Item 131, Item 134A","Near 'Jilkminggan Health Centre' (gp); straight-line 124.08 km, est. route 161.30 km from nearest pharmacy | Very remote -- 'Jilkminggan Health Centre' (gp) is 124.08 km from nearest pharmacy (threshold 90 km)",90%,124.08,Pharmasave Katherine Pharmacy,Jilkminggan Health Centre,gp,NT,2026-02-14T16:50:31.348152,VERIFIED,No pharmacies found in OSM within search radius
-13.2186591,136.3920097,,"Item 131, Item 134A","Near 'Health Clinic' (gp); straight-line 122.76 km, est. route 159.58 km from nearest pharmacy | Very remote -- 'Health Clinic' (gp) is 122.76 km from nearest pharmacy (threshold 90 km)",90%,122.76,Gove Pharmacy,Health Clinic,gp,NT,2026-02-14T16:50:31.313152,VERIFIED,No pharmacies found in OSM within search radius
-13.7499469,130.6920893,,"Item 131, Item 134A","Near 'Nauiyu Health Centre' (gp); straight-line 121.57 km, est. route 158.04 km from nearest pharmacy | Very remote -- 'Nauiyu Health Centre' (gp) is 121.57 km from nearest pharmacy (threshold 90 km)",90%,121.57,Berry Springs Pharmacy,Nauiyu Health Centre,gp,NT,2026-02-14T16:50:31.306152,VERIFIED,No pharmacies found in OSM within search radius
-16.4274295,129.6198914,,"Item 131, Item 134A","Near 'Amanbidji Health Centre' (gp); straight-line 118.71 km, est. route 154.32 km from nearest pharmacy | Very remote -- 'Amanbidji Health Centre' (gp) is 118.71 km from nearest pharmacy (threshold 90 km)",90%,118.71,Kununurra Pharmacy,Amanbidji Health Centre,gp,NT,2026-02-14T16:50:31.303153,VERIFIED,No pharmacies found in OSM within search radius
-11.4060526,130.418099,,"Item 131, Item 134A","Near 'Pirlangimpi Health Centre' (gp); straight-line 117.06 km, est. route 152.18 km from nearest pharmacy | Very remote -- 'Pirlangimpi Health Centre' (gp) is 117.06 km from nearest pharmacy (threshold 90 km)",90%,117.06,Territory Pharmacy Northpharm,Pirlangimpi Health Centre,gp,NT,2026-02-14T16:50:31.335152,VERIFIED,No pharmacies found in OSM within search radius
-23.94321773333333,132.77518036666666,"Hermannsburg, Macdonnell Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Fink River Mission General Store' (1500 sqm) + GP 'Hermannsburg Health Centre' (1.0 FTE) within 500 m; 115.28 km from nearest pharmacy | Near 'Fink River Mission General Store' (supermarket); straight-line 115.28 km, est. route 149.87 km from nearest pharmacy | Near 'Hermannsburg Health Centre' (gp); straight-line 115.37 km, est. route 149.98 km from nearest pharmacy | Supermarket 'Fink River Mission General Store' (1,500 sqm) with no adjacent pharmacy (nearest 115.28 km) | Very remote -- 'Fink River Mission General Store' (supermarket) is 115.28 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Hermannsburg Health Centre' (gp) is 115.37 km from nearest pharmacy (threshold 90 km)",90%,115.28,United Chemists Northside Pharmacy NT,Fink River Mission General Store,supermarket,NT,2026-02-14T16:50:31.267153,VERIFIED,No pharmacies found in OSM within search radius
-23.9423066,132.7799582,,"Item 131, Item 133, Item 134A","Near 'Ntaria Supermarket' (supermarket); straight-line 114.82 km, est. route 149.26 km from nearest pharmacy | Supermarket 'Ntaria Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 114.82 km) | Very remote -- 'Ntaria Supermarket' (supermarket) is 114.82 km from nearest pharmacy (threshold 90 km)",90%,114.82,United Chemists Northside Pharmacy NT,Ntaria Supermarket,supermarket,NT,2026-02-14T16:50:31.289152,VERIFIED,No pharmacies found in OSM within search radius
-22.8025328,134.4542296,,"Item 131, Item 134A","Near 'Engawala Health Centre' (gp); straight-line 114.72 km, est. route 149.14 km from nearest pharmacy | Very remote -- 'Engawala Health Centre' (gp) is 114.72 km from nearest pharmacy (threshold 90 km)",90%,114.72,United Chemists Northside Pharmacy NT,Engawala Health Centre,gp,NT,2026-02-14T16:50:31.339152,VERIFIED,No pharmacies found in OSM within search radius
-12.5026861,135.8054722,,"Item 131, Item 134A","Near 'Gapuwiyak Health Centre' (gp); straight-line 112.33 km, est. route 146.03 km from nearest pharmacy | Very remote -- 'Gapuwiyak Health Centre' (gp) is 112.33 km from nearest pharmacy (threshold 90 km)",90%,112.33,Gove Pharmacy,Gapuwiyak Health Centre,gp,NT,2026-02-14T16:50:31.346152,VERIFIED,No pharmacies found in OSM within search radius
-11.4211412,130.6733702,,"Item 131, Item 134A","Near 'Milikapiti Health Centre' (gp); straight-line 106.37 km, est. route 138.28 km from nearest pharmacy | Very remote -- 'Milikapiti Health Centre' (gp) is 106.37 km from nearest pharmacy (threshold 90 km)",90%,106.37,Territory Pharmacy Northpharm,Milikapiti Health Centre,gp,NT,2026-02-14T16:50:31.334152,VERIFIED,No pharmacies found in OSM within search radius
-14.9271251,133.069862,,"Item 131, Item 133, Item 134A","Near 'Mataranka Supermarket' (supermarket); straight-line 100.56 km, est. route 130.73 km from nearest pharmacy | Supermarket 'Mataranka Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 100.56 km) | Very remote -- 'Mataranka Supermarket' (supermarket) is 100.56 km from nearest pharmacy (threshold 90 km)",90%,100.56,Pharmasave Katherine Pharmacy,Mataranka Supermarket,supermarket,NT,2026-02-14T16:50:31.290152,VERIFIED,No pharmacies found in OSM within search radius
-14.9249436,133.0685153,"Foodworks, Stuart Highway, Mulggan, Mataranka, Roper Gulf Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Foodworks' (1500 sqm) + GP 'Mataranka Health Centre' (1.0 FTE) within 500 m; 100.31 km from nearest pharmacy | Near 'Foodworks' (supermarket); straight-line 100.31 km, est. route 130.40 km from nearest pharmacy | Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 100.31 km) | Very remote -- 'Foodworks' (supermarket) is 100.31 km from nearest pharmacy (threshold 90 km)",90%,100.31,Pharmasave Katherine Pharmacy,Foodworks,supermarket,NT,2026-02-14T16:50:31.278156,VERIFIED,No pharmacies found in OSM within search radius
-14.9233521,133.0658854,,"Item 130, Item 131, Item 134A","GP 'Mataranka Health Centre' (1.0 FTE) + Supermarket 'Foodworks' (1500 sqm) within 500 m; 99.98 km from nearest pharmacy | Near 'Mataranka Health Centre' (gp); straight-line 99.98 km, est. route 129.97 km from nearest pharmacy | Very remote -- 'Mataranka Health Centre' (gp) is 99.98 km from nearest pharmacy (threshold 90 km)",90%,99.98,Pharmasave Katherine Pharmacy,Mataranka Health Centre,gp,NT,2026-02-14T16:50:31.287152,VERIFIED,No pharmacies found in OSM within search radius
-24.673665699999997,134.07603855714285,"Chambers Pillar Road, Titjikala, Macdonnell Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Titjikala Store' (1500 sqm) + GP 'Titjikala Health Centre' (1.0 FTE) within 500 m; 98.56 km from nearest pharmacy | GP 'Titjikala Health Centre' (1.0 FTE) + Supermarket 'Titjikala Store' (1500 sqm) within 500 m; 98.43 km from nearest pharmacy | Near 'Titjikala Store' (supermarket); straight-line 98.56 km, est. route 128.13 km from nearest pharmacy | Near 'Titjikala Health Centre' (gp); straight-line 98.43 km, est. route 127.96 km from nearest pharmacy | Supermarket 'Titjikala Store' (1,500 sqm) with no adjacent pharmacy (nearest 98.56 km) | Very remote -- 'Titjikala Store' (supermarket) is 98.56 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Titjikala Health Centre' (gp) is 98.43 km from nearest pharmacy (threshold 90 km)",90%,98.56,Territory Pharmacy Alice Springs,Titjikala Store,supermarket,NT,2026-02-14T16:50:31.264153,VERIFIED,No pharmacies found in OSM within search radius
-14.554736942857144,133.11388447142858,"Ngalagan Street, Wugularr, Beswick, Roper Gulf Region, Northern Territory, Australia","Item 130, Item 131, Item 133, Item 134A","Supermarket 'Beswick Store' (1500 sqm) + GP 'Beswick Health Centre' (1.0 FTE) within 500 m; 91.90 km from nearest pharmacy | GP 'Beswick Health Centre' (1.0 FTE) + Supermarket 'Beswick Store' (1500 sqm) within 500 m; 91.78 km from nearest pharmacy | Near 'Beswick Store' (supermarket); straight-line 91.90 km, est. route 119.47 km from nearest pharmacy | Near 'Beswick Health Centre' (gp); straight-line 91.78 km, est. route 119.31 km from nearest pharmacy | Supermarket 'Beswick Store' (1,500 sqm) with no adjacent pharmacy (nearest 91.90 km) | Very remote -- 'Beswick Store' (supermarket) is 91.90 km from nearest pharmacy (threshold 90 km) | Very remote -- 'Beswick Health Centre' (gp) is 91.78 km from nearest pharmacy (threshold 90 km)",90%,91.9,Pharmasave Katherine Pharmacy,Beswick Store,supermarket,NT,2026-02-14T16:50:31.268153,VERIFIED,No pharmacies found in OSM within search radius
-24.1247108,133.0863405,,"Item 131, Item 134A","Near 'Wallace Rockhole Health Centre' (gp); straight-line 90.75 km, est. route 117.98 km from nearest pharmacy | Very remote -- 'Wallace Rockhole Health Centre' (gp) is 90.75 km from nearest pharmacy (threshold 90 km)",90%,90.75,Territory Pharmacy Alice Springs,Wallace Rockhole Health Centre,gp,NT,2026-02-14T16:50:31.309152,VERIFIED,No pharmacies found in OSM within search radius
-12.249838,136.8926673,,Item 131,Near 'Yirrkala Health Centre' (gp); route distance 19.50 km from nearest pharmacy (verified via OSRM),85%,19.5,Gove Pharmacy,Yirrkala Health Centre,gp,NT,2026-02-14T16:50:31.355152,VERIFIED,No pharmacies found in OSM within search radius
-14.5388842,132.1748538,,Item 131,Near 'Binjari Health Centre (Bottom Camp)' (gp); route distance 17.64 km from nearest pharmacy (verified via OSRM),85%,17.64,Territory Pharmacy Terrace,Binjari Health Centre (Bottom Camp),gp,NT,2026-02-14T16:50:31.357152,VERIFIED,No pharmacies found in OSM within search radius
