opportunity_id,state,opportunity_lat,opportunity_lng,rule,confidence,poi_name,nearest_pharmacy_km,composite_score,property_address,rent_display,rent_pa,rent_sqm,floor_area_sqm,property_type,listing_url,agent,suitability_score,suitability_note
NSW_078,NSW,-33.788129975,151.267138275,"Item 133, Item 134",75%,Woolworths,0.5,4607.5,"401-403/39 East Esplanade, Manly, NSW 2095",Contact Agent,0,0,246,Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-401-403-39-east-esplanade-manly-nsw-2095-504949484,,100,"Retail/Medical, 246m² ideal"
NSW_078,NSW,-33.788129975,151.267138275,"Item 133, Item 134",75%,Woolworths,0.5,4607.5,"107/46-48 East Esplanade, Manly, NSW 2095","From $24,800 + GST P/A",24800.0,201.63,123,Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-107-46-48-east-esplanade-manly-nsw-2095-504949220,,100,"Retail/Medical, 123m² ideal"
QLD_097,QLD,-27.449,153.1647,Item 136,95%,GP Super Clinic Wynnum,0.69,4588.9,"1/11 Cambridge Pde,Manly, QLD 4179",Contact Agent,0,0,221,Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-1-11-cambridge-pde-manly-qld-4179-505037624,,100,"Retail/Medical, 221m² ideal"
QLD_097,QLD,-27.449,153.1647,Item 136,95%,GP Super Clinic Wynnum,0.69,4588.9,"26C/1631 Wynnum road,Tingalpa, QLD 4173",Price on Application,0,0,110,Medical & Consulting | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-26c-1631-wynnum-road-tingalpa-qld-4173-504959924,,100,"Retail/Medical, 110m² ideal"
QLD_097,QLD,-27.449,153.1647,Item 136,95%,GP Super Clinic Wynnum,0.69,4588.9,"Wondall Road Shopping Village, 190  Radford Road,Manly West, QLD 4179",Contact Agent,0,0,148,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-wondall-road-shopping-village-190-radford-road-manly-west-qld-4179-502870170,,100,"Retail/Medical, 148m² ideal"
QLD_101,QLD,-27.34191445,153.0424192,Item 133,75%,Coles,0.96,4331.3,"530 Roghan Road, Fitzgibbon, QLD 4018",Contact Agent,0,0,210,Shops & Retail | Medical & Consulting | Showrooms,https://www.realcommercial.com.au/for-lease/property-530-roghan-road-fitzgibbon-qld-4018-504995700,,100,"Retail/Medical, 210m² ideal"
QLD_101,QLD,-27.34191445,153.0424192,Item 133,75%,Coles,0.96,4331.3,"3/81 Gawain Road, Bracken Ridge, QLD 4017",CONTACT EXCLUSIVE AGENTS,0,0,102,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-3-81-gawain-road-bracken-ridge-qld-4017-505050692,,100,"Retail/Medical, 102m² ideal"
VIC_070,VIC,-37.87852663333334,145.06762386666665,Item 134,55%,Malvern Irrigation Supplies,0.81,4181.1,"Ground Flo/63 Glen Huntly Road,Elwood, VIC 3184",Contact Agent,0,0,137,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-ground-flo-63-glen-huntly-road-elwood-vic-3184-505021012,,100,"Retail/Medical, 137m² ideal"
VIC_070,VIC,-37.87852663333334,145.06762386666665,Item 134,55%,Malvern Irrigation Supplies,0.81,4181.1,"L1, S2/23-27 Wellington Street,St Kilda, VIC 3182",Contact Agent,0,0,395,Medical & Consulting | Offices | Other,https://www.realcommercial.com.au/for-lease/property-l1-s2-23-27-wellington-street-st-kilda-vic-3182-504907476,,100,"Retail/Medical, 395m² ideal"
VIC_070,VIC,-37.87852663333334,145.06762386666665,Item 134,55%,Malvern Irrigation Supplies,0.81,4181.1,"Shop 1/129 Martin Street,Brighton, VIC 3186",Contact Agent,0,0,190,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-shop-1-129-martin-street-brighton-vic-3186-505059344,,100,"Retail/Medical, 190m² ideal"
TAS_031,TAS,-41.2189569,146.344958,Item 133,65%,IGA,3.57,4122.3,"Shop 1, 8-10 Stewart Street, Devonport, TAS 7310",Contact Elders Commercial,0,0,156,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-shop-1-8-10-stewart-street-devonport-tas-7310-505049980,,100,"Retail/Medical, 156m² ideal"
NSW_090,NSW,-33.8599515,151.0712702,Item 134,55%,Sydney Markets Plaza,0.76,3578.6,"39 Queen Street,Auburn, NSW 2144",last vacancies available NOW!!,0,0,108,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-39-queen-street-auburn-nsw-2144-504045243,,100,"Retail/Medical, 108m² ideal"
NSW_090,NSW,-33.8599515,151.0712702,Item 134,55%,Sydney Markets Plaza,0.76,3578.6,"Shop 1, 154 Marsden St,Parramatta, NSW 2150",Contact Agent,0,0,200,Shops & Retail | Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-shop-1-154-marsden-st-parramatta-nsw-2150-505011868,,100,"Retail/Medical, 200m² ideal"
TAS_027,TAS,-41.4695436,147.0899735,Item 133,65%,Baxter's IGA,3.14,3461.6,"Shops 1 & 2, 140-142 Westbury Road, Prospect, TAS 7250","$35,000pa + Outgoings + GST",35000.0,263.16,133,Shops & Retail | Medical & Consulting,https://www.realcommercial.com.au/for-lease/property-shops-1-2-140-142-westbury-road-prospect-tas-7250-505025536,,100,"Retail/Medical, 133m² ideal"
VIC_071,VIC,-37.7884814,145.1199209,Item 134,55%,China Bar,0.6,3209.4,"22/240 Plenty Road,Bundoora, VIC 3083","$45,000 + GST + Outgoings",45000.0,346.15,130,Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-22-240-plenty-road-bundoora-vic-3083-505053324,,100,"Retail/Medical, 130m² ideal"
