Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-34.9144556,138.6506382,,Item 134,"Shopping centre 'Organic Meats Company' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.56,National Pharmacies Kensington Park,Organic Meats Company,shopping_centre,SA,2026-02-14T21:58:35.047663,196349,790350,1262061,St Morris,1497,0.47,217346.3,54,141,233,121,112,488.5,"National Pharmacies Kensington Park (0.6km, chain); Trinity Gardens Pharmacy (0.9km, ind); Star Discount Chemist - Firle (1.2km, ind)",904.2,,
-24.4003975,150.5130677,,Item 133,"Supermarket 'Drakes' (est. GLA 2,500 sqm, brand: drakes) with no adjacent pharmacy (nearest 280 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.28,Star Discount Chemist,Drakes,supermarket,SA,2026-02-14T21:58:34.956664,704739,1199165,1245088,Grange,5857,3.65,251824.6,38,89,195,109,86,376.5,"Star Discount Chemist (0.3km, ind); Star Discount Chemist Hendon (0.3km, ind); Chemist Express (0.9km, ind)",889.4,,
-42.8319921,147.2745657,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 206 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.21,TerryWhite Chemmart Main Road Blackwood,Coles,supermarket,SA,2026-02-14T21:58:34.840663,733808,1244156,1262394,Black Forest,1998,7.41,279935.1,12,85,169,88,81,310.0,"TerryWhite Chemmart Main Road Blackwood (0.2km, chain); TerryWhite Chemmart Main Road Pharmacy (0.2km, chain); TerryWhite Chemmart Woolworths Shopping Centre Blackwood (0.3km, chain)",840.1,,
-32.4937798,137.7620771,,Item 136,"Medical centre 'Port Augusta Medical Centre' — 8 GPs (4.8 est. FTE), open 50hrs/wk (⚠️ BELOW 70hr/wk requirement — does not qualify unless hours increase) — nearest pharmacy 689 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",70%,0.69,United Chemist Port Augusta,Port Augusta Medical Centre,medical_centre,SA,2026-02-14T21:58:35.024663,12930,15581,15581,Port Augusta,12788,1.94,5453.3,4,4,4,1,3,12.5,"United Chemist Port Augusta (0.7km, ind); United Chemists Wharflands (2.1km, ind); Good Price Pharmacy Port Augusta (2.2km, chain)",796.4,,
-34.9505964,138.6038789,"Simpson Parade, Wayville, Adelaide, City of Unley, South Australia, 5034, Australia",Item 136,"Medical centre 'Unley Medical Centre' — 8 GPs (6.4 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 532 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.53,Chemist King Discount Pharmacy,Unley Medical Centre,medical_centre,SA,2026-02-14T21:58:34.823663,196349,785398,1261961,Adelaide,1245011,2.2,373064.0,71,170,231,122,109,533.0,"Chemist King Discount Pharmacy (0.5km, ind); PharmaSave Wayville Pharmacy (0.7km, ind); Chemist Warehouse (0.7km, chain)",779.5,,
-24.4003975,150.5130677,,Item 133,"Supermarket 'Drakes' (est. GLA 2,500 sqm, brand: drakes) with no adjacent pharmacy (nearest 503 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.50,Midwest Pharmacy,Drakes,supermarket,SA,2026-02-14T21:58:34.897667,1153989,785398,1245011,North Adelaide,6678,4.36,274889.3,51,156,235,130,105,507.0,"Midwest Pharmacy (0.5km, ind); Star Discount Chemist - Welland (0.7km, ind); Wellness Pharmacy (1.3km, ind)",773.0,,
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 379 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.38,Bayside Pharmacy Practice,Aldi,supermarket,SA,2026-02-14T21:58:34.928664,833204,785398,1245011,Black Forest,1998,5.62,164933.6,30,108,197,108,89,389.0,"Bayside Pharmacy Practice (0.4km, ind); Priceline Pharmacy Glenelg (0.4km, chain); Blooms The Chemist Glenelg (0.4km, chain)",765.3,,
-34.8321,138.6836,,Item 132,"Major shopping centre 'Westfield Tea Tree Plaza' (GLA 80,000 sqm, est. 300 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,0.24,Modbury Triangle Pharmacy,Westfield Tea Tree Plaza,shopping_centre,SA,2026-02-14T21:58:34.837663,441097,935523,1245886,Firle,1437,8.52,238558.4,33,92,173,84,89,340.0,"Modbury Triangle Pharmacy (0.2km, ind); Modbury DayNite Pharmacy (0.3km, ind); Chemist Warehouse (0.3km, chain)",658.4,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 449 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.45,Centre Pharmacy,IGA,supermarket,SA,2026-02-14T21:58:35.028663,196349,785398,1261961,Adelaide,1245011,0.71,153152.6,71,173,241,132,109,551.0,"Centre Pharmacy (0.4km, ind); Chemist Warehouse Adelaide Gouger Street (0.5km, chain); TerryWhite Chemmart Chinatown (0.6km, chain)",640.3,,
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 621 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.62,TerryWhite Chemmart Port Pirie,Aldi,supermarket,SA,2026-02-14T21:58:35.008663,13708,13993,14114,Port Pirie,13708,0.84,4897.5,4,4,4,3,1,13.5,"TerryWhite Chemmart Port Pirie (0.6km, chain); National Pharmacies (0.8km, chain); Priceline Pharmacy Port Pirie (0.9km, chain)",598.3,,
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 672 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.67,TerryWhite Chemmart Hayborough Pharmacy,Aldi,supermarket,SA,2026-02-14T21:58:35.015663,16709,16709,25465,Victor Harbor,16709,3.01,5848.1,5,5,7,4,3,19.0,"TerryWhite Chemmart Hayborough Pharmacy (0.7km, chain); National Pharmacies Victor Harbor (2.8km, chain); Victor Harbor TerryWhite Chemmart (3.0km, chain)",559.8,,
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 373 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.37,TerryWhite Chemmart Stepney,Aldi,supermarket,SA,2026-02-14T21:58:35.009663,196349,785504,1261931,Norwood,5953,0.72,164955.8,72,151,244,130,114,532.0,"TerryWhite Chemmart Stepney (0.4km, chain); Priceline Pharmacy The Avenues Pharmacy (0.6km, chain); TerryWhite Chemmart Norwood (0.8km, chain)",545.3,,
-24.4003975,150.5130677,,Item 133,"Supermarket 'Drakes' (est. GLA 2,500 sqm, brand: drakes) with no adjacent pharmacy (nearest 151 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.15,Priceline Pharmacy Semaphore,Drakes,supermarket,SA,2026-02-14T21:58:34.929664,290720,785147,1245088,Grange,5857,6.85,164880.9,22,47,118,62,56,218.0,"Priceline Pharmacy Semaphore (0.2km, chain); Craig Roberts Guardian Pharmacy (0.6km, chain); TerryWhite Chemmart West Lakes Shore (1.8km, chain)",537.8,,
-34.9076225,138.5782584,"Wakefield House, 30, Wakefield Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia",Item 136,"Medical centre 'Adelaide Medical Centre' — 12 GPs (9.6 est. FTE), open 72hrs/wk (meets 70hr requirement) — nearest pharmacy 356 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.36,Centre Pharmacy,Adelaide Medical Centre,medical_centre,SA,2026-02-14T21:58:34.815663,196349,785398,1262061,Adelaide,1245011,0.17,223838.4,75,168,241,132,109,550.0,"Centre Pharmacy (0.4km, ind); TerryWhite Chemmart Chinatown (0.4km, chain); Chemist Warehouse Adelaide Gouger Street (0.5km, chain)",513.1,,
-34.9157186,138.6000975,"Wilson Parking, Stockley Alley, Adelaide, Adelaide City Council, South Australia, 5000, Australia",Item 136,"Medical centre 'SmartClinics Adelaide' — 12 GPs (9.6 est. FTE), open 84hrs/wk (meets 70hr requirement) — nearest pharmacy 335 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.34,TerryWhite Chemmart Rundle Place,SmartClinics Adelaide,medical_centre,SA,2026-02-14T21:58:34.816663,196349,785398,1261931,Adelaide,1245011,0.41,223838.4,77,164,242,132,110,549.0,"TerryWhite Chemmart Rundle Place (0.3km, chain); Priceline Pharmacy (0.4km, chain); National Pharmacies (0.4km, chain)",485.5,,
-33.7386178,151.2107779,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 325 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.33,Nairne Community Soul Pattinson Chemist,ALDI,supermarket,SA,2026-02-14T21:58:34.925664,196349,785398,1245117,North Adelaide,6678,2.16,164933.6,66,172,248,135,113,553.5,"Nairne Community Soul Pattinson Chemist (0.3km, ind); Star Discount Chemist Collinswood (0.8km, ind); Prospect Medical Centre Pharmacist Advice (0.8km, chain)",467.4,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 316 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.32,Star Discount Chemist Hutt Street,IGA,supermarket,SA,2026-02-14T21:58:35.027664,196349,785398,1262061,Adelaide,1245011,1.15,153152.6,73,158,241,130,111,537.0,"Star Discount Chemist Hutt Street (0.3km, ind); HPS Pharmacies - St Andrew's (0.6km, ind); TerryWhite Chemmart Rundle Mall (1.0km, chain)",467.2,,
-34.8868848,138.5938597,"Alpha Road, Prospect, Adelaide, City of Prospect, South Australia, 5082, Australia",Item 136,"Medical centre 'Prospect Medical Centre' — 9 GPs (7.2 est. FTE), open 70hrs/wk (meets 70hr requirement) — nearest pharmacy 318 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",95%,0.32,Star Discount Chemist Prospect,Prospect Medical Centre,medical_centre,SA,2026-02-14T21:58:34.820664,196349,785398,1245117,North Adelaide,6678,2.74,223838.4,62,177,244,131,113,548.5,"Star Discount Chemist Prospect (0.3km, ind); Prospect Medical Centre Pharmacist Advice (0.5km, chain); Nairne Community Soul Pattinson Chemist (0.6km, ind)",457.4,,
-42.8319921,147.2745657,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 120 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,Better Health Pharmacy West Lakes,Coles,supermarket,SA,2026-02-14T21:58:34.848664,633344,1127770,1245011,Grange,5857,2.09,253748.2,32,73,170,95,75,322.5,"Better Health Pharmacy West Lakes (0.1km, ind); West Lakes Amcal Pharmacy (0.2km, chain); Amcal+ Pharmacy West Lakes (0.5km, chain)",418.3,,
-33.7386178,151.2107779,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 276 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.28,TerryWhite Chemmart,ALDI,supermarket,SA,2026-02-14T21:58:34.899665,20880,20880,20880,Whyalla,20880,4.66,4384.8,4,4,4,2,2,13.0,"TerryWhite Chemmart (0.3km, chain); TerryWhite Chemmart Westland (0.5km, chain); United Chemists Norrie Avenue (1.4km, ind)",417.6,,
-24.4003975,150.5130677,,Item 133,"Supermarket 'Drakes' (est. GLA 2,500 sqm, brand: drakes) with no adjacent pharmacy (nearest 209 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.21,TerryWhite Chemmart Northgate Village,Drakes,supermarket,SA,2026-02-14T21:58:35.017663,914857,785398,1246148,Payneham South,1640,5.15,164933.6,43,146,233,123,110,483.5,"TerryWhite Chemmart Northgate Village (0.2km, chain); Priceline Pharmacy Greenacres (0.5km, chain); Priceline Pharmacy (1.3km, chain)",340.4,,
-42.8319921,147.2745657,,"Item 133, Item 134","Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 287 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Northern Gateway Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,0.29,Good Price Pharmacy Port Augusta,Coles,supermarket,SA,2026-02-14T21:58:34.847663,12788,15581,15581,Port Augusta,12788,0.19,3505.7,4,4,4,1,3,12.5,"Good Price Pharmacy Port Augusta (0.3km, chain); United Chemists Wharflands (0.4km, ind); United Chemists Westside (1.2km, ind)",334.7,,
-34.8742367,138.6029961,,Item 134,"Shopping centre 'Regency Plaza Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",70%,0.21,National Pharmacies,Regency Plaza Shopping Centre,shopping_centre,SA,2026-02-14T21:58:35.018664,1145652,785398,1245117,North Adelaide,6678,3.87,164933.6,45,174,242,130,112,526.0,"National Pharmacies (0.2km, chain); Priceline Pharmacy Northpark (0.2km, chain); Star Discount Chemist NorthPark (0.2km, ind)",313.0,,
-33.7386178,151.2107779,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 167 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.17,National Pharmacies,ALDI,supermarket,SA,2026-02-14T21:58:34.976665,1229502,798591,1262301,Black Forest,1998,3.31,167704.1,40,141,214,109,105,449.5,"National Pharmacies (0.2km, chain); Priceline Pharmacy Mitcham (0.2km, chain); TerryWhite Chemmart Malvern (1.6km, chain)",301.4,,
-34.9251529,138.5992786,,Item 132,"Major shopping centre 'Savings Bank Building' (GLA 22,000 sqm, est. 110 tenants) with no pharmacy within 200 m. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",85%,0.21,Unknown Pharmacy,Savings Bank Building,shopping_centre,SA,2026-02-14T21:58:34.838663,196349,785398,1261831,Adelaide,1245011,0.34,200276.5,79,170,244,134,110,560.0,"Unknown Pharmacy (0.2km, ind); Chemist Warehouse Gawler Place Adelaide (0.2km, chain); Discount Chemist (0.3km, ind)",294.0,,
-42.8319921,147.2745657,,"Item 133, Item 134","Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 341 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'The Reject Shop' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,0.34,TerryWhite Chemmart Hayborough Pharmacy,Coles,supermarket,SA,2026-02-14T21:58:34.857663,16709,16709,25465,Victor Harbor,16709,2.57,3759.5,5,5,7,4,3,19.0,"TerryWhite Chemmart Hayborough Pharmacy (0.3km, chain); National Pharmacies Victor Harbor (2.4km, chain); Victor Harbor TerryWhite Chemmart (2.6km, chain)",284.1,,
-35.032695,138.8121286,,Item 133,"Supermarket 'Hahndorf IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 261 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.26,TerryWhite Chemmart Hahndorf,Hahndorf IGA,supermarket,SA,2026-02-14T21:58:35.034663,20653,47813,50914,Hahndorf,2313,0.48,9323.5,3,17,18,10,8,43.0,"TerryWhite Chemmart Hahndorf (0.3km, chain); TerryWhite Chemmart Hahndorf (0.5km, chain); TerryWhite Chemmart Balhannah (4.9km, chain)",282.5,,
-42.8319921,147.2745657,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 101 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Priceline Pharmacy,Coles,supermarket,SA,2026-02-14T21:58:34.846663,374243,868669,1246817,Magill,8861,8.88,195450.5,30,84,161,77,84,313.5,"Priceline Pharmacy (0.1km, chain); Priceline Pharmacy Tea Tree Plaza (0.2km, chain); TerryWhite Chemmart Paragon Medical Centre (0.3km, chain)",276.2,,
-34.6019799,138.7491069,,Item 136,"Medical centre 'Gawler Medical Centre' — 8 GPs (6.4 est. FTE), open 55hrs/wk (⚠️ BELOW 70hr/wk requirement — does not qualify unless hours increase) — nearest pharmacy 327 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",70%,0.33,Health-e-Advice Chemist,Gawler Medical Centre,medical_centre,SA,2026-02-14T21:58:35.023663,28562,32703,38898,Gawler,28562,0.02,6867.6,7,8,22,9,13,41.5,"Health-e-Advice Chemist (0.3km, ind); National Pharmacies (0.4km, chain); TerryWhite Chemmart Gawler (0.4km, chain)",253.9,YES,SA Growth Area - Gawler
-42.8319921,147.2745657,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 123 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,Glenelg Health foods,Coles,supermarket,SA,2026-02-14T21:58:34.853663,793239,785398,1245011,Black Forest,1998,5.96,176714.5,31,99,194,107,87,377.5,"Glenelg Health foods (0.1km, ind); Chemist Warehouse (0.1km, chain); Priceline Pharmacy Glenelg (0.2km, chain)",249.0,,
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 135 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.14,TerryWhite Chemmart Glenunga,Aldi,supermarket,SA,2026-02-14T21:58:35.014663,196349,802218,1262301,Glenside,2422,0.97,168465.8,49,132,226,117,109,465.5,"TerryWhite Chemmart Glenunga (0.1km, chain); The Village Pharmacy (0.7km, ind); TerryWhite Chemmart (0.8km, chain)",240.8,,
-42.7484982,147.2659412,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 163 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.16,Star Discount Chemist Hutt Street,IGA,supermarket,SA,2026-02-14T21:58:35.029663,196349,785398,1262061,Adelaide,1245011,1.3,153152.6,72,161,240,130,110,538.0,"Star Discount Chemist Hutt Street (0.2km, ind); HPS Pharmacies - St Andrew's (0.2km, ind); Centre Pharmacy (1.3km, ind)",233.1,,
-36.8292143,139.8516034,,Item 133,"Supermarket 'IGA Foodland' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 535 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.54,Kingston Pharmacy,IGA Foodland,supermarket,SA,2026-02-14T21:58:35.041663,1637,1637,1637,Kingston SE,1637,1.18,532.0,1,1,1,0,1,3.0,"Kingston Pharmacy (0.5km, ind)",221.0,,
-41.4407108,147.13653,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 118 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,TerryWhite Chemmart Port Lincoln,Woolworths,supermarket,SA,2026-02-14T21:58:34.852663,14404,14526,14767,Port Lincoln,14404,0.1,3268.4,2,2,2,2,0,7.0,"TerryWhite Chemmart Port Lincoln (0.1km, chain); Priceline Pharmacy Port Lincoln (0.6km, chain)",217.9,,
-33.7386178,151.2107779,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 119 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.12,Pharmasave Arndale Pharmacy,ALDI,supermarket,SA,2026-02-14T21:58:35.005663,1001453,785398,1245011,Grange,5857,5.41,164933.6,42,140,227,124,103,471.0,"Pharmasave Arndale Pharmacy (0.1km, ind); Star Discount Chemist Kilkenny (0.1km, ind); Woodville Gardens Pharmacy (0.4km, ind)",199.7,,
-42.8319921,147.2745657,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 111 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,The Village Pharmacy,Coles,supermarket,SA,2026-02-14T21:58:34.841663,196349,802218,1262159,Glenside,2422,0.69,180499.0,54,140,227,119,108,480.5,"The Village Pharmacy (0.1km, ind); TerryWhite Chemmart (0.2km, chain); TerryWhite Chemmart (0.5km, chain)",183.3,,
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 252 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.25,Newbery Chemists - Kadina,Aldi,supermarket,SA,2026-02-14T21:58:35.010664,4666,8907,8907,Kadina,4666,0.46,1870.5,3,4,4,2,2,12.0,"Newbery Chemists - Kadina (0.3km, ind); Priceline Pharmacy (0.3km, chain); Copper Coast Pharmacist Advice (1.7km, chain)",171.3,,
-24.4003975,150.5130677,,Item 133,"Supermarket 'Drakes' (est. GLA 2,500 sqm, brand: drakes) with no adjacent pharmacy (nearest 196 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.20,TerryWhite Chemmart Gawler,Drakes,supermarket,SA,2026-02-14T21:58:34.870663,28562,32381,38237,Gawler,28562,0.21,6800.0,7,8,22,9,13,41.5,"TerryWhite Chemmart Gawler (0.2km, chain); Health-e-Advice Chemist (0.2km, ind); National Pharmacies (0.4km, chain)",152.4,YES,SA Growth Area - Gawler
-34.9138158,138.6252783,,Item 135,"Hospital 'sportsmed Stepney Healthcare Hub' (0 beds, type: private) with no pharmacy in complex (nearest 51 m). Private hospital, bed count unknown — requires verification; ⚠️ Adjacent but may not be inside the complex (50-200m). Physical verification required.",40%,0.05,TerryWhite Chemmart Stepney,sportsmed Stepney Healthcare Hub,hospital,SA,2026-02-14T21:58:35.048663,196349,785504,1261931,Norwood,5953,1.04,94260.5,75,153,245,131,114,538.5,"TerryWhite Chemmart Stepney (0.1km, chain); Priceline Pharmacy The Avenues Pharmacy (0.5km, chain); TerryWhite Chemmart Norwood (1.1km, chain)",145.6,,
-35.0793411,138.8651524,,Item 133,"Supermarket 'Mt Barker IGA Fresh' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 199 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.20,Unknown Pharmacy,Mt Barker IGA Fresh,supermarket,SA,2026-02-14T21:58:35.042663,21908,29844,36578,Mount Barker,21554,1.79,5819.6,8,11,16,10,6,40.0,"Unknown Pharmacy (0.2km, ind); TerryWhite Chemmart Summit Health Centre (0.4km, chain); TerryWhite Chemmart Mt Barker Village (1.1km, chain)",145.6,YES,SA Growth Area - Mount Barker
-34.45098386666667,140.57294396666668,,Item 134,"Shopping centre 'Rotary Lox Care Op Shop' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Car Wash' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+) | Shopping centre 'Crowe Horwath' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",70%,0.24,Loxton Pharmacies - East Tce,Rotary Lox Care Op Shop,shopping_centre,SA,2026-02-14T21:58:35.020663,3947,4030,4080,Loxton,3947,0.3,846.3,2,2,2,0,2,6.0,"Loxton Pharmacies - East Tce (0.2km, ind); Loxton Pharmacies - Anzac Cres (0.3km, ind)",138.2,,
-33.522163649999996,151.32135375000001,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 419 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Riverland Central Plaza' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.42,Berri Medical Pharmacy,Aldi,supermarket,SA,2026-02-14T21:58:34.972665,4287,4588,6483,Berri,4143,0.93,963.5,4,4,5,0,5,13.0,"Berri Medical Pharmacy (0.4km, ind); Berri Medical Pharmacy (0.4km, ind); Riverland Plaza Pharmacy (0.5km, ind)",137.6,,
