opportunity_id,state,opportunity_lat,opportunity_lng,rule,confidence,poi_name,nearest_pharmacy_km,composite_score,property_address,rent_display,rent_pa,rent_sqm,floor_area_sqm,property_type,listing_url,agent,suitability_score,suitability_note
TAS_007,TAS,-42.8463,147.3082,Item 136,70%,Moonah Medical Centre,1.01,1105.9,"6 Stephenson Place,Fern Tree, TAS 7054",Contact Agent,0,0,252,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-6-stephenson-place-fern-tree-tas-7054-505027920,,95,"Retail/Medical, 252m² ideal"
TAS_007,TAS,-42.8463,147.3082,Item 136,70%,Moonah Medical Centre,1.01,1105.9,"Tasmanian Hockey Centre, 1 Bell Street,New Town, TAS 7008",Expressions of Interest,0,0,112,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-tasmanian-hockey-centre-1-bell-street-new-town-tas-7008-504303220,,95,"Retail/Medical, 112m² ideal"
NSW_080,NSW,-33.8588325,151.0927084,Item 133,75%,Woolworths,0.21,1023.6,"73 Macquarie Street,Parramatta, NSW 2150","$85,000 pa",85000.0,732.76,116,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-73-macquarie-street-parramatta-nsw-2150-505060920,,95,"Retail/Medical, 116m² ideal"
NSW_080,NSW,-33.8588325,151.0927084,Item 133,75%,Woolworths,0.21,1023.6,"Quad 1, Quad 1 Cafe, 8 Parkview Drive,Sydney Olympic Park, NSW 2127",Contact Agent,0,0,166,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-quad-1-quad-1-cafe-8-parkview-drive-sydney-olympic-park-nsw-2127-505014472,,95,"Retail/Medical, 166m² ideal"
VIC_068,VIC,-37.6889515,144.9599995,Item 133,75%,Coles,0.16,995.5,"61/7 Dalton Road,Thomastown, VIC 3074",Contact Agent,0,0,241,Shops & Retail | Other,https://www.realcommercial.com.au/for-sale/property-61-7-dalton-road-thomastown-vic-3074-505022948?listingType=rent,,95,"Retail/Medical, 241m² ideal"
VIC_068,VIC,-37.6889515,144.9599995,Item 133,75%,Coles,0.16,995.5,"14 Bostock Court,Thomastown, VIC 3074",Contact Agent,0,0,235,Shops & Retail | Warehouse | Industrial | Showrooms,https://www.realcommercial.com.au/for-lease/property-14-bostock-court-thomastown-vic-3074-505029460,,95,"Retail/Medical, 235m² ideal"
TAS_001,TAS,-42.8704,147.3579,Item 132,85%,Eastlands Shopping Centre,0.92,992.6,"23 Franklin Street, Lindisfarne, TAS 7015",Contact Agent,0,0,113,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-23-franklin-street-lindisfarne-tas-7015-505036076,,95,"Retail/Medical, 113m² ideal"
TAS_001,TAS,-42.8704,147.3579,Item 132,85%,Eastlands Shopping Centre,0.92,992.6,"44 Lincoln Street, Lindisfarne, TAS 7015",Contact Agent,0,0,241,Shops & Retail | Showrooms,https://www.realcommercial.com.au/for-lease/property-44-lincoln-street-lindisfarne-tas-7015-504988456,,95,"Retail/Medical, 241m² ideal"
TAS_001,TAS,-42.8704,147.3579,Item 132,85%,Eastlands Shopping Centre,0.92,992.6,"115/13-17 Castray Esplanade, Battery Point, TAS 7004",Contact Agent,0,0,159,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-115-13-17-castray-esplanade-battery-point-tas-7004-504951032,,95,"Retail/Medical, 159m² ideal"
TAS_001,TAS,-42.8704,147.3579,Item 132,85%,Eastlands Shopping Centre,0.92,992.6,"Ground Floor, 198 Sandy Bay Road, Sandy Bay, TAS 7005",Contact Elders Commercial,0,0,296,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-ground-floor-198-sandy-bay-road-sandy-bay-tas-7005-504718180,,95,"Retail/Medical, 296m² ideal"
TAS_015,TAS,-42.8957201,147.3060276,Item 135,55%,Calvary Healthcare Tasmania - St John's Campus,0.85,942.9,"Cat & Fiddle Arcade, 49-51 Murray Street,Hobart, TAS 7000",Contact Agent,0,0,350,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-cat-fiddle-arcade-49-51-murray-street-hobart-tas-7000-503561850,,95,"Retail/Medical, 350m² ideal"
TAS_015,TAS,-42.8957201,147.3060276,Item 135,55%,Calvary Healthcare Tasmania - St John's Campus,0.85,942.9,"6 Stephenson Place,Fern Tree, TAS 7054",Contact Agent,0,0,252,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-6-stephenson-place-fern-tree-tas-7054-505027920,,95,"Retail/Medical, 252m² ideal"
TAS_015,TAS,-42.8957201,147.3060276,Item 135,55%,Calvary Healthcare Tasmania - St John's Campus,0.85,942.9,"Tasmanian Hockey Centre, 1 Bell Street,New Town, TAS 7008",Expressions of Interest,0,0,112,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-tasmanian-hockey-centre-1-bell-street-new-town-tas-7008-504303220,,95,"Retail/Medical, 112m² ideal"
SA_120,SA,-34.8681932,138.5115316,Item 133,70%,Drakes,0.28,889.4,"1/476 Tapleys Hill Road,Fulham Gardens, SA 5024","$37,000 PA plus Outgoings & GST",37000.0,185.0,200,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-1-476-tapleys-hill-road-fulham-gardens-sa-5024-505037552,,95,"Retail/Medical, 200m² ideal"
SA_120,SA,-34.8681932,138.5115316,Item 133,70%,Drakes,0.28,889.4,"Unit 3, 290 Sportsmans Dr,West Lakes, SA 5021",CONTACT AGENT,0,0,182,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-unit-3-290-sportsmans-dr-west-lakes-sa-5021-505017692,,95,"Retail/Medical, 182m² ideal"
SA_120,SA,-34.8681932,138.5115316,Item 133,70%,Drakes,0.28,889.4,"8/114-130 Bartley Terrace,West Lakes Shore, SA 5020",Contact Agent,0,0,100,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-8-114-130-bartley-terrace-west-lakes-shore-sa-5020-505040032,,95,"Retail/Medical, 100m² ideal"
SA_120,SA,-34.8681932,138.5115316,Item 133,70%,Drakes,0.28,889.4,"512 Tapleys Hill Road, Fulham Gardens, SA 5024",Please Contact Agent,0,0,150,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-512-tapleys-hill-road-fulham-gardens-sa-5024-504992576,,95,"Retail/Medical, 150m² ideal"
SA_120,SA,-34.8681932,138.5115316,Item 133,70%,Drakes,0.28,889.4,"326 Grange Road, Kidman Park, SA 5025","$67,500 p.a. + GST & Outgoings",67500.0,280.08,241,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-326-grange-road-kidman-park-sa-5025-504912220,,95,"Retail/Medical, 241m² ideal"
SA_120,SA,-34.8681932,138.5115316,Item 133,70%,Drakes,0.28,889.4,"251 Seaview Road, Henley Beach, SA 5022",Contact Agent,0,0,180,Shops & Retail | Hotel | Other,https://www.realcommercial.com.au/for-lease/property-251-seaview-road-henley-beach-sa-5022-504867536,,95,"Retail/Medical, 180m² ideal"
SA_117,SA,-35.01871,138.6157937,Item 133,75%,Coles,0.21,840.1,"1/1 Midera Avenue, Edwardstown, SA 5039",Contact Agent,0,0,193,Shops & Retail | Warehouse | Industrial | Showrooms,https://www.realcommercial.com.au/for-lease/property-1-1-midera-avenue-edwardstown-sa-5039-504946348,,95,"Retail/Medical, 193m² ideal"
SA_117,SA,-35.01871,138.6157937,Item 133,75%,Coles,0.21,840.1,"Unit 2, 165 Edward Street, Melrose Park, SA 5039",Contact Agent,0,0,156,Shops & Retail | Warehouse | Industrial | Showrooms,https://www.realcommercial.com.au/for-lease/property-unit-2-165-edward-street-melrose-park-sa-5039-504935592,,95,"Retail/Medical, 156m² ideal"
TAS_029,TAS,-41.4584509,147.153164,Item 134,55%,DongSheng,0.88,805.3,"5B/61 Cameron Street,Launceston, TAS 7250","$52,000 P.A. excluding GST",52000.0,288.89,180,Shops & Retail | Hotel | Other,https://www.realcommercial.com.au/for-lease/property-5b-61-cameron-street-launceston-tas-7250-505036496,,95,"Retail/Medical, 180m² ideal"
TAS_029,TAS,-41.4584509,147.153164,Item 134,55%,DongSheng,0.88,805.3,"Level 1 Suite 0, 111-113 St Johns Street,Launceston, TAS 7250","$42,000",42000.0,212.12,198,Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-level-1-suite-0-111-113-st-johns-street-launceston-tas-7250-504862116,,95,"Retail/Medical, 198m² ideal"
TAS_029,TAS,-41.4584509,147.153164,Item 134,55%,DongSheng,0.88,805.3,"GROUND FLOOR, 111-113 St John Street,Launceston, TAS 7250","$72,000 per annum - AVAILABLE NOW",72000.0,293.88,245,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-ground-floor-111-113-st-john-street-launceston-tas-7250-504627656,,95,"Retail/Medical, 245m² ideal"
TAS_029,TAS,-41.4584509,147.153164,Item 134,55%,DongSheng,0.88,805.3,"Address available on request,Kings Meadows, TAS 7249",Contact Agent,0,0,217,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-kings-meadows-tas-7249-505052016,,95,"Retail/Medical, 217m² ideal"
TAS_029,TAS,-41.4584509,147.153164,Item 134,55%,DongSheng,0.88,805.3,"53 William Street,Launceston, TAS 7250",Expression of Interest closes 5th March 2026,0,0,394,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-53-william-street-launceston-tas-7250-505051128,,95,"Retail/Medical, 394m² ideal"
TAS_029,TAS,-41.4584509,147.153164,Item 134,55%,DongSheng,0.88,805.3,"68-72 Cameron Street,Launceston, TAS 7250",Please Contact Agent,0,0,162,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-68-72-cameron-street-launceston-tas-7250-504475220,,95,"Retail/Medical, 162m² ideal"
TAS_029,TAS,-41.4584509,147.153164,Item 134,55%,DongSheng,0.88,805.3,"Part, 55 Sandown Road, Norwood, TAS 7250",For Lease By Expressions of Interest,0,0,310,Shops & Retail | Hotel,https://www.realcommercial.com.au/for-lease/property-part-55-sandown-road-norwood-tas-7250-505056260,,95,"Retail/Medical, 310m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"Commercial Kitchen, Part, 67-69 Argyle Street,St Kilda, VIC 3182",Upon application,0,0,319,Shops & Retail | Other,https://www.realcommercial.com.au/for-lease/property-commercial-kitchen-part-67-69-argyle-street-st-kilda-vic-3182-505047808,,95,"Retail/Medical, 319m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"2 Acland Street,St Kilda, VIC 3182",Contact Agent,0,0,300,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-2-acland-street-st-kilda-vic-3182-505054004,,95,"Retail/Medical, 300m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"29 Church Street,Brighton, VIC 3186",Contact Agent,0,0,284,Shops & Retail | Showrooms,https://www.realcommercial.com.au/for-lease/property-29-church-street-brighton-vic-3186-505036588,,95,"Retail/Medical, 284m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"Ground Floor, 243 Hawthorn Road,Caulfield North, VIC 3161",Contact Agent,0,0,100,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-ground-floor-243-hawthorn-road-caulfield-north-vic-3161-505057024,,95,"Retail/Medical, 100m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"Ground Floor, 78 Glen Eira Road,Ripponlea, VIC 3185",Contact Agent,0,0,170,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-ground-floor-78-glen-eira-road-ripponlea-vic-3185-504925580,,95,"Retail/Medical, 170m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"104-106 Acland Street,St Kilda, VIC 3182","$60,000 per annum*",60000.0,500.0,120,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-104-106-acland-street-st-kilda-vic-3182-505016680,,95,"Retail/Medical, 120m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"108 Gardenvale Road,Gardenvale, VIC 3185","$43,200 pa Gross + GST",43200.0,300.0,144,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-108-gardenvale-road-gardenvale-vic-3185-505027760,,95,"Retail/Medical, 144m² ideal"
VIC_059,VIC,-37.913326,144.9927645,Item 133,75%,Coles,0.11,784.3,"Caulfield Village, 10 Station Street,Caulfield North, VIC 3161",Contact Agent,0,0,108,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-caulfield-village-10-station-street-caulfield-north-vic-3161-504361524,,95,"Retail/Medical, 108m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"14 Witcombe Street,Adelaide, SA 5000",Enquire now,0,0,117,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-14-witcombe-street-adelaide-sa-5000-505017576,,95,"Retail/Medical, 117m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"145 Franklin Street,Adelaide, SA 5000",Contact Agent,0,0,299,Shops & Retail | Showrooms,https://www.realcommercial.com.au/for-lease/property-145-franklin-street-adelaide-sa-5000-505022104,,95,"Retail/Medical, 299m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"279 Rundle Street,Adelaide, SA 5000",Contact Agent,0,0,139,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-279-rundle-street-adelaide-sa-5000-504989904,,95,"Retail/Medical, 139m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"151-159 Franklin Street,Adelaide, SA 5000",Contact Agent,0,0,150,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-151-159-franklin-street-adelaide-sa-5000-505029396,,95,"Retail/Medical, 150m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"22  Grenfell Street,Adelaide, SA 5000",Contact Agent,0,0,395,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-22-grenfell-street-adelaide-sa-5000-504981888,,95,"Retail/Medical, 395m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"61 - 63 Grote Street,Adelaide, SA 5000",Tenancies Available From 29sqm - 180sqm,0,0,100,Shops & Retail | Other,https://www.realcommercial.com.au/for-lease/property-61-63-grote-street-adelaide-sa-5000-505025632,,95,"Retail/Medical, 100m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"No Fixed Address Lane,Adelaide, SA 5000",Contact Agent,0,0,155,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-no-fixed-address-lane-adelaide-sa-5000-505029260,,95,"Retail/Medical, 155m² ideal"
SA_123,SA,-34.9479,138.5977,Item 136,95%,Unley Medical Centre,0.53,779.5,"238 Rundle Street,Adelaide, SA 5000",Contact Agent,0,0,106,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-238-rundle-street-adelaide-sa-5000-505021492,,95,"Retail/Medical, 106m² ideal"
QLD_113,QLD,-27.4739098,153.0179322,Item 133,75%,Woolworths Metro,0.57,735.7,"L2A, 1159 Sandgate Road,Nundah, QLD 4012",Contact Joint Exclusive Agents,0,0,273,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-l2a-1159-sandgate-road-nundah-qld-4012-504757956,,95,"Retail/Medical, 273m² ideal"
QLD_113,QLD,-27.4739098,153.0179322,Item 133,75%,Woolworths Metro,0.57,735.7,"Suite 1(Lot 2), 253 McCullough st,Sunnybank, QLD 4109",FOR LEASE,0,0,102,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-suite-1-lot-2-253-mccullough-st-sunnybank-qld-4109-504928828,,95,"Retail/Medical, 102m² ideal"
QLD_104,QLD,-27.3348785,153.0093797,Item 133,70%,Aldi,0.16,720.0,"520 Beams Road,Carseldine, QLD 4034",Contact Agent,0,0,150,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-520-beams-road-carseldine-qld-4034-504572896,,95,"Retail/Medical, 150m² ideal"
QLD_104,QLD,-27.3348785,153.0093797,Item 133,70%,Aldi,0.16,720.0,"1/293 Ellison Road,Geebung, QLD 4034",CONTACT EXCLUSIVE AGENTS,0,0,125,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-1-293-ellison-road-geebung-qld-4034-505029244,,95,"Retail/Medical, 125m² ideal"
QLD_104,QLD,-27.3348785,153.0093797,Item 133,70%,Aldi,0.16,720.0,"723-731 Albany Creek Road,Albany Creek, QLD 4035",Contact Exclusive Agent,0,0,141,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-723-731-albany-creek-road-albany-creek-qld-4035-505048376,,95,"Retail/Medical, 141m² ideal"
QLD_108,QLD,-27.4031821,153.0311317,Item 133,75%,Coles,0.45,683.5,"325 Gympie Road,Kedron, QLD 4031",Contact Agent,0,0,169,Shops & Retail | Offices | Farming,https://www.realcommercial.com.au/for-lease/property-325-gympie-road-kedron-qld-4031-505056468,,95,"Retail/Medical, 169m² ideal"
QLD_108,QLD,-27.4031821,153.0311317,Item 133,75%,Coles,0.45,683.5,"461 Gympie Road, Kedron, QLD 4031",Contact Exclusive Agent,0,0,280,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-sale/property-461-gympie-road-kedron-qld-4031-504751612?listingType=rent,,95,"Retail/Medical, 280m² ideal"
QLD_108,QLD,-27.4031821,153.0311317,Item 133,75%,Coles,0.45,683.5,"L2A, 1159 Sandgate Road,Nundah, QLD 4012",Contact Joint Exclusive Agents,0,0,273,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-l2a-1159-sandgate-road-nundah-qld-4012-504757956,,95,"Retail/Medical, 273m² ideal"
QLD_108,QLD,-27.4031821,153.0311317,Item 133,75%,Coles,0.45,683.5,"133 Racecourse Road,Ascot, QLD 4007",For Lease,0,0,265,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-133-racecourse-road-ascot-qld-4007-504977176,,95,"Retail/Medical, 265m² ideal"
TAS_028,TAS,-41.43,147.1295,Item 134,55%,Meadow Mews Shopping Centre,0.72,675.7,"5B/61 Cameron Street,Launceston, TAS 7250","$52,000 P.A. excluding GST",52000.0,288.89,180,Shops & Retail | Hotel | Other,https://www.realcommercial.com.au/for-lease/property-5b-61-cameron-street-launceston-tas-7250-505036496,,95,"Retail/Medical, 180m² ideal"
TAS_028,TAS,-41.43,147.1295,Item 134,55%,Meadow Mews Shopping Centre,0.72,675.7,"Level 1 Suite 0, 111-113 St Johns Street,Launceston, TAS 7250","$42,000",42000.0,212.12,198,Medical & Consulting | Offices,https://www.realcommercial.com.au/for-lease/property-level-1-suite-0-111-113-st-johns-street-launceston-tas-7250-504862116,,95,"Retail/Medical, 198m² ideal"
TAS_028,TAS,-41.43,147.1295,Item 134,55%,Meadow Mews Shopping Centre,0.72,675.7,"GROUND FLOOR, 111-113 St John Street,Launceston, TAS 7250","$72,000 per annum - AVAILABLE NOW",72000.0,293.88,245,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-ground-floor-111-113-st-john-street-launceston-tas-7250-504627656,,95,"Retail/Medical, 245m² ideal"
TAS_028,TAS,-41.43,147.1295,Item 134,55%,Meadow Mews Shopping Centre,0.72,675.7,"Address available on request,Kings Meadows, TAS 7249",Contact Agent,0,0,217,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-kings-meadows-tas-7249-505052016,,95,"Retail/Medical, 217m² ideal"
TAS_028,TAS,-41.43,147.1295,Item 134,55%,Meadow Mews Shopping Centre,0.72,675.7,"53 William Street,Launceston, TAS 7250",Expression of Interest closes 5th March 2026,0,0,394,Shops & Retail | Offices | Other,https://www.realcommercial.com.au/for-lease/property-53-william-street-launceston-tas-7250-505051128,,95,"Retail/Medical, 394m² ideal"
TAS_028,TAS,-41.43,147.1295,Item 134,55%,Meadow Mews Shopping Centre,0.72,675.7,"68-72 Cameron Street,Launceston, TAS 7250",Please Contact Agent,0,0,162,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-68-72-cameron-street-launceston-tas-7250-504475220,,95,"Retail/Medical, 162m² ideal"
TAS_028,TAS,-41.43,147.1295,Item 134,55%,Meadow Mews Shopping Centre,0.72,675.7,"Part, 55 Sandown Road, Norwood, TAS 7250",For Lease By Expressions of Interest,0,0,310,Shops & Retail | Hotel,https://www.realcommercial.com.au/for-lease/property-part-55-sandown-road-norwood-tas-7250-505056260,,95,"Retail/Medical, 310m² ideal"
TAS_016,TAS,-42.9818279,147.2938109,Item 134,55%,Total Tools,0.37,674.1,"1/16 Mertonvale Circuit, Kingston, TAS 7050",Contact agent,0,0,216,Shops & Retail | Warehouse | Industrial | Showrooms,https://www.realcommercial.com.au/for-lease/property-1-16-mertonvale-circuit-kingston-tas-7050-505060392,,95,"Retail/Medical, 216m² ideal"
TAS_016,TAS,-42.9818279,147.2938109,Item 134,55%,Total Tools,0.37,674.1,"Kingston Plaza, 20 Channel Hwy, Kingston, TAS 7050",Contact Agent,0,0,130,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-kingston-plaza-20-channel-hwy-kingston-tas-7050-504391680,,95,"Retail/Medical, 130m² ideal"
QLD_099,QLD,-27.3622265,153.0127749,Item 133,75%,Coles,0.14,660.6,"520 Beams Road,Carseldine, QLD 4034",Contact Agent,0,0,150,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-520-beams-road-carseldine-qld-4034-504572896,,95,"Retail/Medical, 150m² ideal"
QLD_099,QLD,-27.3622265,153.0127749,Item 133,75%,Coles,0.14,660.6,"1/293 Ellison Road,Geebung, QLD 4034",CONTACT EXCLUSIVE AGENTS,0,0,125,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-1-293-ellison-road-geebung-qld-4034-505029244,,95,"Retail/Medical, 125m² ideal"
QLD_099,QLD,-27.3622265,153.0127749,Item 133,75%,Coles,0.14,660.6,"723-731 Albany Creek Road,Albany Creek, QLD 4035",Contact Exclusive Agent,0,0,141,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-723-731-albany-creek-road-albany-creek-qld-4035-505048376,,95,"Retail/Medical, 141m² ideal"
SA_121,SA,-34.8321,138.6836,Item 132,85%,Westfield Tea Tree Plaza,0.24,658.4,"27-29 Kensington Road,Norwood, SA 5067",Contact Agent,0,0,318,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-27-29-kensington-road-norwood-sa-5067-505038032,,95,"Retail/Medical, 318m² ideal"
SA_121,SA,-34.8321,138.6836,Item 132,85%,Westfield Tea Tree Plaza,0.24,658.4,"61 Charles Street,Norwood, SA 5067",Contact Agents,0,0,155,Shops & Retail | Offices | Warehouse | Industrial,https://www.realcommercial.com.au/for-lease/property-61-charles-street-norwood-sa-5067-505017600,,95,"Retail/Medical, 155m² ideal"
SA_121,SA,-34.8321,138.6836,Item 132,85%,Westfield Tea Tree Plaza,0.24,658.4,"1/12 Provident Avenue,Glynde, SA 5070",Contact Agent,0,0,222,Shops & Retail | Offices,https://www.realcommercial.com.au/for-lease/property-1-12-provident-avenue-glynde-sa-5070-505049584,,95,"Retail/Medical, 222m² ideal"
SA_121,SA,-34.8321,138.6836,Item 132,85%,Westfield Tea Tree Plaza,0.24,658.4,"85 The Parade, Norwood, SA 5067",Contact Agent,0,0,187,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-85-the-parade-norwood-sa-5067-504999156,,95,"Retail/Medical, 187m² ideal"
TAS_009,TAS,-42.871,147.362,Item 136,70%,Rosny Park Family Medical Centre,0.61,658.2,"Cat & Fiddle Arcade, 49-51 Murray Street,Hobart, TAS 7000",Contact Agent,0,0,350,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-cat-fiddle-arcade-49-51-murray-street-hobart-tas-7000-503561850,,95,"Retail/Medical, 350m² ideal"
TAS_009,TAS,-42.871,147.362,Item 136,70%,Rosny Park Family Medical Centre,0.61,658.2,"6 Stephenson Place,Fern Tree, TAS 7054",Contact Agent,0,0,252,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-6-stephenson-place-fern-tree-tas-7054-505027920,,95,"Retail/Medical, 252m² ideal"
TAS_009,TAS,-42.871,147.362,Item 136,70%,Rosny Park Family Medical Centre,0.61,658.2,"Tasmanian Hockey Centre, 1 Bell Street,New Town, TAS 7008",Expressions of Interest,0,0,112,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-tasmanian-hockey-centre-1-bell-street-new-town-tas-7008-504303220,,95,"Retail/Medical, 112m² ideal"
QLD_114,QLD,-27.49380044,152.97770768,"Item 133, Item 134",75%,Coles Local,0.41,638.3,"242 Moggill Road,Indooroopilly, QLD 4068",Contact Agent,0,0,176,Shops & Retail | Warehouse | Industrial | Showrooms,https://www.realcommercial.com.au/for-sale/property-242-moggill-road-indooroopilly-qld-4068-504901380?listingType=rent,,95,"Retail/Medical, 176m² ideal"
QLD_114,QLD,-27.49380044,152.97770768,"Item 133, Item 134",75%,Coles Local,0.41,638.3,"19/500 Seventeen Mile Rocks Road,Seventeen Mile Rocks, QLD 4073","$52,000 P.A. excluding GST",52000.0,211.38,246,Shops & Retail | Warehouse | Industrial | Showrooms,https://www.realcommercial.com.au/for-lease/property-19-500-seventeen-mile-rocks-road-seventeen-mile-rocks-qld-4073-505045592,,95,"Retail/Medical, 246m² ideal"
QLD_114,QLD,-27.49380044,152.97770768,"Item 133, Item 134",75%,Coles Local,0.41,638.3,"55 Lofter Street,Tennyson, QLD 4105",Price on Application,0,0,140,Shops & Retail | Warehouse | Industrial,https://www.realcommercial.com.au/for-lease/property-55-lofter-street-tennyson-qld-4105-505034208,,95,"Retail/Medical, 140m² ideal"
VIC_066,VIC,-37.8034488,145.0841241,Item 133,65%,IGA,0.12,633.3,"77  Watsonia Road,Watsonia, VIC 3087",Contact Agent,0,0,180,Shops & Retail,https://www.realcommercial.com.au/for-sale/property-77-watsonia-road-watsonia-vic-3087-505003256?listingType=rent,,95,"Retail/Medical, 180m² ideal"
VIC_066,VIC,-37.8034488,145.0841241,Item 133,65%,IGA,0.12,633.3,"4 & 5/46-48 Beetham Parade,Rosanna, VIC 3084","SALE: Contact | Lease: $60,000 pa + Out + GST",60000.0,500.0,120,Shops & Retail,https://www.realcommercial.com.au/for-sale/property-4-5-46-48-beetham-parade-rosanna-vic-3084-504900796?listingType=rent,,95,"Retail/Medical, 120m² ideal"
VIC_066,VIC,-37.8034488,145.0841241,Item 133,65%,IGA,0.12,633.3,"56 Beetham Parade,Rosanna, VIC 3084","SALE: Contact Agent | Lease: $60,000 pa+ Out + GST",60000.0,500.0,120,Shops & Retail | Offices,https://www.realcommercial.com.au/for-sale/property-56-beetham-parade-rosanna-vic-3084-505009992?listingType=rent,,95,"Retail/Medical, 120m² ideal"
VIC_066,VIC,-37.8034488,145.0841241,Item 133,65%,IGA,0.12,633.3,"5/94-96 Grimshaw Street,Greensborough, VIC 3088",Contact Agent,0,0,234,Shops & Retail,https://www.realcommercial.com.au/for-lease/property-5-94-96-grimshaw-street-greensborough-vic-3088-505058604,,95,"Retail/Medical, 234m² ideal"
VIC_066,VIC,-37.8034488,145.0841241,Item 133,65%,IGA,0.12,633.3,"82 Main Street,Greensborough, VIC 3088",Contact Agent,0,0,124,Shops & Retail | Offices | Showrooms,https://www.realcommercial.com.au/for-lease/property-82-main-street-greensborough-vic-3088-505051716,,95,"Retail/Medical, 124m² ideal"
