Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes
-33.2330901,134.6729435,,"Item 131, Item 133","Near 'Venus Bay General Store' (supermarket); straight-line 50.36 km, est. route 65.47 km from nearest pharmacy | Supermarket 'Venus Bay General Store' (1,500 sqm) with no adjacent pharmacy (nearest 50.36 km)",70%,50.36,Elliston Pharmacy,Venus Bay General Store,supermarket,SA,2026-02-14T16:51:50.466577,VERIFIED,No pharmacies found in OSM within search radius
-34.6765929,139.6514251,,"Item 131, Item 133","Near 'Nildottie Friendly Grocer' (supermarket); straight-line 40.66 km, est. route 52.85 km from nearest pharmacy | Supermarket 'Nildottie Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 40.66 km)",70%,40.66,TerryWhite Chemmart Mannum Riverside,Nildottie Friendly Grocer,supermarket,SA,2026-02-14T16:51:50.464978,VERIFIED,No pharmacies found in OSM within search radius
-34.6221532,135.4663195,,"Item 131, Item 133","Near 'IGA Coffin Bay' (supermarket); straight-line 37.74 km, est. route 49.06 km from nearest pharmacy | Supermarket 'IGA Coffin Bay' (1,200 sqm) with no adjacent pharmacy (nearest 37.74 km)",70%,37.74,TerryWhite Chemmart Port Lincoln,IGA Coffin Bay,supermarket,SA,2026-02-14T16:51:50.468571,VERIFIED,No pharmacies found in OSM within search radius
-32.3456828,138.0423612,,"Item 131, Item 133","Near 'IGA Quorn' (supermarket); straight-line 29.67 km, est. route 38.57 km from nearest pharmacy | Supermarket 'IGA Quorn' (1,200 sqm) with no adjacent pharmacy (nearest 29.67 km)",70%,29.67,United Chemist Port Augusta,IGA Quorn,supermarket,SA,2026-02-14T16:51:50.469572,VERIFIED,No pharmacies found in OSM within search radius
-33.8645692,138.0066256,,"Item 131, Item 133","Near 'Bute Corner Store' (supermarket); straight-line 29.21 km, est. route 37.98 km from nearest pharmacy | Supermarket 'Bute Corner Store' (1,500 sqm) with no adjacent pharmacy (nearest 29.21 km)",70%,29.21,Priceline Pharmacy,Bute Corner Store,supermarket,SA,2026-02-14T16:51:50.463979,VERIFIED,No pharmacies found in OSM within search radius
-32.3510421,138.0385777,,Item 131,"Near 'Quorn District and Memorial Hospital' (hospital); straight-line 29.05 km, est. route 37.76 km from nearest pharmacy",70%,29.05,United Chemist Port Augusta,Quorn District and Memorial Hospital,hospital,SA,2026-02-14T16:51:50.472570,VERIFIED,No pharmacies found in OSM within search radius
-33.9121228,136.569823,,"Item 131, Item 133","Near 'Arno Bay Supermarket - Friendly Grocer' (supermarket); straight-line 24.43 km, est. route 31.76 km from nearest pharmacy | Supermarket 'Arno Bay Supermarket - Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 24.43 km)",70%,24.43,Cleve Pharmacy,Arno Bay Supermarket - Friendly Grocer,supermarket,SA,2026-02-14T16:51:50.466059,VERIFIED,No pharmacies found in OSM within search radius
-35.5067732,139.1328016,,Item 131,"Near 'Health Clinic' (gp); straight-line 18.26 km, est. route 23.73 km from nearest pharmacy",70%,18.26,Milang Pharmacy,Health Clinic,gp,SA,2026-02-14T16:51:50.471570,VERIFIED,No pharmacies found in OSM within search radius
-34.906372,138.8749546,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 5.07 km)",65%,5.07,Unknown Pharmacy,Foodland,supermarket,SA,2026-02-14T16:51:50.546443,VERIFIED,No pharmacies found in OSM within search radius
-35.0474232,138.8661778,,Item 133,"Supermarket 'Klose's Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 1.98 km)",65%,1.98,TerryWhite Chemmart Mt Barker Central,Klose's Foodland,supermarket,SA,2026-02-14T16:51:50.541880,VERIFIED,No pharmacies found in OSM within search radius
-35.1263584,138.5432531,,Item 133,"Supermarket 'Morphett Vale East 7 Day Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.49 km)",65%,1.49,TerryWhite Chemmart Woodcroft Town Centre,Morphett Vale East 7 Day Supermarket,supermarket,SA,2026-02-14T16:51:50.508228,VERIFIED,No pharmacies found in OSM within search radius
-34.7802702,138.6080393,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 1.48 km)",65%,1.48,TerryWhite Chemmart Parafield Plaza,Foodland,supermarket,SA,2026-02-14T16:51:50.503228,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m)
-35.1193094,138.4748097,,Item 133,"Supermarket 'Friendly Grocers' (1,500 sqm) with no adjacent pharmacy (nearest 1.46 km)",65%,1.46,TerryWhite Chemmart O'Sullivan Beach,Friendly Grocers,supermarket,SA,2026-02-14T16:51:50.506228,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart O'Sullivan Beach (1m)
-33.0154523,137.5346808,,Item 133,"Supermarket 'Jenkins Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 1.38 km)",65%,1.38,TerryWhite Chemmart,Jenkins Grocer,supermarket,SA,2026-02-14T16:51:50.515322,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m)
-35.0202246,138.7989795,,Item 133,"Supermarket 'Hahndorf Fruit & Veg Market' (1,500 sqm) with no adjacent pharmacy (nearest 1.37 km)",65%,1.37,TerryWhite Chemmart Hahndorf,Hahndorf Fruit & Veg Market,supermarket,SA,2026-02-14T16:51:50.554443,VERIFIED,All 1 nearby OSM pharmacies already in DB: Chemplus Hahndorf (1m)
-34.6699443,138.6661968,,Item 133,"Supermarket 'Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.31 km)",65%,1.31,TerryWhite Chemmart Playford,Supermarket,supermarket,SA,2026-02-14T16:51:50.479570,VERIFIED,No pharmacies found in OSM within search radius
-34.9674373,138.5664323,,Item 133,"Supermarket 'All in One Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 1.22 km)",65%,1.22,Priceline Pharmacy,All in One Asian Grocery,supermarket,SA,2026-02-14T16:51:50.534880,VERIFIED,All 3 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); Kurralta Park Community Pharmacy (1m); Allcare Medical Centre (1m)
-34.8580595,138.5469735,,Item 133,"Supermarket 'Athol Park Asian Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.04 km)",65%,1.04,Unknown Pharmacy,Athol Park Asian Supermarket,supermarket,SA,2026-02-14T16:51:50.493651,VERIFIED,All 2 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); Chemist Warehouse (1m)
-34.1786246,140.7333409,,Item 133,"Supermarket 'Riverland Mini Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.03 km)",65%,1.03,United Chemists Renmark,Riverland Mini Supermarket,supermarket,SA,2026-02-14T16:51:50.529884,VERIFIED,No pharmacies found in OSM within search radius
-35.1461406,138.5373018,,Item 133,"Supermarket 'Serv-Wel Stores' (1,500 sqm) with no adjacent pharmacy (nearest 1.01 km)",65%,1.01,Hackham Pharmacy,Serv-Wel Stores,supermarket,SA,2026-02-14T16:51:50.509228,VERIFIED,No pharmacies found in OSM within search radius
-34.906534,138.578436,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 991 m)",65%,0.99,HPS Pharmacies Calvary North Adelaide,IGA,supermarket,SA,2026-02-14T16:51:50.517300,VERIFIED,No pharmacies found in OSM within search radius
-34.9193985,138.5727661,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 931 m)",65%,0.93,Chemist Warehouse Torrensville,Foodland,supermarket,SA,2026-02-14T16:51:50.544445,VERIFIED,All 3 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); Unknown Pharmacy (1m); Unknown Pharmacy (1m)
-34.9251099,138.5489261,,Item 133,"Supermarket 'Romeos Food Hall' (1,500 sqm) with no adjacent pharmacy (nearest 912 m)",65%,0.91,TerryWhite Chemmart Mile End,Romeos Food Hall,supermarket,SA,2026-02-14T16:51:50.538880,VERIFIED,All 2 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); TerryWhite Chemmart (1m)
-34.8533094,138.6629912,,Item 133,"Supermarket 'A1 Indian Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 837 m)",65%,0.84,Gilles Plains TerryWhite Chemmart,A1 Indian Grocer,supermarket,SA,2026-02-14T16:51:50.532880,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m)
-34.7721896,138.6056581,,Item 133,"Supermarket 'Dai Phat' (1,500 sqm) with no adjacent pharmacy (nearest 824 m)",65%,0.82,United Chemists Paralowie,Dai Phat,supermarket,SA,2026-02-14T16:51:50.528885,VERIFIED,No pharmacies found in OSM within search radius
-34.8737457,138.5927276,,Item 133,"Supermarket 'Indian Spice Mart' (1,500 sqm) with no adjacent pharmacy (nearest 790 m)",65%,0.79,Star Discount Chemist NorthPark,Indian Spice Mart,supermarket,SA,2026-02-14T16:51:50.490651,VERIFIED,All 4 nearby OSM pharmacies already in DB: National Pharmacies (1m); National Pharmacies (1m); Star Discount Chemist (1m)
-34.9185845,138.6199398,,Item 133,"Supermarket 'Latin Market' (1,500 sqm) with no adjacent pharmacy (nearest 682 m)",65%,0.68,TerryWhite Chemmart Stepney,Latin Market,supermarket,SA,2026-02-14T16:51:50.520300,VERIFIED,All 5 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m); Priceline Pharmacy (1m); Chemist Warehouse (1m)
-34.7243463,138.6804652,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 589 m)",65%,0.59,PharmaSave Elizabeth Day/Night Pharmacy,Foodworks,supermarket,SA,2026-02-14T16:51:50.487651,VERIFIED,No pharmacies found in OSM within search radius
-36.8292143,139.8516034,,Item 133,"Supermarket 'IGA Foodland' (1,200 sqm) with no adjacent pharmacy (nearest 535 m)",65%,0.54,Kingston Pharmacy,IGA Foodland,supermarket,SA,2026-02-14T16:51:50.551443,VERIFIED,No pharmacies found in OSM within search radius
-34.8854663,138.6592914,,Item 133,"Supermarket 'Zaytoon Supermarket & Butcher' (1,500 sqm) with no adjacent pharmacy (nearest 527 m)",65%,0.53,Priceline Pharmacy Firle,Zaytoon Supermarket & Butcher,supermarket,SA,2026-02-14T16:51:50.521300,VERIFIED,All 3 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m); Unknown Pharmacy (1m); Chemist King Discount Pharmacy (1m)
-34.8926587,138.5515648,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 503 m)",65%,0.5,Midwest Pharmacy,Drakes,supermarket,SA,2026-02-14T16:51:50.491651,VERIFIED,All 2 nearby OSM pharmacies already in DB: Star Discount Chemist (1m); Chemist King Discount Pharmacy (1m)
-34.9723359,138.555848,,Item 133,"Supermarket 'Royal Indian Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 504 m)",65%,0.5,TerryWhite Chemmart South Plympton,Royal Indian Groceries,supermarket,SA,2026-02-14T16:51:50.525316,VERIFIED,All 1 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m)
-34.8553743,138.6598633,,Item 133,"Supermarket 'Wander Bros Indian Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 502 m)",65%,0.5,Gilles Plains TerryWhite Chemmart,Wander Bros Indian Supermarket,supermarket,SA,2026-02-14T16:51:50.530884,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m)
-34.3437626,138.912522,,Item 133,"Supermarket 'Kapunda Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 496 m)",65%,0.5,Tim Siv's TerryWhite Chemmart Kapunda,Kapunda Foodland,supermarket,SA,2026-02-14T16:51:50.558443,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m)
-34.9345345,138.5990225,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 449 m)",65%,0.45,Centre Pharmacy,IGA,supermarket,SA,2026-02-14T16:51:50.475571,VERIFIED,All 11 nearby OSM pharmacies already in DB: Healthylife Pharmacy - Adelaide (1m); Chemist King Discount Pharmacy (1m); Chemist Warehouse (1m)
-36.3077392,140.7719133,,Item 133,"Supermarket 'Bordertown Cheap Food' (1,500 sqm) with no adjacent pharmacy (nearest 451 m)",65%,0.45,Bordertown Pharmacy,Bordertown Cheap Food,supermarket,SA,2026-02-14T16:51:50.550443,VERIFIED,No pharmacies found in OSM within search radius
-34.8701654,138.5182072,,Item 133,"Supermarket 'Dai Phat Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 429 m)",65%,0.43,Star Discount Chemist,Dai Phat Supermarket,supermarket,SA,2026-02-14T16:51:50.510228,VERIFIED,All 4 nearby OSM pharmacies already in DB: Star Discount Chemist (0m); Amcal (1m); PharmaSave (1m)
-35.0261328,138.5585808,,Item 133,"Supermarket 'New India Market' (1,500 sqm) with no adjacent pharmacy (nearest 414 m)",65%,0.41,United Chemists Darlington,New India Market,supermarket,SA,2026-02-14T16:51:50.512228,VERIFIED,All 3 nearby OSM pharmacies already in DB: Darlington Pharmacy 777 (1m); Flinders University Pharmacy (1m); Star Discount Chemist (1m)
-34.9931542,138.5606231,,Item 133,"Supermarket 'Ethnic Indian Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 404 m)",65%,0.4,Star Discount Chemist Park Holme,Ethnic Indian Grocer,supermarket,SA,2026-02-14T16:51:50.514310,VERIFIED,All 3 nearby OSM pharmacies already in DB: Chemist Warehouse (1m); TerryWhite Chemmart (1m); Mitchell Park Pharmacy (1m)
-34.9062976,138.5662022,,Item 133,"Supermarket 'Gaganis Bros' (1,500 sqm) with no adjacent pharmacy (nearest 392 m)",65%,0.39,Hindmarsh Pharmacy,Gaganis Bros,supermarket,SA,2026-02-14T16:51:50.535880,VERIFIED,All 3 nearby OSM pharmacies already in DB: Chemist King Discount Pharmacy (1m); Star Discount Chemist (1m); Star Discount Chemist (1m)
-32.8813947,138.3507991,,Item 133,"Supermarket 'Booleroo IGA' (1,200 sqm) with no adjacent pharmacy (nearest 377 m)",65%,0.38,Booleroo Centre Pharmacy,Booleroo IGA,supermarket,SA,2026-02-14T16:51:50.524300,VERIFIED,All 1 nearby OSM pharmacies already in DB: Booleroo Centre Pharmacy (0m)
-34.178343,140.7403569,,Item 133,"Supermarket 'Riverland Sunfresh' (1,500 sqm) with no adjacent pharmacy (nearest 382 m)",65%,0.38,United Chemists Renmark,Riverland Sunfresh,supermarket,SA,2026-02-14T16:51:50.539880,VERIFIED,All 1 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m)
-37.1651627,139.763536,,Item 133,"Supermarket 'Robe IGA Foodland Supermarket' (1,200 sqm) with no adjacent pharmacy (nearest 370 m)",65%,0.37,Robe Pharmacy,Robe IGA Foodland Supermarket,supermarket,SA,2026-02-14T16:51:50.485652,VERIFIED,No pharmacies found in OSM within search radius
-34.8665083,138.5924392,,Item 133,"Supermarket 'Star Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 336 m)",65%,0.34,Chemist Warehouse Kilburn,Star Supermarket,supermarket,SA,2026-02-14T16:51:50.542880,VERIFIED,All 2 nearby OSM pharmacies already in DB: National Pharmacies (1m); National Pharmacies (1m)
-34.9290784,138.6124876,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 316 m)",65%,0.32,Star Discount Chemist Hutt Street,IGA,supermarket,SA,2026-02-14T16:51:50.474570,VERIFIED,All 9 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m); TerryWhite Chemmart (1m); Chemist Warehouse (1m)
-33.1411684,136.4197935,,Item 133,"Supermarket 'Kimba IGA' (1,200 sqm) with no adjacent pharmacy (nearest 285 m)",65%,0.29,healthSAVE Pharmacy Kimba,Kimba IGA,supermarket,SA,2026-02-14T16:51:50.488651,VERIFIED,All 1 nearby OSM pharmacies already in DB: healthSAVE Pharmacy Kimba (0m)
-35.0752471,138.5955477,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 283 m)",65%,0.28,Hub Discount Chemist,Drakes,supermarket,SA,2026-02-14T16:51:50.483651,VERIFIED,All 1 nearby OSM pharmacies already in DB: Chemart (0m)
-34.8681932,138.5115316,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 280 m)",65%,0.28,Star Discount Chemist,Drakes,supermarket,SA,2026-02-14T16:51:50.537880,VERIFIED,All 3 nearby OSM pharmacies already in DB: Star Discount Chemist (0m); Chemist Express (1m); PharmaSave (1m)
-37.3814115,140.8384089,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 270 m)",65%,0.27,Unknown Pharmacy,Foodland,supermarket,SA,2026-02-14T16:51:50.504228,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m)
-35.032695,138.8121286,,Item 133,"Supermarket 'Hahndorf IGA' (1,200 sqm) with no adjacent pharmacy (nearest 261 m)",65%,0.26,TerryWhite Chemmart Hahndorf,Hahndorf IGA,supermarket,SA,2026-02-14T16:51:50.500229,VERIFIED,All 1 nearby OSM pharmacies already in DB: Chemplus Hahndorf (0m)
-34.0280864,138.6857993,,Item 133,"Supermarket 'Becker's IGA' (1,200 sqm) with no adjacent pharmacy (nearest 235 m)",65%,0.24,Clare Valley Family Pharmacy,Becker's IGA,supermarket,SA,2026-02-14T16:51:50.511228,VERIFIED,All 1 nearby OSM pharmacies already in DB: Clare Valley Family Pharmacy (0m)
-37.8282229,140.7745453,,Item 133,"Supermarket 'Cheap as Chips' (1,500 sqm) with no adjacent pharmacy (nearest 239 m)",65%,0.24,Gambier City Pharmacy,Cheap as Chips,supermarket,SA,2026-02-14T16:51:50.547444,VERIFIED,All 4 nearby OSM pharmacies already in DB: Gambier City Pharmacy (0m); Gambier City Pharmacy (0m); Priceline Pharmacy (0m)
-34.928853266666664,138.59466966666665,,Item 133,"Supermarket 'Time Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 218 m) | Supermarket 'Hong Kong Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 142 m) | Supermarket 'Futake' (1,500 sqm) with no adjacent pharmacy (nearest 134 m)",65%,0.22,Healthylife Pharmacy - Adelaide,Time Supermarket,supermarket,SA,2026-02-14T16:51:50.489652,VERIFIED,All 10 nearby OSM pharmacies already in DB: Healthylife Pharmacy - Adelaide (0m); Unknown Pharmacy (1m); Discount Chemist (1m)
-32.7954694,134.2122816,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 213 m)",65%,0.21,Streaky Bay Pharmacy,IGA,supermarket,SA,2026-02-14T16:51:50.495651,VERIFIED,All 1 nearby OSM pharmacies already in DB: Streaky Bay Pharmacy (0m)
-35.0071461,138.7176763,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 206 m)",65%,0.21,The Green Dispensary,Foodland,supermarket,SA,2026-02-14T16:51:50.505228,VERIFIED,All 2 nearby OSM pharmacies already in DB: The Green Dispensary (0m); Stirling Day Night Pharmacy (0m)
-34.8590848,138.6354683,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 209 m)",65%,0.21,TerryWhite Chemmart Northgate Village,Drakes,supermarket,SA,2026-02-14T16:51:50.560022,VERIFIED,All 2 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); National Pharmacies (1m)
-34.5985198,138.7466606,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 196 m)",65%,0.2,TerryWhite Chemmart Gawler,Drakes,supermarket,SA,2026-02-14T16:51:50.473571,VERIFIED,All 3 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m); National Pharmacies (0m); Gawler Pharmacy (1m)
-34.8560027,138.6565587,,Item 133,"Supermarket 'Salam Supermarket & Halal Butcher' (1,500 sqm) with no adjacent pharmacy (nearest 197 m)",65%,0.2,Gilles Plains TerryWhite Chemmart,Salam Supermarket & Halal Butcher,supermarket,SA,2026-02-14T16:51:50.501228,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (1m)
-34.9043778,138.5579229,,Item 133,"Supermarket 'Bharat Bazaar' (1,500 sqm) with no adjacent pharmacy (nearest 200 m)",65%,0.2,Chemist King Welland,Bharat Bazaar,supermarket,SA,2026-02-14T16:51:50.518300,VERIFIED,All 2 nearby OSM pharmacies already in DB: Chemist King Discount Pharmacy (0m); Star Discount Chemist (1m)
-35.0793411,138.8651524,,Item 133,"Supermarket 'Mt Barker IGA Fresh' (1,200 sqm) with no adjacent pharmacy (nearest 199 m)",65%,0.2,Unknown Pharmacy,Mt Barker IGA Fresh,supermarket,SA,2026-02-14T16:51:50.552443,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m)
-35.6544971,137.6392653,,Item 133,"Supermarket 'Drakes Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 194 m)",65%,0.19,TerryWhite Chemmart Kangaroo Island,Drakes Foodland,supermarket,SA,2026-02-14T16:51:50.481625,VERIFIED,No pharmacies found in OSM within search radius
-34.7896841,138.6932175,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 171 m)",65%,0.17,Priceline Pharmacy The Grove,Drakes,supermarket,SA,2026-02-14T16:51:50.482666,VERIFIED,No pharmacies found in OSM within search radius
-33.0471078,135.4626502,,Item 133,"Supermarket 'Wudinna Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 168 m)",65%,0.17,Wudinna Family Pharmacy,Wudinna Foodland,supermarket,SA,2026-02-14T16:51:50.523300,VERIFIED,All 1 nearby OSM pharmacies already in DB: Wudinna Family Pharmacy (0m)
-34.9333834,138.6126953,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 163 m)",65%,0.16,Star Discount Chemist Hutt Street,IGA,supermarket,SA,2026-02-14T16:51:50.476570,VERIFIED,All 7 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m); TerryWhite Chemmart (1m); Chemist Warehouse (1m)
-33.6483379,134.8896025,,Item 133,"Supermarket 'Elliston Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 155 m)",65%,0.16,Elliston Pharmacy,Elliston Friendly Grocer,supermarket,SA,2026-02-14T16:51:50.496652,VERIFIED,All 1 nearby OSM pharmacies already in DB: Elliston Pharmacy (0m)
-37.5959219,140.3518653,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 155 m)",65%,0.16,Glen Street Pharmacy Millicent,Foodland,supermarket,SA,2026-02-14T16:51:50.498231,VERIFIED,All 2 nearby OSM pharmacies already in DB: Amcal (0m); Millicent Chemist & Giftware (0m)
-32.9730581,138.8372329,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 164 m)",65%,0.16,Peterborough Pharmacy,Foodland,supermarket,SA,2026-02-14T16:51:50.549443,VERIFIED,All 1 nearby OSM pharmacies already in DB: Swan's Chemist (0m)
-34.9530358,138.8746247,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 161 m)",65%,0.16,Unknown Pharmacy,Foodland,supermarket,SA,2026-02-14T16:51:50.555443,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m)
-34.8518719,138.5266966,,Item 133,"Supermarket 'AMK Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 145 m)",65%,0.15,Pharmacist Advice,AMK Groceries,supermarket,SA,2026-02-14T16:51:50.492651,VERIFIED,All 2 nearby OSM pharmacies already in DB: Pharmacist Advice (0m); PharmaSave (1m)
-34.8389892,138.4817137,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 151 m)",65%,0.15,Priceline Pharmacy Semaphore,Drakes,supermarket,SA,2026-02-14T16:51:50.536880,VERIFIED,All 2 nearby OSM pharmacies already in DB: Priceline Pharmacy (0m); Craig Roberts Pharmacy (1m)
-34.6012604,138.8902958,,Item 133,"Supermarket 'Laganas Supermarket and Hardware' (1,500 sqm) with no adjacent pharmacy (nearest 147 m)",65%,0.15,Lyndoch St Mary Pharmacy,Laganas Supermarket and Hardware,supermarket,SA,2026-02-14T16:51:50.543935,VERIFIED,No pharmacies found in OSM within search radius
-34.990578,137.4000886,,Item 133,"Supermarket 'Foodworks Warooka' (1,500 sqm) with no adjacent pharmacy (nearest 152 m)",65%,0.15,Warooka Pharmacy,Foodworks Warooka,supermarket,SA,2026-02-14T16:51:50.548443,VERIFIED,No pharmacies found in OSM within search radius
-34.9640432,138.5541792,,Item 133,"Supermarket 'Namaste India' (1,500 sqm) with no adjacent pharmacy (nearest 139 m)",65%,0.14,Priceline Pharmacy,Namaste India,supermarket,SA,2026-02-14T16:51:50.528367,VERIFIED,All 2 nearby OSM pharmacies already in DB: Priceline Pharmacy (0m); Kurralta Park Community Pharmacy (1m)
-32.1254167,133.6746648,,Item 133,"Supermarket 'Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 120 m)",65%,0.12,Ceduna Pharmacy,Foodland,supermarket,SA,2026-02-14T16:51:50.478571,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m)
-34.7636489,138.6436758,,Item 133,"Supermarket 'Modern Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 123 m)",65%,0.12,John Street Chemist,Modern Supermarket,supermarket,SA,2026-02-14T16:51:50.522300,VERIFIED,All 5 nearby OSM pharmacies already in DB: Chemist King Discount Pharmacy (0m); National Pharmacies (0m); Chemist Warehouse (0m)
-32.7980182,134.2114723,,Item 133,"Supermarket 'That Organik Place' (1,500 sqm) with no adjacent pharmacy (nearest 119 m)",65%,0.12,Streaky Bay Pharmacy,That Organik Place,supermarket,SA,2026-02-14T16:51:50.527300,VERIFIED,All 1 nearby OSM pharmacies already in DB: Streaky Bay Pharmacy (0m)
-34.4376892,138.5103251,,Item 133,"Supermarket 'Mallala IGA' (1,200 sqm) with no adjacent pharmacy (nearest 121 m)",65%,0.12,TerryWhite Chemmart,Mallala IGA,supermarket,SA,2026-02-14T16:51:50.556443,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (0m)
-33.5682032,135.7569732,,Item 133,"Supermarket 'Lock Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 117 m)",65%,0.12,Lock Pharmacy,Lock Friendly Grocer,supermarket,SA,2026-02-14T16:51:50.557443,VERIFIED,All 1 nearby OSM pharmacies already in DB: Lock Pharmacy (0m)
-34.8767514,138.6731804,,Item 133,"Supermarket 'Tony & Mark's' (1,500 sqm) with no adjacent pharmacy (nearest 114 m)",65%,0.11,National Pharmacies Newton,Tony & Mark's,supermarket,SA,2026-02-14T16:51:50.480571,VERIFIED,All 5 nearby OSM pharmacies already in DB: National Pharmacies Newton (0m); TerryWhite Chemmart (0m); Unknown Pharmacy (1m)
-34.9018849,138.6570562,,Item 133,"Supermarket 'Glynburn Gourmet' (1,500 sqm) with no adjacent pharmacy (nearest 106 m)",65%,0.11,Star Discount Chemist,Glynburn Gourmet,supermarket,SA,2026-02-14T16:51:50.516300,VERIFIED,All 4 nearby OSM pharmacies already in DB: Star Discount Chemist (0m); Priceline Pharmacy (0m); Chemist King Discount Pharmacy (1m)
-35.4574451,138.3488631,,Item 133,"Supermarket 'Drakes' (1,500 sqm) with no adjacent pharmacy (nearest 104 m)",65%,0.1,Yankalilla Family Pharmacy,Drakes,supermarket,SA,2026-02-14T16:51:50.484651,VERIFIED,All 1 nearby OSM pharmacies already in DB: Yankalilla Family Pharmacy (0m)
