Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score,Growth Indicator,Growth Details
-33.7386178,151.2107779,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 430 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.43,Direct Chemist Outlet Belvedere Park,ALDI,supermarket,VIC,2026-02-14T22:01:06.239862,0,0,0,Unknown,0,-1,0.0,19,45,104,35,69,185.5,"Direct Chemist Outlet Belvedere Park (0.4km, ind); Pines Forest Pharmacy (1.9km, ind); Priceline Pharmacy Carrum Downs (2.2km, chain)",0.0,,
-33.7386178,151.2107779,,"Item 133, Item 134","Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.38 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Wyndham Vale Square Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,1.38,Unknown Pharmacy,ALDI,supermarket,VIC,2026-02-14T22:01:06.240862,0,0,292,Werribee,50027,5.03,0.0,8,26,43,14,29,84.0,"Unknown Pharmacy (1.4km, ind); Wyndham Vale Pharmacy (2.1km, ind); Direct Chemist Outlet Harpley (2.7km, ind)",0.0,YES,VIC Growth Corridor - Western
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 119 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.12,Direct Chemist Outlet Bayswater,Aldi,supermarket,VIC,2026-02-14T22:01:06.244864,0,0,0,Unknown,0,-1,0.0,38,91,173,72,101,338.0,"Direct Chemist Outlet Bayswater (0.1km, ind); TerryWhite Chemmart Bayswater (0.2km, chain); Unknown Pharmacy (0.2km, ind)",0.0,,
-33.7386178,151.2107779,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 134 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.13,Pharmacy 4 Less,ALDI,supermarket,VIC,2026-02-14T22:01:06.252861,0,0,3585,Cannons Creek,617,11.36,0.0,22,48,101,31,70,186.5,"Pharmacy 4 Less (0.1km, ind); TerryWhite Chemmart Cranbourne (0.2km, chain); Blooms The Chemist Cranbourne (0.3km, chain)",0.0,,
-33.522163649999996,151.32135375000001,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.49 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,1.49,TerryWhite Chemmart Bluff Road,Aldi,supermarket,VIC,2026-02-14T22:01:06.257861,0,0,0,Elwood,15153,9.54,0.0,39,107,246,93,153,438.5,"TerryWhite Chemmart Bluff Road (1.5km, chain); Priceline Pharmacy Southland East (1.5km, chain); Fraz Family Pharmacy Highett (1.6km, ind)",0.0,,
-33.7386178,151.2107779,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 377 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.38,U Pharmacy Scoresby Village,ALDI,supermarket,VIC,2026-02-14T22:01:06.269861,0,0,0,Unknown,0,-1,0.0,22,126,243,93,150,437.5,"U Pharmacy Scoresby Village (0.4km, ind); Knoxfield Pharmacy (1.6km, ind); Blooms The Chemist Stud Park (1.8km, chain)",0.0,,
-33.7386178,151.2107779,,"Item 133, Item 134","Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 795 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'The Reject Shop' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Tool kit depot' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Rebel Sport Mentone' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Carpet Call Foor Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Battery World' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Sweet! Espresso' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Kresta' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.80,Good Health Pharmacy,ALDI,supermarket,VIC,2026-02-14T22:01:06.278861,0,0,0,Elwood,15153,12.96,0.0,28,118,226,77,149,410.5,"Good Health Pharmacy (0.8km, ind); Direct Chemist Outlet Cheltenham (0.9km, ind); Chemist Warehouse (0.9km, chain)",0.0,,
-35.1186008,147.3686645,,Item 136,"Medical centre 'Wagga Wagga Medical Centre' — 9 GPs (7.2 est. FTE), open 65hrs/wk (⚠️ BELOW 70hr/wk requirement — does not qualify unless hours increase) — nearest pharmacy 406 m [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",70%,0.41,Cincotta Discount Chemist Wagga Wagga,Wagga Wagga Medical Centre,medical_centre,VIC,2026-02-14T22:01:06.283861,0,0,0,Unknown,0,-1,0.0,10,11,12,4,8,35.0,"Cincotta Discount Chemist Wagga Wagga (0.4km, chain); Northside Pharmacy (0.4km, ind); Blooms The Chemist Wagga (0.6km, chain)",0.0,,
-37.9809432,145.3167652,,Item 133,"Supermarket 'Marco's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 3.53 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,3.53,Chemist Discount Centre Endeavour Hills,Marco's IGA,supermarket,VIC,2026-02-14T22:01:06.292861,0,0,0,Emerald,5890,12.15,0.0,12,61,148,54,94,248.0,"Chemist Discount Centre Endeavour Hills (3.5km, ind); Advantage Pharmacy (3.7km, ind); St Mina Pharmacy (3.8km, ind)",0.0,,
-37.8479014,145.3607598,,Item 133,"Supermarket 'Mt Dandenong IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 905 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.91,Olinda Pharmacy,Mt Dandenong IGA,supermarket,VIC,2026-02-14T22:01:06.307861,0,0,1918,Seville,1918,11.63,0.0,4,45,88,32,56,153.0,"Olinda Pharmacy (0.9km, ind); Kallista Chinese Medicine (4.1km, ind); Montrose Pharmacy (4.5km, ind)",0.0,,
